,orig_zone,dest_zone,orig_node_index,dest_node_index,person_id,origin_arrival_time,dest_arrival_time,dest_expected_arrival_time,value_of_time,start_time,Activity_Time,hh_id,hh_vehicle_id,shared_ride_flag,pickup_trip_flag,transit_utility,car_utility,orig_traveler,dest_traveler,intrasuperzone_flag,seg_index,veh_seg_index
10,7,10,12,28,5583263,802.4000000000001,807.3000000000001,779.9,0.084,775.0,13.100000000000023,1667562.0,0.0,0,1,150.0,4.9,5583263,5583263,0,4,1667562.0_4_0.0
12,10,7,14,30,5583263,846.0000000000001,849.3000000000001,849.3,0.084,846.0,0.0,1667562.0,0.0,0,1,150.0,3.3,5583263,5583263,0,4,1667562.0_4_0.0
13,7,10,30,15,0,849.3000000000001,854.2000000000002,849.0,0.01,849.0,0.0,1667562.0,0.0,0,0,0.0,4.9,5583263,5583261,0,5,1667562.0_5_0.0
14,10,7,15,31,5583261,854.2000000000002,857.5000000000001,852.3,0.084,849.0,36.700000000000045,1667562.0,0.0,0,1,150.0,3.3,5583261,5583261,0,6,1667562.0_6_0.0
15,7,5,31,16,0,857.5000000000001,889.0,889.0,0.01,889.0,0.0,1667562.0,0.0,0,0,0.0,5.8,5583261,5583262,0,7,1667562.0_7_0.0
16,5,7,16,32,5583262,889.0,892.3,892.3,0.084,889.0,547.7,1667562.0,0.0,0,1,150.0,3.3,5583262,5583262,0,8,1667562.0_8_0.0
0,12,18,1,18,7066401,178.0,182.1,182.1,0.4315,178.0,1257.9,2102156.0,0.0,0,1,150.0,4.1,7066401,7066401,0,0,2102156.0_0_0.0
0,12,19,3,20,7066402,337.0099999999999,342.1099999999999,359.1,0.4315,354.0,7.899999999999977,2102156.0,0.0,0,1,150.0,5.1,7066402,7066402,0,1,2102156.0_1_0.0
1,19,18,20,2,0,342.1099999999999,343.7099999999999,338.0,0.01,367.0,0.0,2102156.0,0.0,0,0,0.0,1.6,7066402,7066401,0,2,2102156.0_2_0.0
2,18,17,2,19,7066401,343.7099999999999,345.1099999999999,339.4,0.4315,338.0,14.600000000000023,2102156.0,0.0,0,1,150.0,1.4,7066401,7066401,0,3,2102156.0_3_0.0
4,17,19,4,21,7066401,367.0,372.2,372.2,0.4315,367.0,47.80000000000001,2102156.0,0.0,0,1,150.0,5.2,7066401,7066401,0,3,2102156.0_3_0.0
5,19,19,21,5,0,372.2,419.99999999999994,420.0,0.01,420.0,0.0,2102156.0,0.0,0,0,0.0,3.6,7066401,7066402,0,4,2102156.0_4_0.0
6,19,12,5,22,7066402,419.99999999999994,421.8999999999999,421.9,0.4315,420.0,60.10000000000002,2102156.0,0.0,0,1,150.0,1.9,7066402,7066402,0,5,2102156.0_5_0.0
8,12,19,6,23,7066402,482.0,487.2,487.2,0.4315,482.0,16.80000000000001,2102156.0,0.0,0,1,150.0,5.2,7066402,7066402,0,5,2102156.0_5_0.0
10,19,10,7,24,7066402,504.0,516.1,516.1,0.4315,504.0,152.89999999999998,2102156.0,0.0,0,1,150.0,12.1,7066402,7066402,0,5,2102156.0_5_0.0
12,10,12,8,25,7066402,663.5000000000001,665.4000000000001,670.9,0.4315,669.0,0.10000000000002274,2102156.0,0.0,0,1,150.0,1.9,7066402,7066402,0,5,2102156.0_5_0.0
13,12,19,25,9,0,665.4000000000001,671.0,671.0,0.01,671.0,0.0,2102156.0,0.0,0,0,0.0,5.6,7066402,7066401,0,6,2102156.0_6_0.0
14,19,18,9,26,7066401,671.0,672.7,672.7,0.4315,671.0,94.29999999999995,2102156.0,0.0,0,1,150.0,1.7,7066401,7066401,0,7,2102156.0_7_0.0
16,18,5,10,27,7066401,767.0,775.1,775.1,0.4315,767.0,8.899999999999977,2102156.0,0.0,0,1,150.0,8.1,7066401,7066401,0,7,2102156.0_7_0.0
17,5,12,27,11,0,775.1,784.0,784.0,0.01,784.0,0.0,2102156.0,0.0,0,0,0.0,4.3,7066401,7066402,0,8,2102156.0_8_0.0
18,12,14,11,28,7066402,784.0,792.3,792.3,0.4315,784.0,27.700000000000045,2102156.0,0.0,0,1,150.0,8.3,7066402,7066402,0,9,2102156.0_9_0.0
20,14,12,12,29,7066402,814.0,820.6,826.6,0.4315,820.0,0.0,2102156.0,0.0,0,1,150.0,6.6,7066402,7066402,0,9,2102156.0_9_0.0
21,12,5,29,13,0,820.6,826.0,826.0,0.01,826.0,0.0,2102156.0,0.0,0,0,0.0,5.4,7066402,7066401,0,10,2102156.0_10_0.0
22,5,12,13,30,7066401,826.0,830.3,830.3,0.4315,826.0,70.70000000000005,2102156.0,0.0,0,1,150.0,4.3,7066401,7066401,0,11,2102156.0_11_0.0
24,12,18,14,31,7066401,901.0,905.3,905.3,0.4315,901.0,3.7000000000000455,2102156.0,0.0,0,1,150.0,4.3,7066401,7066401,0,11,2102156.0_11_0.0
26,18,12,16,33,7066401,908.4,914.6999999999999,936.3,0.4315,930.0,72.70000000000005,2102156.0,0.0,0,1,150.0,6.3,7066401,7066401,0,11,2102156.0_11_0.0
27,12,12,33,15,0,914.6999999999999,918.9,909.0,0.01,1009.0,0.0,2102156.0,0.0,0,0,0.0,4.2,7066401,7066402,0,12,2102156.0_12_0.0
28,12,6,15,32,7066402,918.9,925.4,915.5,0.4315,909.0,14.5,2102156.0,0.0,0,1,150.0,6.5,7066402,7066402,0,13,2102156.0_13_0.0
30,6,12,17,34,7066402,1009.0,1014.4,1014.4,0.4315,1009.0,425.6,2102156.0,0.0,0,1,150.0,5.4,7066402,7066402,0,13,2102156.0_13_0.0
0,16,1,1,7,1748439,178.0,185.8,185.8,0.0593,178.0,375.2,527635.0,0.0,0,1,150.0,7.8,1748439,1748439,0,0,527635.0_0_0.0
1,1,16,7,2,0,185.8,561.0,561.0,0.01,561.0,0.0,527635.0,0.0,0,0,0.0,5.7,1748439,1748437,0,1,527635.0_1_0.0
2,16,15,2,8,1748437,561.0,563.2,563.2,0.0593,561.0,37.799999999999955,527635.0,0.0,0,1,150.0,2.2,1748437,1748437,0,2,527635.0_2_0.0
4,15,16,3,9,1748437,601.0,604.0,604.0,0.0593,601.0,321.0,527635.0,0.0,0,1,150.0,3.0,1748437,1748437,0,2,527635.0_2_0.0
5,16,1,9,4,0,604.0,925.0,925.0,0.01,925.0,0.0,527635.0,0.0,0,0,0.0,7.5,1748437,1748439,0,3,527635.0_3_0.0
6,1,16,4,10,1748439,925.0,931.8,931.8,0.0593,925.0,74.20000000000005,527635.0,0.0,0,1,150.0,6.8,1748439,1748439,0,4,527635.0_4_0.0
8,16,13,5,11,1748439,1006.0,1015.4,1015.4,0.0593,1006.0,239.60000000000002,527635.0,0.0,0,1,150.0,9.4,1748439,1748439,0,4,527635.0_4_0.0
10,13,16,6,12,1748439,1255.0,1260.5,1260.5,0.0593,1255.0,179.5,527635.0,0.0,0,1,150.0,5.5,1748439,1748439,0,4,527635.0_4_0.0
0,7,9,1,17,7065539,179.0,183.5,183.5,0.1374,179.0,14.5,2101940.0,0.0,0,1,150.0,4.5,7065539,7065539,0,0,2101940.0_0_0.0
2,9,12,2,18,7065539,198.0,200.6,200.6,0.1374,198.0,8.400000000000006,2101940.0,0.0,0,1,150.0,2.6,7065539,7065539,0,0,2101940.0_0_0.0
4,12,7,3,19,7065539,209.00000000000003,210.40000000000003,210.4,0.1374,209.0,94.6,2101940.0,0.0,0,1,150.0,1.4,7065539,7065539,0,0,2101940.0_0_0.0
5,7,7,19,5,0,210.40000000000003,320.0,320.0,0.01,305.0,0.0,2101940.0,0.0,0,0,0.0,5.2,7065539,7065538,0,1,2101940.0_1_0.0
6,7,5,5,21,7065538,320.0,325.3,325.3,0.2061,320.0,14.699999999999989,2101940.0,0.0,0,1,150.0,5.3,7065538,7065538,0,2,2101940.0_2_0.0
7,5,7,21,4,0,325.3,328.09999999999985,305.0,0.01,340.0,0.0,2101940.0,0.0,0,0,0.0,2.8,7065538,7065537,0,3,2101940.0_3_0.0
8,7,16,4,20,7065537,328.09999999999985,334.89999999999986,311.8,0.2061,305.0,8.199999999999989,2101940.0,0.0,0,1,150.0,6.8,7065537,7065537,0,4,2101940.0_4_0.0
10,16,5,6,22,7065537,340.0,347.7,347.7,0.2061,340.0,1092.3,2101940.0,0.0,0,1,150.0,7.7,7065537,7065537,0,4,2101940.0_4_0.0
0,5,7,7,23,7065537,541.0,543.8,543.8,0.2061,541.0,50.200000000000045,2101940.0,0.0,0,1,150.0,2.8,7065537,7065537,0,4,2101940.0_4_0.0
1,7,5,23,8,0,543.8,594.0,594.0,0.01,594.0,0.0,2101940.0,0.0,0,0,0.0,4.2,7065537,7065538,0,5,2101940.0_5_0.0
2,5,9,8,24,7065538,594.0,597.6,597.6,0.2061,594.0,66.39999999999998,2101940.0,0.0,0,1,150.0,3.6,7065538,7065538,0,6,2101940.0_6_0.0
4,9,5,9,25,7065538,664.0,666.3,666.3,0.2061,664.0,114.70000000000005,2101940.0,0.0,0,1,150.0,2.3,7065538,7065538,0,6,2101940.0_6_0.0
6,5,1,10,26,7065538,781.0,784.0,784.0,0.2061,781.0,57.0,2101940.0,0.0,0,1,150.0,3.0,7065538,7065538,0,6,2101940.0_6_0.0
8,1,19,11,27,7065538,841.0,848.5,848.5,0.2061,841.0,22.5,2101940.0,0.0,0,1,150.0,7.5,7065538,7065538,0,6,2101940.0_6_0.0
10,19,7,12,28,7065538,871.0,879.1,879.1,0.2061,871.0,44.89999999999998,2101940.0,0.0,0,1,150.0,8.1,7065538,7065538,0,6,2101940.0_6_0.0
11,7,7,28,13,0,879.1,924.0,924.0,0.01,924.0,0.0,2101940.0,0.0,0,0,0.0,4.8,7065538,7065539,0,7,2101940.0_7_0.0
12,7,14,13,29,7065539,924.0,928.9,928.9,0.1374,924.0,57.10000000000002,2101940.0,0.0,0,1,150.0,4.9,7065539,7065539,0,8,2101940.0_8_0.0
14,14,7,14,30,7065539,986.0,992.6,992.6,0.1374,986.0,31.399999999999977,2101940.0,0.0,0,1,150.0,6.6,7065539,7065539,0,8,2101940.0_8_0.0
15,7,7,30,15,0,992.6,1024.0,1024.0,0.01,1024.0,0.0,2101940.0,0.0,0,0,0.0,4.8,7065539,7065538,0,9,2101940.0_9_0.0
16,7,5,15,31,7065538,1024.0,1028.2,1028.2,0.2061,1024.0,51.799999999999955,2101940.0,0.0,0,1,150.0,4.2,7065538,7065538,0,10,2101940.0_10_0.0
18,5,7,16,32,7065538,1080.0,1083.5,1083.5,0.2061,1080.0,356.5,2101940.0,0.0,0,1,150.0,3.5,7065538,7065538,0,10,2101940.0_10_0.0
0,12,17,1,9,4786690,179.0,184.1,184.1,0.0295,179.0,17.900000000000006,1486900.0,0.0,0,1,150.0,5.1,4786690,4786690,0,0,1486900.0_0_0.0
2,17,2,2,10,4786690,202.0,207.1,207.1,0.0295,202.0,29.900000000000006,1486900.0,0.0,0,1,150.0,5.1,4786690,4786690,0,0,1486900.0_0_0.0
4,2,10,3,11,4786690,237.0,242.9,242.9,0.0295,237.0,80.1,1486900.0,0.0,0,1,150.0,5.9,4786690,4786690,0,0,1486900.0_0_0.0
5,10,12,11,4,0,242.9,323.0,323.0,0.01,323.0,0.0,1486900.0,0.0,0,0,0.0,2.5,4786690,4786691,0,1,1486900.0_1_0.0
6,12,12,4,12,4786691,323.0,327.4,327.4,0.0295,323.0,311.6,1486900.0,0.0,0,1,150.0,4.4,4786691,4786691,0,2,1486900.0_2_0.0
8,12,17,5,13,4786691,639.0,644.1,644.1,0.0295,639.0,42.89999999999998,1486900.0,0.0,0,1,150.0,5.1,4786691,4786691,0,3,1486900.0_3_0.0
9,17,10,13,6,0,644.1,687.0,687.0,0.01,687.0,0.0,1486900.0,0.0,0,0,0.0,10.3,4786691,4786690,0,4,1486900.0_4_0.0
10,10,12,6,14,4786690,687.0,688.9,688.9,0.0295,687.0,42.10000000000002,1486900.0,0.0,0,1,150.0,1.9,4786690,4786690,0,5,1486900.0_5_0.0
11,12,17,14,7,0,688.9,731.0,731.0,0.01,731.0,0.0,1486900.0,0.0,0,0,0.0,5.3,4786690,4786691,0,6,1486900.0_6_0.0
12,17,5,7,15,4786691,731.0,735.2,735.2,0.0295,731.0,6.7999999999999545,1486900.0,0.0,0,1,150.0,4.2,4786691,4786691,0,7,1486900.0_7_0.0
14,5,12,8,16,4786691,742.0,746.3,746.3,0.0295,742.0,693.7,1486900.0,0.0,0,1,150.0,4.3,4786691,4786691,0,7,1486900.0_7_0.0
0,12,6,1,9,1746134,179.0,186.1,186.1,0.0373,179.0,45.900000000000006,527217.0,0.0,0,1,150.0,7.1,1746134,1746134,0,0,527217.0_0_0.0
2,6,5,2,10,1746134,232.0,233.3,233.3,0.0373,232.0,16.69999999999999,527217.0,0.0,0,1,150.0,1.3,1746134,1746134,0,0,527217.0_0_0.0
4,5,9,3,11,1746134,250.0,252.9,252.9,0.0373,250.0,79.1,527217.0,0.0,0,1,150.0,2.9,1746134,1746134,0,0,527217.0_0_0.0
5,9,12,11,4,0,252.9,332.0,332.0,0.01,332.0,0.0,527217.0,0.0,0,0,0.0,2.6,1746134,1746135,0,1,527217.0_1_0.0
6,12,7,4,12,1746135,332.0,333.4,333.4,0.0373,332.0,41.60000000000002,527217.0,0.0,0,1,150.0,1.4,1746135,1746135,0,2,527217.0_2_0.0
8,7,5,5,13,1746135,375.0,380.3,380.3,0.0373,375.0,362.7,527217.0,0.0,0,1,150.0,5.3,1746135,1746135,0,2,527217.0_2_0.0
9,5,9,13,6,0,380.3,743.0,743.0,0.01,743.0,0.0,527217.0,0.0,0,0,0.0,2.9,1746135,1746134,0,3,527217.0_3_0.0
10,9,12,6,14,1746134,743.0,745.5,745.5,0.0373,743.0,139.5,527217.0,0.0,0,1,150.0,2.5,1746134,1746134,0,4,527217.0_4_0.0
11,12,5,14,7,0,745.5,885.0,885.0,0.01,885.0,0.0,527217.0,0.0,0,0,0.0,5.3,1746134,1746135,0,5,527217.0_5_0.0
12,5,2,7,15,1746135,885.0,886.5,886.5,0.0373,885.0,19.5,527217.0,0.0,0,1,150.0,1.5,1746135,1746135,0,6,527217.0_6_0.0
14,2,12,8,16,1746135,906.0,910.9,910.9,0.0373,906.0,529.1,527217.0,0.0,0,1,150.0,4.9,1746135,1746135,0,6,527217.0_6_0.0
0,12,7,1,5,145647,179.0,180.4,180.4,0.2316,179.0,494.6,72824.0,0.0,0,1,150.0,1.4,145647,145647,0,0,72824.0_0_0.0
2,7,9,2,6,145647,675.0,679.0,679.0,0.2316,675.0,46.0,72824.0,0.0,0,1,150.0,4.0,145647,145647,0,0,72824.0_0_0.0
4,9,7,3,7,145647,725.0,727.4,727.4,0.2316,725.0,129.60000000000002,72824.0,0.0,0,1,150.0,2.4,145647,145647,0,0,72824.0_0_0.0
6,7,12,4,8,145647,857.0,863.2,863.2,0.2316,857.0,576.8,72824.0,0.0,0,1,150.0,6.2,145647,145647,0,0,72824.0_0_0.0
0,13,8,1,10,7074042,179.0,181.8,181.8,0.8333,179.0,29.19999999999999,2104066.0,0.0,0,1,150.0,2.8,7074042,7074042,0,0,2104066.0_0_0.0
2,8,1,2,11,7074042,211.0,215.9,215.9,0.8333,211.0,81.1,2104066.0,0.0,0,1,150.0,4.9,7074042,7074042,0,0,2104066.0_0_0.0
3,1,13,11,3,0,215.9,297.0,297.0,0.01,297.0,0.0,2104066.0,0.0,0,0,0.0,3.9,7074042,7074043,0,1,2104066.0_1_0.0
4,13,18,3,12,7074043,297.0,300.8,300.8,0.5556,297.0,445.2,2104066.0,0.0,0,1,150.0,3.8,7074043,7074043,0,2,2104066.0_2_0.0
5,18,13,12,4,0,300.8,746.0,746.0,0.01,746.0,0.0,2104066.0,0.0,0,0,0.0,8.1,7074043,7074041,0,3,2104066.0_3_0.0
6,13,10,4,13,7074041,746.0,750.9,750.9,0.8333,746.0,38.10000000000002,2104066.0,0.0,0,1,150.0,4.9,7074041,7074041,0,4,2104066.0_4_0.0
8,10,13,5,14,7074041,789.0,798.7,798.7,0.8333,789.0,63.299999999999955,2104066.0,0.0,0,1,150.0,9.7,7074041,7074041,0,4,2104066.0_4_0.0
10,13,14,6,15,7074041,862.0,868.2,868.2,0.8333,862.0,52.799999999999955,2104066.0,0.0,0,1,150.0,6.2,7074041,7074041,0,4,2104066.0_4_0.0
11,14,1,15,7,0,868.2,921.0,921.0,0.01,921.0,0.0,2104066.0,0.0,0,0,0.0,8.1,7074041,7074042,0,5,2104066.0_5_0.0
12,1,14,7,16,7074042,921.0,927.3,927.3,0.8333,921.0,12.700000000000045,2104066.0,0.0,0,1,150.0,6.3,7074042,7074042,0,6,2104066.0_6_0.0
14,14,13,8,17,7074042,940.0,944.3,944.3,0.8333,940.0,121.70000000000005,2104066.0,0.0,0,1,150.0,4.3,7074042,7074042,0,6,2104066.0_6_0.0
15,13,14,17,9,0,944.3,1066.0,1066.0,0.01,1066.0,0.0,2104066.0,0.0,0,0,0.0,6.2,7074042,7074041,0,7,2104066.0_7_0.0
16,14,13,9,18,7074041,1066.0,1071.0,1071.0,0.8333,1066.0,369.0,2104066.0,0.0,0,1,150.0,5.0,7074041,7074041,0,8,2104066.0_8_0.0
0,17,14,1,9,7076362,440.0,448.8,448.8,0.0999,440.0,334.2,2104646.0,0.0,0,1,150.0,8.8,7076362,7076362,0,0,2104646.0_0_0.0
1,14,17,9,2,0,448.8,783.0,783.0,0.01,783.0,0.0,2104646.0,0.0,0,0,0.0,4.7,7076362,7076361,0,1,2104646.0_1_0.0
2,17,9,2,10,7076361,783.0,786.4,786.4,0.0999,783.0,18.600000000000023,2104646.0,0.0,0,1,150.0,3.4,7076361,7076361,0,2,2104646.0_2_0.0
4,9,17,3,11,7076361,805.0,808.6,808.6,0.0999,805.0,78.39999999999998,2104646.0,0.0,0,1,150.0,3.6,7076361,7076361,0,2,2104646.0_2_0.0
5,17,14,11,4,0,808.6,887.0,887.0,0.01,887.0,0.0,2104646.0,0.0,0,0,0.0,8.8,7076361,7076362,0,3,2104646.0_3_0.0
6,14,17,4,12,7076362,887.0,892.3,892.3,0.0999,887.0,9.700000000000045,2104646.0,0.0,0,1,150.0,5.3,7076362,7076362,0,4,2104646.0_4_0.0
8,17,18,5,13,7076362,902.0,904.1,904.1,0.0999,902.0,65.89999999999998,2104646.0,0.0,0,1,150.0,2.1,7076362,7076362,0,4,2104646.0_4_0.0
10,18,17,6,14,7076362,970.0,971.6,971.6,0.0999,970.0,44.39999999999998,2104646.0,0.0,0,1,150.0,1.6,7076362,7076362,0,4,2104646.0_4_0.0
12,17,5,7,15,7076362,1016.0,1020.2,1020.2,0.0999,1016.0,7.7999999999999545,2104646.0,0.0,0,1,150.0,4.2,7076362,7076362,0,4,2104646.0_4_0.0
14,5,17,8,16,7076362,1028.0,1032.8,1032.8,0.0999,1028.0,407.20000000000005,2104646.0,0.0,0,1,150.0,4.8,7076362,7076362,0,4,2104646.0_4_0.0
0,17,7,1,6,8397711,178.01000000000005,190.21000000000004,191.2,0.0777,179.0,0.0,2573162.0,0.0,0,1,150.0,12.2,8397711,8397711,0,0,2573162.0_0_0.0
2,7,5,2,7,8397711,190.21000000000012,196.11000000000013,193.9,0.0777,188.0,2.0999999999999943,2573162.0,0.0,0,1,150.0,5.9,8397711,8397711,0,0,2573162.0_0_0.0
4,5,1,3,8,8397711,196.11000000000007,197.91000000000008,197.8,0.0777,196.0,11.199999999999989,2573162.0,0.0,0,1,150.0,1.8,8397711,8397711,0,0,2573162.0_0_0.0
6,1,2,4,9,8397711,209.0,210.1,210.1,0.0777,209.0,647.9,2573162.0,0.0,0,1,150.0,1.1,8397711,8397711,0,0,2573162.0_0_0.0
8,2,17,5,10,8397711,857.9999999999999,862.6999999999999,862.7,0.0777,858.0,577.3,2573162.0,0.0,0,1,150.0,4.7,8397711,8397711,0,0,2573162.0_0_0.0
0,19,2,1,11,9981814,179.0,186.4,186.4,0.065,179.0,21.599999999999994,3461969.0,0.0,0,1,150.0,7.4,9981814,9981814,0,0,3461969.0_0_0.0
2,2,18,2,12,9981814,208.0,213.3,213.3,0.065,208.0,122.69999999999999,3461969.0,0.0,0,1,150.0,5.3,9981814,9981814,0,0,3461969.0_0_0.0
3,18,19,12,3,0,213.3,336.0,336.0,0.01,336.0,0.0,3461969.0,0.0,0,0,0.0,2.7,9981814,9981815,0,1,3461969.0_1_0.0
4,19,8,3,13,9981815,336.0,344.8,344.8,0.065,336.0,97.19999999999999,3461969.0,0.0,0,1,150.0,8.8,9981815,9981815,0,2,3461969.0_2_0.0
6,8,19,4,14,9981815,442.0,445.6,445.6,0.065,442.0,107.39999999999998,3461969.0,0.0,0,1,150.0,3.6,9981815,9981815,0,2,3461969.0_2_0.0
7,19,18,14,5,0,445.6,553.0,553.0,0.01,553.0,0.0,3461969.0,0.0,0,0,0.0,1.6,9981815,9981814,0,3,3461969.0_3_0.0
8,18,17,5,15,9981814,553.0,554.4,554.4,0.065,553.0,15.600000000000023,3461969.0,0.0,0,1,150.0,1.4,9981814,9981814,0,4,3461969.0_4_0.0
10,17,16,6,16,9981814,570.0,570.5,570.5,0.065,570.0,67.5,3461969.0,0.0,0,1,150.0,0.5,9981814,9981814,0,4,3461969.0_4_0.0
12,16,18,7,17,9981814,638.0,641.2,641.2,0.065,638.0,129.79999999999995,3461969.0,0.0,0,1,150.0,3.2,9981814,9981814,0,4,3461969.0_4_0.0
13,18,19,17,8,0,641.2,771.0,771.0,0.01,771.0,0.0,3461969.0,0.0,0,0,0.0,2.8,9981814,9981815,0,5,3461969.0_5_0.0
14,19,14,8,18,9981815,771.0,779.5,779.5,0.065,771.0,18.5,3461969.0,0.0,0,1,150.0,8.5,9981815,9981815,0,6,3461969.0_6_0.0
16,14,19,9,19,9981815,798.0,804.6,804.6,0.065,798.0,24.399999999999977,3461969.0,0.0,0,1,150.0,6.6,9981815,9981815,0,6,3461969.0_6_0.0
17,19,18,19,10,0,804.6,829.0,829.0,0.01,829.0,0.0,3461969.0,0.0,0,0,0.0,1.9,9981815,9981814,0,7,3461969.0_7_0.0
18,18,19,10,20,9981814,829.0,832.0,832.0,0.065,829.0,608.0,3461969.0,0.0,0,1,150.0,3.0,9981814,9981814,0,8,3461969.0_8_0.0
0,2,2,1,10,4784036,180.0,180.4,180.4,0.1979,180.0,53.599999999999994,1486236.0,0.0,0,1,150.0,0.4,4784036,4784036,0,0,1486236.0_0_0.0
1,2,2,10,2,0,180.4,234.0,234.0,0.01,234.0,0.0,1486236.0,0.0,0,0,0.0,0.4,4784036,4784037,0,1,1486236.0_1_0.0
2,2,18,2,11,4784037,234.0,239.4,239.4,0.1319,234.0,41.599999999999994,1486236.0,0.0,0,1,150.0,5.4,4784037,4784037,0,2,1486236.0_2_0.0
3,18,2,11,3,0,239.4,281.0,281.0,0.01,281.0,0.0,1486236.0,0.0,0,0,0.0,4.2,4784037,4784034,0,3,1486236.0_3_0.0
4,2,5,3,12,4784034,281.0,281.5,281.5,0.1979,281.0,482.5,1486236.0,0.0,0,1,150.0,0.5,4784034,4784034,0,4,1486236.0_4_0.0
5,5,18,12,4,0,281.5,764.0,764.0,0.01,764.0,0.0,1486236.0,0.0,0,0,0.0,4.9,4784034,4784037,0,5,1486236.0_5_0.0
6,18,2,4,13,4784037,764.0,768.0,768.0,0.1319,764.0,31.0,1486236.0,0.0,0,1,150.0,4.0,4784037,4784037,0,6,1486236.0_6_0.0
7,2,2,13,5,0,768.0,799.0,799.0,0.01,799.0,0.0,1486236.0,0.0,0,0,0.0,0.5,4784037,4784036,0,7,1486236.0_7_0.0
8,2,4,5,14,4784036,799.0,802.2,802.2,0.1979,799.0,38.799999999999955,1486236.0,0.0,0,1,150.0,3.2,4784036,4784036,0,8,1486236.0_8_0.0
10,4,2,6,15,4784036,836.6000000000001,840.4000000000001,844.8,0.1979,841.0,0.0,1486236.0,0.0,0,1,150.0,3.8,4784036,4784036,0,8,1486236.0_8_0.0
11,2,5,15,7,0,840.4000000000001,841.0,841.0,0.01,841.0,0.0,1486236.0,0.0,0,0,0.0,0.6,4784036,4784034,0,9,1486236.0_9_0.0
12,5,2,7,16,4784034,841.0,843.0,843.0,0.1979,841.0,36.0,1486236.0,0.0,0,1,150.0,2.0,4784034,4784034,0,10,1486236.0_10_0.0
13,2,2,16,8,0,843.0,879.0000000000001,879.0,0.01,879.0,0.0,1486236.0,0.0,0,0,0.0,0.6,4784034,4784036,0,11,1486236.0_11_0.0
14,2,6,8,17,4784036,879.0000000000001,880.7000000000002,880.7,0.1979,879.0,172.29999999999995,1486236.0,0.0,0,1,150.0,1.7,4784036,4784036,0,12,1486236.0_12_0.0
16,6,2,9,18,4784036,1052.9999999999998,1057.9999999999998,1058.0,0.1979,1053.0,382.0,1486236.0,0.0,0,1,150.0,5.0,4784036,4784036,0,12,1486236.0_12_0.0
0,14,5,1,19,7931706,245.0,249.6,249.6,0.1067,245.0,6.400000000000006,2287038.0,0.0,0,1,150.0,4.6,7931706,7931706,0,0,2287038.0_0_0.0
1,5,14,19,2,0,249.6,256.0,256.0,0.01,256.0,0.0,2287038.0,0.0,0,0,0.0,3.7,7931706,7931708,0,1,2287038.0_1_0.0
2,14,5,2,20,7931708,256.0,260.6,260.6,0.1067,256.0,1179.4,2287038.0,0.0,0,1,150.0,4.6,7931708,7931708,0,2,2287038.0_2_0.0
0,14,19,3,21,7931707,514.0,520.0,520.0,0.1067,514.0,121.0,2287038.0,0.0,0,1,150.0,6.0,7931707,7931707,0,3,2287038.0_3_0.0
1,19,5,21,4,0,520.0,641.0,641.0,0.01,641.0,0.0,2287038.0,0.0,0,0,0.0,5.8,7931707,7931706,0,4,2287038.0_4_0.0
2,5,14,4,22,7931706,641.0,645.1,645.1,0.1067,641.0,26.899999999999977,2287038.0,0.0,0,1,150.0,4.1,7931706,7931706,0,5,2287038.0_5_0.0
3,14,19,22,5,0,645.1,672.0,672.0,0.01,672.0,0.0,2287038.0,0.0,0,0,0.0,6.2,7931706,7931707,0,6,2287038.0_6_0.0
4,19,14,5,23,7931707,672.0,680.5,680.5,0.1067,672.0,0.0,2287038.0,0.0,0,1,150.0,8.5,7931707,7931707,0,7,2287038.0_7_0.0
5,14,14,23,6,0,680.5,684.0000000000001,677.0,0.01,677.0,0.0,2287038.0,0.0,0,0,0.0,3.5,7931707,7931706,0,8,2287038.0_8_0.0
6,14,8,6,24,7931706,684.0000000000001,685.9000000000001,678.9,0.1067,677.0,85.10000000000002,2287038.0,0.0,0,1,150.0,1.9,7931706,7931706,0,9,2287038.0_9_0.0
8,8,14,7,25,7931706,764.0,769.2,769.2,0.1067,764.0,3.7999999999999545,2287038.0,0.0,0,1,150.0,5.2,7931706,7931706,0,9,2287038.0_9_0.0
9,14,5,25,8,0,769.2,773.0,773.0,0.01,773.0,0.0,2287038.0,0.0,0,0,0.0,3.7,7931706,7931708,0,10,2287038.0_10_0.0
10,5,14,8,26,7931708,773.0,777.7,777.7,0.1067,773.0,8.299999999999955,2287038.0,0.0,0,1,150.0,4.7,7931708,7931708,0,11,2287038.0_11_0.0
12,14,5,9,27,7931708,786.0,789.7,789.7,0.1067,786.0,28.299999999999955,2287038.0,0.0,0,1,150.0,3.7,7931708,7931708,0,11,2287038.0_11_0.0
14,5,14,10,28,7931708,818.0,822.4,822.4,0.1067,818.0,115.60000000000002,2287038.0,0.0,0,1,150.0,4.4,7931708,7931708,0,11,2287038.0_11_0.0
15,14,14,28,11,0,822.4,927.2000000000002,938.0,0.01,938.0,0.0,2287038.0,0.0,0,0,0.0,3.5,7931708,7931706,0,12,2287038.0_12_0.0
16,14,20,11,29,7931706,927.2000000000002,933.2000000000002,944.0,0.1067,938.0,0.0,2287038.0,0.0,0,1,150.0,6.0,7931706,7931706,0,13,2287038.0_13_0.0
