  57 TAZ
 144 NTI
  1 1.00    0.00     9.8   7.609
  1 1.00    0.00     9.8   7.609
  1 1.00    0.00     9.8   7.609
  1 1.00    0.00     9.8   7.609
  1 1.00    0.00     9.8   7.609
  1 1.00    0.00     9.9   7.609
  1 1.00    0.00     9.8   7.609
  1 1.00    0.00     9.9   7.609
  1 1.00    0.00     9.9   7.609
  1 1.00    0.00     9.9   7.609
  1 1.00    0.00     9.9   7.609
  1 1.00    0.00     9.9   7.609
  1 1.00    0.00    10.4   7.609
  1 1.00    0.00    10.3   7.609
  1 1.00    0.00    10.8   7.609
  1 1.00    0.00    10.8   7.609
  1 1.00    0.00    10.9   7.609
  1 1.00    0.00    11.5   7.609
  1 1.00    0.00    11.5   7.609
  1 1.00    0.00    11.2   7.609
  1 1.00    0.00    11.2   7.609
  1 1.00    0.00    11.4   7.609
  1 1.00    0.00    11.5   7.609
  1 1.00    0.00    11.5   7.609
  1 1.00    0.00    11.5   7.609
  1 1.00    0.00    11.5   7.609
  1 1.00    0.00    11.6   7.629
  1 1.00    0.00    11.6   7.629
  1 1.00    0.00    11.6   7.629
  1 1.00    0.00    11.2   7.609
  1 1.00    0.00    12.3   7.629
  1 1.00    0.00    12.0   7.609
  1 1.00    0.00    12.0   7.609
  1 1.00    0.00    12.8   8.029
  1 1.00    0.00    12.1   7.609
  1 1.00    0.00    12.3   7.609
  1 1.00    0.00    12.2   7.609
  1 1.00    0.00    12.0   8.479
  1 1.00    0.00    11.7   7.609
  1 1.00    0.00    11.9   8.049
  1 1.00    0.00    11.3   7.629
  1 1.00    0.00    11.6   8.029
  1 1.00    0.00    11.0   7.609
  1 1.00    0.00    11.0   7.609
  1 1.00    0.00    11.0   7.609
  1 1.00    0.00    10.9   7.609
  1 1.00    0.00    10.8   7.609
  1 1.00    0.00    10.9   7.609
  1 1.00    0.00    10.7   7.609
  1 1.00    0.00    10.7   7.609
  1 1.00    0.00    10.8   7.609
  1 1.00    0.00    10.9   7.609
  1 1.00    0.00    10.7   7.609
  1 1.00    0.00    10.8   7.609
  1 1.00    0.00    11.0   7.609
  1 1.00    0.00    10.9   7.609
  1 1.00    0.00    10.9   7.609
  1 1.00    0.00    10.9   7.609
  1 1.00    0.00    10.9   7.609
  1 1.00    0.00    10.9   7.609
  1 1.00    0.00    11.3   7.609
  1 1.00    0.00    11.5   7.609
  1 1.00    0.00    11.8   7.609
  1 1.00    0.00    12.2   7.609
  1 1.00    0.00    12.5   7.609
  1 1.00    0.00    12.6   7.609
  1 1.00    0.00    12.7   7.609
  1 1.00    0.00    13.0   7.629
  1 1.00    0.00    13.2   7.629
  1 1.00    0.00    13.5   7.949
  1 1.00    0.00    13.2   7.949
  1 1.00    0.00    15.1   7.609
  1 1.00    0.00    16.9  10.387
  1 1.00    0.00    16.2   9.968
  1 1.00    0.00    15.6   9.548
  1 1.00    0.00    14.9   9.128
  1 1.00    0.00    14.2   8.709
  1 1.00    0.00    13.4   8.289
  1 1.00    0.00    14.0   8.289
  1 1.00    0.00    13.9   8.289
  1 1.00    0.00    14.8   7.609
  1 1.00    0.00    15.5   8.899
  1 1.00    0.00    14.7   8.479
  1 1.00    0.00    14.9   7.609
  1 1.00    0.00    15.7   7.609
  2 0.42    0.00    16.3   9.899 1.00    0.00    15.8   0.000
  2 0.42    0.00    16.3   9.899 1.00    0.00    15.8  10.948
  2 0.82    0.00    15.5  10.168 1.00    0.00    15.1   0.000
  2 0.82    0.00    15.5  10.168 1.00    0.00    15.1  10.468
  1 1.00    0.00    14.0   9.318
  1 1.00    0.00    13.3   8.819
  1 1.00    0.00    12.5   8.479
  1 1.00    0.00    12.2   7.609
  1 1.00    0.00    11.9   7.609
  1 1.00    0.00    11.4   7.609
  1 1.00    0.00    11.1   7.609
  1 1.00    0.00    11.3   7.609
  1 1.00    0.00    11.2   7.609
  1 1.00    0.00    11.1   7.609
  1 1.00    0.00    11.2   7.609
  1 1.00    0.00    11.1   7.609
  1 1.00    0.00    10.8   7.609
  1 1.00    0.00    10.7   7.609
  1 1.00    0.00    10.4   7.609
  1 1.00    0.00    10.4   7.609
  1 1.00    0.00    10.3   7.609
  1 1.00    0.00    10.3   7.609
  1 1.00    0.00    10.2   7.609
  1 1.00    0.00    10.2   7.609
  1 1.00    0.00    10.3   7.609
  1 1.00    0.00    10.3   7.609
  1 1.00    0.00    10.2   7.609
  1 1.00    0.00    10.2   7.609
  1 1.00    0.00    10.1   7.609
  1 1.00    0.00    10.2   7.609
  1 1.00    0.00    10.1   7.609
  1 1.00    0.00    10.1   7.609
  1 1.00    0.00    10.0   7.609
  1 1.00    0.00    10.1   7.609
  1 1.00    0.00    10.0   7.609
  1 1.00    0.00    10.0   7.609
  1 1.00    0.00    10.0   7.609
  1 1.00    0.00    10.0   7.609
  1 1.00    0.00     9.9   7.609
  1 1.00    0.00     9.9   7.609
  1 1.00    0.00     9.9   7.609
  1 1.00    0.00     9.9   7.609
  1 1.00    0.00     9.8   7.609
  1 1.00    0.00     9.8   7.609
  1 1.00    0.00     9.8   7.609
  1 1.00    0.00     9.8   7.609
  1 1.00    0.00     9.8   7.609
  1 1.00    0.00     9.8   7.609
  1 1.00    0.00     9.8   7.609
  1 1.00    0.00     9.8   7.609
  1 1.00    0.00     9.8   7.609
  1 1.00    0.00     9.8   7.609
  1 1.00    0.00     9.8   7.609
  1 1.00    0.00     9.8   7.609
  1 1.00    0.00     9.8   7.609
  1 1.00    0.00     9.8   7.609
  1 1.00    0.00     9.8   7.609
  1 1.00    0.00     9.8   7.609
  1 1.00    0.00     9.8   7.609
  1 1.00    0.00     9.8   7.609
  1 1.00    0.00     9.8   7.609
  1 1.00    0.00     8.9   7.169
  1 1.00    0.00     8.9   7.169
  1 1.00    0.00     8.9   7.169
  1 1.00    0.00     8.9   7.169
  1 1.00    0.00     8.9   7.169
  1 1.00    0.00     8.9   7.169
  1 1.00    0.00     8.9   7.169
  1 1.00    0.00     8.9   7.169
  1 1.00    0.00     9.0   7.169
  1 1.00    0.00     9.0   7.169
  1 1.00    0.00     9.0   7.169
  1 1.00    0.00     9.0   7.169
  1 1.00    0.00     9.2   7.169
  1 1.00    0.00     9.4   7.169
  1 1.00    0.00     9.5   7.169
  1 1.00    0.00     9.7   7.169
  1 1.00    0.00     9.7   7.169
  1 1.00    0.00    10.0   7.169
  1 1.00    0.00    10.3   7.169
  1 1.00    0.00    10.3   7.169
  1 1.00    0.00    10.3   7.169
  1 1.00    0.00    10.2   7.169
  1 1.00    0.00    10.1   7.169
  1 1.00    0.00    10.0   7.169
  1 1.00    0.00    10.3   7.169
  1 1.00    0.00    10.7   7.029
  1 1.00    0.00    10.0   7.169
  1 1.00    0.00    10.1   7.169
  1 1.00    0.00    10.5   7.029
  1 1.00    0.00    10.0   7.169
  1 1.00    0.00    10.3   7.029
  1 1.00    0.00    11.0   6.979
  1 1.00    0.00    11.1   7.029
  1 1.00    0.00    11.0   7.029
  1 1.00    0.00    11.7   7.509
  1 1.00    0.00    11.1   7.169
  1 1.00    0.00    11.2   7.509
  1 1.00    0.00    11.2   7.169
  1 1.00    0.00    10.5   7.169
  1 1.00    0.00    10.2   7.169
  1 1.00    0.00    10.5   7.029
  1 1.00    0.00    10.3   7.029
  1 1.00    0.00    10.2   7.029
  1 1.00    0.00     9.6   7.169
  1 1.00    0.00     9.7   7.169
  1 1.00    0.00     9.7   7.169
  1 1.00    0.00     9.6   7.169
  1 1.00    0.00     9.8   7.169
  1 1.00    0.00     9.7   7.169
