  57 TAZ
  72 NTI
  1 1.00    0.00     6.6  12.058
  1 1.00    0.00     6.6  12.058
  1 1.00    0.00     6.6  12.058
  1 1.00    0.00     6.7  12.058
  1 1.00    0.00     6.9  12.058
  1 1.00    0.00     7.2  12.058
  1 1.00    0.00     7.4  12.058
  1 1.00    0.00     7.7  12.058
  1 1.00    0.00     8.2  11.778
  1 1.00    0.00     8.0  11.778
  1 1.00    0.00     7.9  12.058
  1 1.00    0.00     7.9  12.058
  1 1.00    0.00     7.8  12.058
  1 1.00    0.00     8.3  11.778
  1 1.00    0.00     8.3  11.778
  1 1.00    0.00     8.2  12.058
  1 1.00    0.00     8.2  12.058
  1 1.00    0.00     7.8  12.058
  1 1.00    0.00     7.8  12.058
  1 1.00    0.00     8.0  11.778
  1 1.00    0.00     7.6  12.058
  1 1.00    0.00     7.3  12.058
  1 1.00    0.00     7.3  12.058
  1 1.00    0.00     7.3  12.058
  1 1.00    0.00     7.3  12.058
  1 1.00    0.00     7.4  12.058
  1 1.00    0.00     7.5  12.058
  1 1.00    0.00     7.4  12.058
  1 1.00    0.00     7.6  12.058
  1 1.00    0.00     8.3  12.058
  1 1.00    0.00     8.3  12.058
  1 1.00    0.00     8.8  12.058
  1 1.00    0.00     9.3  11.778
  1 1.00    0.00     9.0  12.058
  1 1.00    0.00    10.9  15.098
  1 1.00    0.00    10.3  12.938
  1 1.00    0.00     8.7  12.058
  1 1.00    0.00     9.2  11.778
  1 1.00    0.00     9.2  11.778
  2 0.85    0.00    11.5  11.678 1.00    0.00    11.1   8.438
  2 0.85    0.00    11.5  11.678 1.00    0.00    11.1  16.877
  1 1.00    0.00    10.6  15.437
  1 1.00    0.00    10.7  15.036
  1 1.00    0.00    10.2  13.977
  1 1.00    0.00     9.0  12.058
  1 1.00    0.00     8.0  12.058
  1 1.00    0.00     7.9  12.058
  1 1.00    0.00     7.6  12.058
  1 1.00    0.00     7.4  12.058
  1 1.00    0.00     7.2  12.058
  1 1.00    0.00     7.0  12.058
  1 1.00    0.00     7.0  12.058
  1 1.00    0.00     6.9  12.058
  1 1.00    0.00     6.9  12.058
  1 1.00    0.00     6.9  12.058
  1 1.00    0.00     6.8  12.058
  1 1.00    0.00     6.8  12.058
  1 1.00    0.00     6.8  12.058
  1 1.00    0.00     6.8  12.058
  1 1.00    0.00     6.8  12.058
  1 1.00    0.00     6.7  12.058
  1 1.00    0.00     6.7  12.058
  1 1.00    0.00     6.6  12.058
  1 1.00    0.00     6.6  12.058
  1 1.00    0.00     6.6  12.058
  1 1.00    0.00     6.6  12.058
  1 1.00    0.00     6.6  12.058
  1 1.00    0.00     6.6  12.058
  1 1.00    0.00     6.6  12.058
  1 1.00    0.00     6.6  12.058
  1 1.00    0.00     6.6  12.058
  1 1.00    0.00     6.6  12.058
  1 1.00    0.00     6.6  12.058
  2 0.25    0.00     5.3   9.639 1.00    0.00     5.9   5.479
  2 0.25    0.00     5.3   9.639 1.00    0.00     5.9  10.958
  2 0.25    0.00     5.3   9.639 1.00    0.00     5.9   5.479
  2 0.25    0.00     5.3   9.639 1.00    0.00     5.9  10.958
  2 0.25    0.00     5.3   9.639 1.00    0.00     5.9   5.479
  2 0.25    0.00     5.3   9.639 1.00    0.00     5.9  10.958
  2 0.25    0.00     5.3   9.639 1.00    0.00     5.9   5.479
  2 0.25    0.00     5.3   9.639 1.00    0.00     5.9  10.958
  2 0.25    0.00     5.3   9.639 1.00    0.00     6.0   5.479
  2 0.25    0.00     5.3   9.639 1.00    0.00     6.0  10.958
  2 0.25    0.00     5.5   9.639 1.00    0.00     6.2   5.479
  2 0.25    0.00     5.5   9.639 1.00    0.00     6.2  10.958
  2 0.25    0.00     5.6   9.639 1.00    0.00     6.5   5.479
  2 0.25    0.00     5.6   9.639 1.00    0.00     6.5  10.958
  2 0.25    0.00     5.9   9.639 1.00    0.00     6.8   5.479
  2 0.25    0.00     5.9   9.639 1.00    0.00     6.8  10.958
  2 0.25    0.00     6.3   9.639 1.00    0.00     7.1   5.479
  2 0.25    0.00     6.3   9.639 1.00    0.00     7.1  10.958
  2 0.25    0.00     6.3   9.639 1.00    0.00     7.2   5.339
  2 0.25    0.00     6.3   9.639 1.00    0.00     7.2  10.678
  2 0.25    0.00     6.1   9.639 1.00    0.00     7.1   5.479
  2 0.25    0.00     6.1   9.639 1.00    0.00     7.1  10.958
  2 0.25    0.00     6.2   9.639 1.00    0.00     7.0   5.479
  2 0.25    0.00     6.2   9.639 1.00    0.00     7.0  10.958
  2 0.25    0.00     6.2   9.639 1.00    0.00     7.0   5.479
  2 0.25    0.00     6.2   9.639 1.00    0.00     7.0  10.958
  2 0.25    0.00     6.2   9.639 1.00    0.00     7.4   5.339
  2 0.25    0.00     6.2   9.639 1.00    0.00     7.4  10.678
  2 0.25    0.00     6.4   9.639 1.00    0.00     7.3   5.479
  2 0.25    0.00     6.4   9.639 1.00    0.00     7.3  10.958
  2 0.25    0.00     6.4   9.639 1.00    0.00     7.6   5.479
  2 0.25    0.00     6.4   9.639 1.00    0.00     7.6  10.958
  2 0.25    0.00     6.9   9.639 1.00    0.00     7.8   5.339
  2 0.25    0.00     6.9   9.639 1.00    0.00     7.8  10.678
  2 0.25    0.00     6.9   9.639 1.00    0.00     7.7   5.479
  2 0.25    0.00     6.9   9.639 1.00    0.00     7.7  10.958
  2 0.25    0.00     6.5   9.538 1.00    0.00     6.7   5.479
  2 0.25    0.00     6.5   9.538 1.00    0.00     6.7  10.958
  2 0.25    0.00     6.1   9.538 1.00    0.00     7.4   5.339
  2 0.25    0.00     6.1   9.538 1.00    0.00     7.4  10.678
  2 0.25    0.00     5.9   9.639 1.00    0.00     7.0   5.339
  2 0.25    0.00     5.9   9.639 1.00    0.00     7.0  10.678
  2 0.25    0.00     5.8   9.639 1.00    0.00     6.5   5.479
  2 0.25    0.00     5.8   9.639 1.00    0.00     6.5  10.958
  2 0.25    0.00     5.8   9.639 1.00    0.00     6.5   5.479
  2 0.25    0.00     5.8   9.639 1.00    0.00     6.5  10.958
  2 0.25    0.00     5.8   9.639 1.00    0.00     6.5   5.479
  2 0.25    0.00     5.8   9.639 1.00    0.00     6.5  10.958
  2 0.25    0.00     5.8   9.639 1.00    0.00     6.5   5.479
  2 0.25    0.00     5.8   9.639 1.00    0.00     6.5  10.958
  2 0.25    0.00     5.8   9.639 1.00    0.00     6.5   5.479
  2 0.25    0.00     5.8   9.639 1.00    0.00     6.5  10.958
  2 0.25    0.00     5.8   9.538 1.00    0.00     6.6   5.479
  2 0.25    0.00     5.8   9.538 1.00    0.00     6.6  10.958
  2 0.25    0.00     5.8   9.639 1.00    0.00     6.6   5.479
  2 0.25    0.00     5.8   9.639 1.00    0.00     6.6  10.958
  2 0.25    0.00     5.9   9.639 1.00    0.00     6.7   5.479
  2 0.25    0.00     5.9   9.639 1.00    0.00     6.7  10.958
  2 0.25    0.00     6.1   9.639 1.00    0.00     6.9   5.479
  2 0.25    0.00     6.1   9.639 1.00    0.00     6.9  10.958
  2 0.25    0.00     6.3   9.538 1.00    0.00     7.7   5.819
  2 0.25    0.00     6.3   9.538 1.00    0.00     7.7  11.638
  2 0.25    0.00     7.0  10.318 1.00    0.00     7.7   5.479
  2 0.25    0.00     7.0  10.318 1.00    0.00     7.7  10.958
  2 0.25    0.00     7.1   9.538 1.00    0.00     8.3   5.339
  2 0.25    0.00     7.1   9.538 1.00    0.00     8.3  10.678
  2 0.25    0.00     7.3   9.639 1.00    0.00     8.7   5.339
  2 0.25    0.00     7.3   9.639 1.00    0.00     8.7  10.678
  2 0.25    0.00     7.3  10.318 1.00    0.00     8.6   5.289
  2 0.25    0.00     7.3  10.318 1.00    0.00     8.6  10.578
  2 0.25    0.00     9.1  13.017 1.00    0.00     9.9   6.569
  2 0.25    0.00     9.1  13.017 1.00    0.00     9.9  13.137
  2 0.25    0.00     8.4  11.097 1.00    0.00     9.0   5.819
  2 0.25    0.00     8.4  11.097 1.00    0.00     9.0  11.638
  2 0.25    0.00     7.4  10.318 1.00    0.00     8.4   5.339
  2 0.25    0.00     7.4  10.318 1.00    0.00     8.4  10.678
  2 0.25    0.00     6.9   9.639 1.00    0.00     8.1   5.339
  2 0.25    0.00     6.9   9.639 1.00    0.00     8.1  10.678
  2 0.25    0.00     7.0   9.538 1.00    0.00     8.2   5.339
  2 0.25    0.00     7.0   9.538 1.00    0.00     8.2  10.678
  2 0.25    0.00     9.3   9.538 1.00    0.00    10.1   6.798
  2 0.25    0.00     9.3   9.538 1.00    0.00    10.1  13.597
  2 0.25    0.00     9.5  12.277 1.00    0.00     9.5   6.359
  2 0.25    0.00     9.5  12.277 1.00    0.00     9.5  12.717
  2 0.25    0.00     8.8  11.398 1.00    0.00     9.5   6.279
  2 0.25    0.00     8.8  11.398 1.00    0.00     9.5  12.558
  2 0.25    0.00     7.9  10.518 1.00    0.00     7.5   5.479
  2 0.25    0.00     7.9  10.518 1.00    0.00     7.5  10.958
  2 0.25    0.00     7.0   9.639 1.00    0.00     7.3   5.479
  2 0.25    0.00     7.0   9.639 1.00    0.00     7.3  10.958
  2 0.25    0.00     6.6   9.639 1.00    0.00     7.0   5.479
  2 0.25    0.00     6.6   9.639 1.00    0.00     7.0  10.958
  2 0.25    0.00     6.6   9.538 1.00    0.00     6.9   5.479
  2 0.25    0.00     6.6   9.538 1.00    0.00     6.9  10.958
  2 0.25    0.00     6.2   9.639 1.00    0.00     6.7   5.479
  2 0.25    0.00     6.2   9.639 1.00    0.00     6.7  10.958
  2 0.25    0.00     6.0   9.639 1.00    0.00     6.4   5.479
  2 0.25    0.00     6.0   9.639 1.00    0.00     6.4  10.958
  2 0.25    0.00     5.9   9.639 1.00    0.00     6.3   5.479
  2 0.25    0.00     5.9   9.639 1.00    0.00     6.3  10.958
  2 0.25    0.00     5.7   9.639 1.00    0.00     6.2   5.479
  2 0.25    0.00     5.7   9.639 1.00    0.00     6.2  10.958
  2 0.25    0.00     5.6   9.639 1.00    0.00     6.1   5.479
  2 0.25    0.00     5.6   9.639 1.00    0.00     6.1  10.958
  2 0.25    0.00     5.6   9.639 1.00    0.00     6.2   5.479
  2 0.25    0.00     5.6   9.639 1.00    0.00     6.2  10.958
  2 0.25    0.00     5.5   9.639 1.00    0.00     6.1   5.479
  2 0.25    0.00     5.5   9.639 1.00    0.00     6.1  10.958
  2 0.25    0.00     5.5   9.639 1.00    0.00     6.0   5.479
  2 0.25    0.00     5.5   9.639 1.00    0.00     6.0  10.958
  2 0.25    0.00     5.5   9.639 1.00    0.00     6.1   5.479
  2 0.25    0.00     5.5   9.639 1.00    0.00     6.1  10.958
  2 0.25    0.00     5.5   9.639 1.00    0.00     6.1   5.479
  2 0.25    0.00     5.5   9.639 1.00    0.00     6.1  10.958
  2 0.25    0.00     5.5   9.639 1.00    0.00     6.0   5.479
  2 0.25    0.00     5.5   9.639 1.00    0.00     6.0  10.958
  2 0.25    0.00     5.4   9.639 1.00    0.00     6.0   5.479
  2 0.25    0.00     5.4   9.639 1.00    0.00     6.0  10.958
  2 0.25    0.00     5.4   9.639 1.00    0.00     5.9   5.479
  2 0.25    0.00     5.4   9.639 1.00    0.00     5.9  10.958
  2 0.25    0.00     5.3   9.639 1.00    0.00     5.9   5.479
  2 0.25    0.00     5.3   9.639 1.00    0.00     5.9  10.958
  2 0.25    0.00     5.3   9.639 1.00    0.00     5.9   5.479
  2 0.25    0.00     5.3   9.639 1.00    0.00     5.9  10.958
  2 0.25    0.00     5.3   9.639 1.00    0.00     5.9   5.479
