  57 TAZ
  72 NTI
  1 1.00    0.00     9.2  15.458
  1 1.00    0.00     9.2  15.458
  1 1.00    0.00     9.4  15.458
  1 1.00    0.00     9.6  15.458
  1 1.00    0.00     9.8  15.458
  1 1.00    0.00     9.8  15.458
  1 1.00    0.00    10.3  15.458
  1 1.00    0.00    10.2  15.458
  1 1.00    0.00    10.5  15.458
  1 1.00    0.00    10.9  15.978
  1 1.00    0.00    11.3  15.717
  1 1.00    0.00    11.0  15.458
  1 1.00    0.00    11.6  15.978
  1 1.00    0.00    11.2  15.458
  1 1.00    0.00    10.5  15.458
  1 1.00    0.00    10.5  15.458
  1 1.00    0.00    10.1  15.458
  1 1.00    0.00    10.1  15.458
  1 1.00    0.00    10.2  15.458
  1 1.00    0.00    10.2  15.458
  1 1.00    0.00     9.9  15.458
  1 1.00    0.00     9.9  15.458
  1 1.00    0.00     9.9  15.458
  1 1.00    0.00    10.5  15.458
  1 1.00    0.00    10.0  15.458
  1 1.00    0.00    10.3  15.458
  1 1.00    0.00    10.2  15.458
  1 1.00    0.00    10.6  15.458
  1 1.00    0.00    10.6  15.458
  1 1.00    0.00    10.6  15.458
  1 1.00    0.00    11.6  15.458
  1 1.00    0.00    11.9  15.458
  1 1.00    0.00    12.1  15.458
  1 1.00    0.00    12.4  15.458
  1 1.00    0.00    12.1  15.458
  1 1.00    0.00    11.5  15.458
  1 1.00    0.00    11.8  15.458
  1 1.00    0.00    12.0  15.978
  1 1.00    0.00    11.8  15.937
  1 1.00    0.00    11.4  15.458
  1 1.00    0.00    11.5  15.978
  1 1.00    0.00    12.6  17.396
  1 1.00    0.00    11.3  15.458
  1 1.00    0.00    10.6  15.458
  1 1.00    0.00    10.1  15.458
  1 1.00    0.00    10.2  15.458
  1 1.00    0.00     9.9  15.458
  1 1.00    0.00     9.9  15.458
  1 1.00    0.00     9.6  15.458
  1 1.00    0.00     9.5  15.458
  1 1.00    0.00     9.4  15.458
  1 1.00    0.00     9.4  15.458
  1 1.00    0.00     9.4  15.458
  1 1.00    0.00     9.4  15.458
  1 1.00    0.00     9.3  15.458
  1 1.00    0.00     9.2  15.458
  1 1.00    0.00     9.4  15.458
  1 1.00    0.00     9.2  15.458
  1 1.00    0.00     9.1  15.458
  1 1.00    0.00     9.1  15.458
  1 1.00    0.00     9.0  15.458
  1 1.00    0.00     9.0  15.458
  1 1.00    0.00     9.0  15.458
  1 1.00    0.00     9.0  15.458
  1 1.00    0.00     9.0  15.458
  1 1.00    0.00     9.0  15.458
  1 1.00    0.00     9.1  15.458
  1 1.00    0.00     9.1  15.458
  1 1.00    0.00     9.1  15.458
  1 1.00    0.00     9.1  15.458
  1 1.00    0.00     9.1  15.458
  1 1.00    0.00     9.1  15.458
  1 1.00    0.00     7.7  13.278
  1 1.00    0.00     7.7  13.278
  1 1.00    0.00     7.7  13.278
  1 1.00    0.00     7.8  13.278
  1 1.00    0.00     8.0  13.278
  1 1.00    0.00     8.2  13.278
  1 1.00    0.00     8.4  13.278
  1 1.00    0.00     8.3  13.278
  1 1.00    0.00     8.8  13.798
  1 1.00    0.00     8.8  13.798
  1 1.00    0.00     9.1  13.278
  1 1.00    0.00     8.8  13.278
  1 1.00    0.00     9.4  13.738
  1 1.00    0.00     9.8  13.738
  1 1.00    0.00     9.3  13.278
  1 1.00    0.00     9.5  13.278
  1 1.00    0.00     8.8  13.278
  1 1.00    0.00     8.8  13.278
  1 1.00    0.00     8.5  13.278
  1 1.00    0.00     8.9  13.278
  1 1.00    0.00     8.7  13.278
  1 1.00    0.00     8.3  13.278
  1 1.00    0.00     8.3  13.278
  1 1.00    0.00     8.3  13.278
  1 1.00    0.00     8.3  13.278
  1 1.00    0.00     8.6  13.278
  1 1.00    0.00     8.3  13.278
  1 1.00    0.00     8.5  13.278
  1 1.00    0.00     8.8  13.278
  1 1.00    0.00     8.8  13.278
  1 1.00    0.00     8.8  13.278
  1 1.00    0.00     9.2  13.278
  1 1.00    0.00    10.0  13.278
  1 1.00    0.00    10.4  13.278
  1 1.00    0.00     9.8  13.278
  1 1.00    0.00    10.0  13.278
  1 1.00    0.00     9.9  13.278
  1 1.00    0.00     9.4  13.278
  1 1.00    0.00     9.4  13.278
  1 1.00    0.00    10.3  13.278
  1 1.00    0.00     9.9  13.278
  1 1.00    0.00     9.9  13.798
  1 1.00    0.00    10.8  13.278
  1 1.00    0.00     9.6  13.278
  1 1.00    0.00     8.7  13.278
  1 1.00    0.00     8.8  13.758
  1 1.00    0.00     8.2  13.278
  1 1.00    0.00     8.2  13.278
  1 1.00    0.00     8.1  13.278
  1 1.00    0.00     8.2  13.278
  1 1.00    0.00     7.9  13.278
  1 1.00    0.00     7.9  13.278
  1 1.00    0.00     7.9  13.278
  1 1.00    0.00     7.8  13.278
  1 1.00    0.00     7.8  13.278
  1 1.00    0.00     8.2  13.938
  1 1.00    0.00     7.9  13.278
  1 1.00    0.00     7.7  13.278
  1 1.00    0.00     8.0  13.278
  1 1.00    0.00     7.6  13.278
  1 1.00    0.00     7.6  13.278
  1 1.00    0.00     7.6  13.278
  1 1.00    0.00     7.5  13.278
  1 1.00    0.00     7.6  13.278
  1 1.00    0.00     7.5  13.278
  1 1.00    0.00     7.5  13.278
  1 1.00    0.00     7.5  13.278
  1 1.00    0.00     7.6  13.278
  1 1.00    0.00     7.7  13.278
  1 1.00    0.00     7.7  13.278
  1 1.00    0.00     7.7  13.278
  1 1.00    0.00     7.6  13.278
  1 1.00    0.00     8.3  13.218
  1 1.00    0.00     8.3  13.218
  1 1.00    0.00     8.3  13.218
  1 1.00    0.00     8.4  13.218
  1 1.00    0.00     8.5  14.097
  1 1.00    0.00     8.7  14.097
  1 1.00    0.00     9.0  13.218
  1 1.00    0.00     9.0  13.218
  1 1.00    0.00     9.1  13.218
  1 1.00    0.00     9.4  13.218
  1 1.00    0.00     9.6  13.218
  1 1.00    0.00     9.6  14.097
  1 1.00    0.00     9.7  13.218
  1 1.00    0.00     9.9  14.097
  1 1.00    0.00    10.1  14.097
  1 1.00    0.00    10.0  13.218
  1 1.00    0.00     9.7  13.218
  1 1.00    0.00     9.4  13.218
  1 1.00    0.00     9.4  13.218
  1 1.00    0.00     9.3  13.218
  1 1.00    0.00     9.1  13.218
  1 1.00    0.00     9.1  13.218
  1 1.00    0.00     8.8  13.218
  1 1.00    0.00     8.8  13.218
  1 1.00    0.00     9.0  13.218
  1 1.00    0.00     9.0  13.218
  1 1.00    0.00     8.9  13.218
  1 1.00    0.00     9.0  13.218
  1 1.00    0.00     9.4  14.097
  1 1.00    0.00     9.5  13.218
  1 1.00    0.00     9.4  13.218
  1 1.00    0.00     9.8  13.218
  1 1.00    0.00    10.1  13.218
  1 1.00    0.00    10.5  13.218
  1 1.00    0.00    10.2  13.218
  1 1.00    0.00    10.5  13.218
  1 1.00    0.00    10.7  13.218
  1 1.00    0.00    10.7  13.218
  1 1.00    0.00    10.5  13.218
  1 1.00    0.00    10.5  13.218
  1 1.00    0.00    10.4  13.218
  1 1.00    0.00    10.3  13.218
  1 1.00    0.00    10.3  13.218
  1 1.00    0.00    10.0  13.218
  1 1.00    0.00    10.2  13.218
  1 1.00    0.00     9.7  13.697
  1 1.00    0.00     9.2  13.218
  1 1.00    0.00     9.1  13.218
  1 1.00    0.00     8.9  13.218
  1 1.00    0.00     8.8  13.218
  1 1.00    0.00     8.7  13.218
  1 1.00    0.00     8.6  13.218
  1 1.00    0.00     8.6  13.218
  1 1.00    0.00     8.5  13.218
  1 1.00    0.00     8.4  13.218
  1 1.00    0.00     8.6  14.097
  1 1.00    0.00     8.5  13.218
  1 1.00    0.00     8.3  13.218
  1 1.00    0.00     8.5  14.097
  1 1.00    0.00     8.2  13.218
  1 1.00    0.00     8.2  13.218
  1 1.00    0.00     8.2  13.218
  1 1.00    0.00     8.1  13.218
  1 1.00    0.00     8.2  13.218
  1 1.00    0.00     8.1  13.218
  1 1.00    0.00     8.1  13.218
  1 1.00    0.00     8.1  13.218
  1 1.00    0.00     8.2  13.218
  1 1.00    0.00     8.3  13.218
  1 1.00    0.00     8.2  13.218
  1 1.00    0.00     8.2  13.218
  1 1.00    0.00     8.2  13.218
  1 1.00    0.00    10.5  15.418
  1 1.00    0.00    10.6  15.418
  1 1.00    0.00    10.7  15.418
  1 1.00    0.00    10.8  15.418
  1 1.00    0.00    11.0  15.418
  1 1.00    0.00    11.0  15.418
  1 1.00    0.00    10.8  15.638
  1 1.00    0.00    10.8  15.638
  1 1.00    0.00    10.9  15.638
  1 1.00    0.00    11.1  15.418
  1 1.00    0.00    11.3  15.418
  1 1.00    0.00    11.5  15.418
  1 1.00    0.00    11.5  15.418
  1 1.00    0.00    11.6  15.418
  1 1.00    0.00    11.6  15.418
  1 1.00    0.00    11.5  15.638
  1 1.00    0.00    11.1  15.638
  1 1.00    0.00    11.1  15.418
  1 1.00    0.00    11.0  15.418
  1 1.00    0.00    10.9  15.418
  1 1.00    0.00    10.8  15.418
  1 1.00    0.00    10.7  15.418
  1 1.00    0.00    10.9  15.418
  1 1.00    0.00    11.0  15.418
  1 1.00    0.00    11.0  15.638
  1 1.00    0.00    11.1  15.418
  1 1.00    0.00    11.3  15.418
  1 1.00    0.00    11.3  15.418
  1 1.00    0.00    11.5  15.418
  1 1.00    0.00    11.6  15.418
  1 1.00    0.00    12.2  15.638
  1 1.00    0.00    12.3  15.638
  1 1.00    0.00    12.5  15.638
  1 1.00    0.00    13.1  15.638
  1 1.00    0.00    12.9  16.598
  1 1.00    0.00    12.1  15.638
  1 1.00    0.00    12.3  15.638
  1 1.00    0.00    12.5  15.638
  1 1.00    0.00    12.5  15.638
  1 1.00    0.00    12.1  15.638
  1 1.00    0.00    11.9  15.638
  1 1.00    0.00    11.7  15.638
  1 1.00    0.00    11.8  15.638
  1 1.00    0.00    11.6  15.638
  1 1.00    0.00    11.4  15.638
  1 1.00    0.00    11.2  15.638
  1 1.00    0.00    11.0  15.638
  1 1.00    0.00    10.8  15.638
  1 1.00    0.00    10.7  15.638
  1 1.00    0.00    10.6  15.418
  1 1.00    0.00    10.6  15.638
  1 1.00    0.00    10.5  15.418
  1 1.00    0.00    10.5  15.418
  1 1.00    0.00    10.4  15.418
  1 1.00    0.00    10.4  15.418
  1 1.00    0.00    10.4  15.418
  1 1.00    0.00    10.4  15.418
  1 1.00    0.00    10.3  15.418
  1 1.00    0.00    10.3  15.418
  1 1.00    0.00    10.3  15.418
  1 1.00    0.00    10.3  15.418
  1 1.00    0.00    10.2  15.418
  1 1.00    0.00    10.2  15.418
  1 1.00    0.00    10.2  15.418
  1 1.00    0.00    10.2  15.418
  1 1.00    0.00    10.2  15.418
  1 1.00    0.00    10.4  15.418
  1 1.00    0.00    10.4  15.418
  1 1.00    0.00    10.4  15.418
  1 1.00    0.00    10.4  15.418
  1 1.00    0.00    10.4  15.418
  1 1.00    0.00    10.4  15.418
  1 1.00    0.00     7.2  12.618
  1 1.00    0.00     7.3  12.618
  1 1.00    0.00     7.3  12.618
  1 1.00    0.00     7.3  12.618
  1 1.00    0.00     7.5  12.618
  1 1.00    0.00     7.7  12.618
  1 1.00    0.00     7.8  12.618
  1 1.00    0.00     7.9  12.618
  1 1.00    0.00     8.3  12.618
  1 1.00    0.00     8.2  12.618
  1 1.00    0.00     8.4  12.618
  1 1.00    0.00     8.7  13.139
  1 1.00    0.00     8.6  12.618
  1 1.00    0.00     8.8  12.618
  1 1.00    0.00     9.3  13.078
  1 1.00    0.00     9.0  12.618
  1 1.00    0.00     8.3  12.618
  1 1.00    0.00     8.4  12.618
  1 1.00    0.00     8.0  12.618
  1 1.00    0.00     7.9  12.618
  1 1.00    0.00     7.9  12.618
  1 1.00    0.00     7.8  12.618
  1 1.00    0.00     7.8  12.618
  1 1.00    0.00     7.8  12.618
  1 1.00    0.00     7.8  12.618
  1 1.00    0.00     8.4  12.618
  1 1.00    0.00     7.9  12.618
  1 1.00    0.00     8.2  12.618
  1 1.00    0.00     8.1  12.618
  1 1.00    0.00     8.5  12.618
  1 1.00    0.00     8.5  12.618
  1 1.00    0.00     8.5  12.618
  1 1.00    0.00     9.5  12.618
  1 1.00    0.00     9.6  13.078
  1 1.00    0.00     9.8  13.078
  1 1.00    0.00    10.0  13.078
  1 1.00    0.00     9.6  12.618
  1 1.00    0.00     9.0  12.618
  1 1.00    0.00     9.3  12.618
  1 1.00    0.00     9.6  13.078
  1 1.00    0.00     9.4  13.098
  1 1.00    0.00     9.1  12.618
  1 1.00    0.00     9.3  13.139
  1 1.00    0.00     8.9  12.618
  1 1.00    0.00     9.0  12.618
  1 1.00    0.00     8.3  12.618
  1 1.00    0.00     7.8  12.618
  1 1.00    0.00     8.0  12.618
  1 1.00    0.00     7.7  12.618
  1 1.00    0.00     7.7  12.618
  1 1.00    0.00     7.5  12.618
  1 1.00    0.00     7.4  12.618
  1 1.00    0.00     7.3  12.618
  1 1.00    0.00     7.4  12.618
  1 1.00    0.00     7.4  12.618
  1 1.00    0.00     7.4  12.618
  1 1.00    0.00     7.3  12.618
  1 1.00    0.00     7.2  12.618
  1 1.00    0.00     7.4  12.618
  1 1.00    0.00     7.2  12.618
  1 1.00    0.00     7.1  12.618
  1 1.00    0.00     7.1  12.618
  1 1.00    0.00     7.1  12.618
  1 1.00    0.00     7.1  12.618
  1 1.00    0.00     7.1  12.618
  1 1.00    0.00     7.1  12.618
  1 1.00    0.00     7.1  12.618
  1 1.00    0.00     7.1  12.618
  1 1.00    0.00     7.2  12.618
  1 1.00    0.00     7.2  12.618
  1 1.00    0.00     7.2  12.618
  1 1.00    0.00     7.2  12.618
  1 1.00    0.00     7.5  12.518
  1 1.00    0.00     7.5  12.518
  1 1.00    0.00     7.6  12.518
  1 1.00    0.00     7.6  12.518
  1 1.00    0.00     7.7  13.398
  1 1.00    0.00     7.9  13.398
  1 1.00    0.00     8.2  12.518
  1 1.00    0.00     8.2  12.518
  1 1.00    0.00     8.3  12.518
  1 1.00    0.00     8.5  12.518
  1 1.00    0.00     8.6  12.518
  1 1.00    0.00     8.5  12.518
  1 1.00    0.00     8.6  12.518
  1 1.00    0.00     8.7  13.398
  1 1.00    0.00     8.8  13.398
  1 1.00    0.00     9.0  12.518
  1 1.00    0.00     8.8  12.518
  1 1.00    0.00     8.6  12.518
  1 1.00    0.00     8.4  12.518
  1 1.00    0.00     8.4  12.518
  1 1.00    0.00     8.2  12.518
  1 1.00    0.00     8.2  12.518
  1 1.00    0.00     8.0  12.518
  1 1.00    0.00     8.0  12.518
  1 1.00    0.00     8.1  12.518
  1 1.00    0.00     8.2  12.518
  1 1.00    0.00     8.2  12.518
  1 1.00    0.00     8.1  12.518
  1 1.00    0.00     8.4  12.518
  1 1.00    0.00     8.7  12.518
  1 1.00    0.00     8.7  12.518
  1 1.00    0.00     8.7  12.518
  1 1.00    0.00     9.2  12.518
  1 1.00    0.00     9.3  12.518
  1 1.00    0.00     9.6  12.518
  1 1.00    0.00     9.7  12.518
  1 1.00    0.00     9.6  12.518
  1 1.00    0.00     9.9  12.518
  1 1.00    0.00     9.5  12.518
  1 1.00    0.00     9.3  12.518
  1 1.00    0.00     9.8  12.998
  1 1.00    0.00     9.3  12.518
  1 1.00    0.00     9.5  12.518
  1 1.00    0.00     9.1  12.518
  1 1.00    0.00     8.7  12.518
  1 1.00    0.00     8.6  12.518
  1 1.00    0.00     8.3  12.518
  1 1.00    0.00     8.4  12.518
  1 1.00    0.00     8.1  12.518
  1 1.00    0.00     8.1  12.518
  1 1.00    0.00     7.8  12.518
  1 1.00    0.00     7.8  12.518
  1 1.00    0.00     7.7  12.518
  1 1.00    0.00     7.7  12.518
  1 1.00    0.00     7.7  12.518
  1 1.00    0.00     7.7  12.518
  1 1.00    0.00     7.6  12.518
  1 1.00    0.00     7.5  12.518
  1 1.00    0.00     7.7  12.518
  1 1.00    0.00     7.5  12.518
  1 1.00    0.00     7.5  12.518
  1 1.00    0.00     7.4  12.518
  1 1.00    0.00     7.4  12.518
  1 1.00    0.00     7.4  12.518
  1 1.00    0.00     7.4  12.518
  1 1.00    0.00     7.4  12.518
  1 1.00    0.00     7.4  12.518
  1 1.00    0.00     7.4  12.518
  1 1.00    0.00     7.5  12.518
  1 1.00    0.00     7.5  12.518
  1 1.00    0.00     7.5  12.518
  1 1.00    0.00     7.5  12.518
  1 1.00    0.00     7.8  12.798
  1 1.00    0.00     7.8  12.798
  1 1.00    0.00     7.8  12.798
  1 1.00    0.00     7.9  12.798
  1 1.00    0.00     8.0  12.798
  1 1.00    0.00     8.2  12.798
  1 1.00    0.00     8.4  12.798
  1 1.00    0.00     8.3  12.798
  1 1.00    0.00     8.1  12.798
  1 1.00    0.00     8.3  12.798
  1 1.00    0.00     8.4  12.798
  1 1.00    0.00     8.5  12.798
  1 1.00    0.00     8.6  12.798
  1 1.00    0.00     8.8  12.798
  1 1.00    0.00     9.1  12.798
  1 1.00    0.00     8.9  12.798
  1 1.00    0.00     8.9  12.798
  1 1.00    0.00     8.8  12.798
  1 1.00    0.00     8.9  12.798
  1 1.00    0.00     8.6  12.798
  1 1.00    0.00     8.4  12.798
  1 1.00    0.00     8.0  12.798
  1 1.00    0.00     8.0  12.798
  1 1.00    0.00     8.0  12.798
  1 1.00    0.00     8.1  12.798
  1 1.00    0.00     8.3  12.798
  1 1.00    0.00     8.3  12.798
  1 1.00    0.00     8.4  12.798
  1 1.00    0.00     8.6  12.798
  1 1.00    0.00     8.6  12.798
  1 1.00    0.00     8.8  12.798
  1 1.00    0.00     8.9  12.798
  1 1.00    0.00     9.6  12.798
  1 1.00    0.00     9.9  12.798
  1 1.00    0.00    10.2  12.798
  1 1.00    0.00    10.6  12.798
  1 1.00    0.00    10.6  12.798
  1 1.00    0.00     9.5  12.798
  1 1.00    0.00     9.9  13.039
  1 1.00    0.00     9.5  12.798
  1 1.00    0.00     9.8  12.798
  1 1.00    0.00     9.4  12.798
  1 1.00    0.00     9.5  12.798
  1 1.00    0.00     9.2  12.798
  1 1.00    0.00     9.1  12.798
  1 1.00    0.00     8.7  12.798
  1 1.00    0.00     8.6  12.798
  1 1.00    0.00     8.4  12.798
  1 1.00    0.00     8.2  12.798
  1 1.00    0.00     8.0  12.798
  1 1.00    0.00     7.9  12.798
  1 1.00    0.00     7.8  12.798
  1 1.00    0.00     7.9  12.798
  1 1.00    0.00     7.8  12.798
  1 1.00    0.00     7.7  12.798
  1 1.00    0.00     7.7  12.798
  1 1.00    0.00     7.7  12.798
  1 1.00    0.00     7.7  12.798
  1 1.00    0.00     7.6  12.798
  1 1.00    0.00     7.6  12.798
  1 1.00    0.00     7.6  12.798
  1 1.00    0.00     7.6  12.798
  1 1.00    0.00     7.6  12.798
  1 1.00    0.00     7.6  12.798
  1 1.00    0.00     7.6  12.798
  1 1.00    0.00     7.6  12.798
  1 1.00    0.00     7.6  12.798
  1 1.00    0.00     7.6  12.798
  1 1.00    0.00     7.8  12.798
  1 1.00    0.00     7.8  12.798
  1 1.00    0.00     7.8  12.798
  1 1.00    0.00     7.8  12.798
