  57 TAZ
  72 NTI
  1 1.00    0.00     6.7  10.539
  1 1.00    0.00     6.7  10.539
  1 1.00    0.00     6.7  10.539
  1 1.00    0.00     6.7  10.539
  1 1.00    0.00     6.7  10.539
  1 1.00    0.00     6.8  10.539
  1 1.00    0.00     7.0  10.539
  1 1.00    0.00     7.1  10.539
  1 1.00    0.00     7.3  10.539
  1 1.00    0.00     7.1  10.539
  1 1.00    0.00     7.2  10.539
  1 1.00    0.00     7.1  10.539
  1 1.00    0.00     7.1  10.539
  1 1.00    0.00     7.1  10.539
  1 1.00    0.00     7.1  10.539
  1 1.00    0.00     7.6  10.539
  1 1.00    0.00     7.8  10.539
  1 1.00    0.00     7.6  10.539
  1 1.00    0.00     7.3  10.539
  1 1.00    0.00     7.1  10.539
  1 1.00    0.00     7.0  10.539
  1 1.00    0.00     7.0  10.539
  1 1.00    0.00     7.0  10.539
  1 1.00    0.00     7.0  10.539
  1 1.00    0.00     7.1  10.539
  1 1.00    0.00     7.0  10.539
  1 1.00    0.00     7.0  10.539
  1 1.00    0.00     7.0  10.539
  1 1.00    0.00     7.0  10.539
  1 1.00    0.00     7.1  10.539
  1 1.00    0.00     7.5  10.539
  1 1.00    0.00     7.6  10.539
  1 1.00    0.00     7.6  10.539
  1 1.00    0.00     7.8  10.539
  1 1.00    0.00     7.9  10.539
  1 1.00    0.00     8.2  10.539
  1 1.00    0.00     8.0  10.539
  1 1.00    0.00     8.0  10.539
  1 1.00    0.00     7.9  10.539
  1 1.00    0.00     8.2  12.239
  1 1.00    0.00     8.2  12.239
  1 1.00    0.00     8.4  11.499
  1 1.00    0.00     7.9  12.239
  1 1.00    0.00     7.9  12.239
  1 1.00    0.00     7.8  12.239
  1 1.00    0.00     7.7  12.239
  1 1.00    0.00     7.4  10.539
  1 1.00    0.00     7.3  10.539
  1 1.00    0.00     7.2  10.539
  1 1.00    0.00     7.1  10.539
  1 1.00    0.00     7.0  10.539
  1 1.00    0.00     7.0  10.539
  1 1.00    0.00     6.9  10.539
  1 1.00    0.00     6.9  10.539
  1 1.00    0.00     6.9  10.539
  1 1.00    0.00     6.9  10.539
  1 1.00    0.00     6.8  10.539
  1 1.00    0.00     6.9  10.539
  1 1.00    0.00     6.8  10.539
  1 1.00    0.00     6.8  10.539
  1 1.00    0.00     6.8  10.539
  1 1.00    0.00     6.7  10.539
  1 1.00    0.00     6.7  10.539
  1 1.00    0.00     6.7  10.539
  1 1.00    0.00     6.7  10.539
  1 1.00    0.00     6.7  10.539
  1 1.00    0.00     6.7  10.539
  1 1.00    0.00     6.7  10.539
  1 1.00    0.00     6.7  10.539
  1 1.00    0.00     6.7  10.539
  1 1.00    0.00     6.7  10.539
  1 1.00    0.00     6.7  10.539
  2 0.43    0.00     6.6  11.299 1.00    0.00     5.5   5.030
  2 0.43    0.00     6.6  11.299 1.00    0.00     5.5  10.059
  2 0.43    0.00     6.6  11.299 1.00    0.00     5.5   5.030
  2 0.43    0.00     6.6  11.299 1.00    0.00     5.5  10.059
  2 0.43    0.00     6.6  11.299 1.00    0.00     5.5   5.030
  2 0.43    0.00     6.6  11.299 1.00    0.00     5.5  10.059
  2 0.43    0.00     6.6  11.299 1.00    0.00     5.5   5.030
  2 0.43    0.00     6.6  11.299 1.00    0.00     5.5  10.059
  2 0.43    0.00     6.7  11.299 1.00    0.00     5.5   5.030
  2 0.43    0.00     6.7  11.299 1.00    0.00     5.5  10.059
  2 0.43    0.00     6.8  11.299 1.00    0.00     5.5   5.030
  2 0.43    0.00     6.8  11.299 1.00    0.00     5.5  10.059
  2 0.43    0.00     7.2  11.299 1.00    0.00     5.7   5.030
  2 0.43    0.00     7.2  11.299 1.00    0.00     5.7  10.059
  2 0.43    0.00     7.2  11.299 1.00    0.00     5.9   5.030
  2 0.43    0.00     7.2  11.299 1.00    0.00     5.9  10.059
  2 0.43    0.00     7.5  11.359 1.00    0.00     6.1   5.059
  2 0.43    0.00     7.5  11.359 1.00    0.00     6.1  10.119
  2 0.43    0.00     7.8  11.659 1.00    0.00     6.0   5.030
  2 0.43    0.00     7.8  11.659 1.00    0.00     6.0  10.059
  2 0.43    0.00     8.3  11.439 1.00    0.00     6.0   5.030
  2 0.43    0.00     8.3  11.439 1.00    0.00     6.0  10.059
  2 0.43    0.00     7.6  11.299 1.00    0.00     6.0   5.030
  2 0.43    0.00     7.6  11.299 1.00    0.00     6.0  10.059
  2 0.43    0.00     7.8  11.659 1.00    0.00     6.1   5.030
  2 0.43    0.00     7.8  11.659 1.00    0.00     6.1  10.059
  2 0.43    0.00     7.8  11.659 1.00    0.00     6.2   5.030
  2 0.43    0.00     7.8  11.659 1.00    0.00     6.2  10.059
  2 0.43    0.00     8.0  11.659 1.00    0.00     6.0   5.030
  2 0.43    0.00     8.0  11.659 1.00    0.00     6.0  10.059
  2 0.43    0.00     8.3  11.659 1.00    0.00     6.3   5.030
  2 0.43    0.00     8.3  11.659 1.00    0.00     6.3  10.059
  2 0.43    0.00     8.2  11.359 1.00    0.00     6.6   5.030
  2 0.43    0.00     8.2  11.359 1.00    0.00     6.6  10.059
  2 0.43    0.00     8.1  11.659 1.00    0.00     6.6   5.030
  2 0.43    0.00     8.1  11.659 1.00    0.00     6.6  10.059
  2 0.43    0.00     7.9  11.659 1.00    0.00     6.5   5.030
  2 0.43    0.00     7.9  11.659 1.00    0.00     6.5  10.059
  2 0.43    0.00     8.4  11.379 1.00    0.00     6.0   5.030
