  57 TAZ
  72 NTI
  1 1.00    0.00     7.1  12.298
  1 1.00    0.00     7.1  12.298
  1 1.00    0.00     7.2  12.298
  1 1.00    0.00     7.2  12.298
  1 1.00    0.00     7.4  12.298
  1 1.00    0.00     7.7  12.298
  1 1.00    0.00     7.9  12.298
  1 1.00    0.00     8.2  12.298
  1 1.00    0.00     8.7  12.018
  1 1.00    0.00     8.5  12.018
  1 1.00    0.00     8.5  12.298
  1 1.00    0.00     8.4  12.298
  1 1.00    0.00     8.3  12.298
  1 1.00    0.00     8.8  12.018
  1 1.00    0.00     8.8  12.018
  1 1.00    0.00     8.7  12.298
  1 1.00    0.00     8.7  12.298
  1 1.00    0.00     8.3  12.298
  1 1.00    0.00     8.3  12.298
  1 1.00    0.00     8.5  12.018
  1 1.00    0.00     8.1  12.298
  1 1.00    0.00     7.9  12.298
  1 1.00    0.00     7.9  12.298
  1 1.00    0.00     7.8  12.298
  1 1.00    0.00     7.9  12.298
  1 1.00    0.00     7.9  12.298
  1 1.00    0.00     8.0  12.298
  1 1.00    0.00     7.9  12.298
  1 1.00    0.00     8.1  12.298
  1 1.00    0.00     8.8  12.298
  1 1.00    0.00     8.7  12.298
  1 1.00    0.00     9.3  12.298
  1 1.00    0.00     9.8  12.018
  1 1.00    0.00     9.6  12.298
  1 1.00    0.00    11.4  15.338
  1 1.00    0.00    10.8  13.178
  1 1.00    0.00     9.2  12.298
  1 1.00    0.00     9.7  12.018
  1 1.00    0.00     9.7  12.018
  2 0.84    0.00    12.0  11.918 1.00    0.00    11.7   8.558
  2 0.84    0.00    12.0  11.918 1.00    0.00    11.7  17.116
  1 1.00    0.00    11.1  15.677
  1 1.00    0.00    11.2  15.276
  1 1.00    0.00    10.7  14.217
  1 1.00    0.00     9.5  12.298
  1 1.00    0.00     8.5  12.298
  1 1.00    0.00     8.4  12.298
  1 1.00    0.00     8.2  12.298
  1 1.00    0.00     7.9  12.298
  1 1.00    0.00     7.7  12.298
  1 1.00    0.00     7.6  12.298
  1 1.00    0.00     7.6  12.298
  1 1.00    0.00     7.4  12.298
  1 1.00    0.00     7.4  12.298
  1 1.00    0.00     7.4  12.298
  1 1.00    0.00     7.4  12.298
  1 1.00    0.00     7.4  12.298
  1 1.00    0.00     7.3  12.298
  1 1.00    0.00     7.3  12.298
  1 1.00    0.00     7.3  12.298
  1 1.00    0.00     7.2  12.298
  1 1.00    0.00     7.2  12.298
  1 1.00    0.00     7.1  12.298
  1 1.00    0.00     7.1  12.298
  1 1.00    0.00     7.1  12.298
  1 1.00    0.00     7.1  12.298
  1 1.00    0.00     7.1  12.298
  1 1.00    0.00     7.1  12.298
  1 1.00    0.00     7.1  12.298
  1 1.00    0.00     7.1  12.298
  1 1.00    0.00     7.1  12.298
  1 1.00    0.00     7.1  12.298
  1 1.00    0.00     7.1  12.298
  2 0.44    0.00     5.8   9.878 1.00    0.00     6.4   5.599
  2 0.44    0.00     5.8   9.878 1.00    0.00     6.4  11.198
  2 0.44    0.00     5.8   9.878 1.00    0.00     6.4   5.599
  2 0.44    0.00     5.8   9.878 1.00    0.00     6.4  11.198
  2 0.44    0.00     5.8   9.878 1.00    0.00     6.4   5.599
  2 0.44    0.00     5.8   9.878 1.00    0.00     6.4  11.198
  2 0.44    0.00     5.8   9.878 1.00    0.00     6.4   5.599
  2 0.44    0.00     5.8   9.878 1.00    0.00     6.4  11.198
  2 0.44    0.00     5.9   9.878 1.00    0.00     6.6   5.599
  2 0.44    0.00     5.9   9.878 1.00    0.00     6.6  11.198
  2 0.44    0.00     6.0   9.878 1.00    0.00     6.7   5.599
  2 0.44    0.00     6.0   9.878 1.00    0.00     6.7  11.198
  2 0.44    0.00     6.1   9.878 1.00    0.00     7.0   5.599
  2 0.44    0.00     6.1   9.878 1.00    0.00     7.0  11.198
  2 0.44    0.00     6.4   9.878 1.00    0.00     7.4   5.599
  2 0.44    0.00     6.4   9.878 1.00    0.00     7.4  11.198
  2 0.44    0.00     6.8   9.878 1.00    0.00     7.6   5.599
  2 0.44    0.00     6.8   9.878 1.00    0.00     7.6  11.198
  2 0.44    0.00     6.8   9.878 1.00    0.00     7.8   5.459
