  57 TAZ
  72 NTI
  2 0.42    0.00     4.8   9.219 1.00    0.00     4.9   4.929
  2 0.42    0.00     4.8   9.219 1.00    0.00     4.9   9.859
  2 0.42    0.00     4.8   9.219 1.00    0.00     4.9   4.929
  2 0.42    0.00     4.8   9.219 1.00    0.00     4.9   9.859
  2 0.42    0.00     4.8   9.219 1.00    0.00     4.9   4.929
  2 0.42    0.00     4.8   9.219 1.00    0.00     4.9   9.859
  2 0.42    0.00     4.8   9.219 1.00    0.00     4.9   4.929
  2 0.42    0.00     4.8   9.219 1.00    0.00     4.9   9.859
  2 0.42    0.00     4.8   9.219 1.00    0.00     5.0   4.929
  2 0.42    0.00     4.8   9.219 1.00    0.00     5.0   9.859
  2 0.42    0.00     4.9   9.219 1.00    0.00     5.0   4.929
  2 0.42    0.00     4.9   9.219 1.00    0.00     5.0   9.859
  2 0.42    0.00     4.9   9.219 1.00    0.00     5.0   4.929
  2 0.42    0.00     4.9   9.219 1.00    0.00     5.0   9.859
  2 0.42    0.00     5.0   9.219 1.00    0.00     5.2   4.929
  2 0.42    0.00     5.0   9.219 1.00    0.00     5.2   9.859
  2 0.42    0.00     5.3   9.219 1.00    0.60     5.7   4.789
  2 0.42    0.00     5.3   9.219 1.00    0.60     5.7   9.579
  2 0.42    0.60     5.9   9.219 1.00    0.60     5.8   4.789
  2 0.42    0.60     5.9   9.219 1.00    0.60     5.8   9.579
  2 0.42    0.00     5.8   9.219 1.00    0.00     5.7   4.929
  2 0.42    0.00     5.8   9.219 1.00    0.00     5.7   9.859
  2 0.42    0.00     5.5   9.219 1.00    0.00     5.7   4.929
  2 0.42    0.00     5.5   9.219 1.00    0.00     5.7   9.859
  2 0.42    0.60     5.7   9.219 1.00    0.00     5.6   4.929
  2 0.42    0.60     5.7   9.219 1.00    0.00     5.6   9.859
  2 0.42    0.00     6.0   9.219 1.00    0.60     6.0   4.789
  2 0.42    0.00     6.0   9.219 1.00    0.60     6.0   9.579
  2 0.42    0.00     5.6   9.219 1.00    0.00     5.7   4.929
  2 0.42    0.00     5.6   9.219 1.00    0.00     5.7   9.859
  2 0.42    0.00     5.4   9.219 1.00    0.00     5.5   4.929
  2 0.42    0.00     5.4   9.219 1.00    0.00     5.5   9.859
  2 0.42    0.60     5.6   9.219 1.00    0.00     5.6   4.929
  2 0.42    0.60     5.6   9.219 1.00    0.00     5.6   9.859
  2 0.42    0.60     5.8   9.219 1.00    0.00     5.5   4.929
  2 0.42    0.60     5.8   9.219 1.00    0.00     5.5   9.859
  2 0.42    0.00     5.7   9.219 1.00    0.00     5.7   4.929
  2 0.42    0.00     5.7   9.219 1.00    0.00     5.7   9.859
  2 0.42    0.00     6.5  10.058 1.00    0.60     6.0   4.789
  2 0.42    0.00     6.5  10.058 1.00    0.60     6.0   9.579
  2 0.42    0.60     5.9   9.219 1.00    0.00     5.6   4.929
  2 0.42    0.60     5.9   9.219 1.00    0.00     5.6   9.859
  2 0.42    0.60     5.5   9.219 1.00    0.00     5.3   4.929
  2 0.42    0.60     5.5   9.219 1.00    0.00     5.3   9.859
  2 0.42    0.00     5.2   9.219 1.00    0.00     5.3   4.929
  2 0.42    0.00     5.2   9.219 1.00    0.00     5.3   9.859
  2 0.42    0.00     5.3   9.219 1.00    0.00     5.3   4.929
  2 0.42    0.00     5.3   9.219 1.00    0.00     5.3   9.859
  2 0.42    0.00     5.2   9.219 1.00    0.00     5.4   4.929
  2 0.42    0.00     5.2   9.219 1.00    0.00     5.4   9.859
  2 0.42    0.00     5.3   9.219 1.00    0.00     5.4   4.929
  2 0.42    0.00     5.3   9.219 1.00    0.00     5.4   9.859
  2 0.42    0.00     5.3   9.219 1.00    0.00     5.4   4.929
  2 0.42    0.00     5.3   9.219 1.00    0.00     5.4   9.859
  2 0.42    0.00     5.4   9.219 1.00    0.00     5.3   4.929
  2 0.42    0.00     5.4   9.219 1.00    0.00     5.3   9.859
  2 0.42    0.00     5.3   9.219 1.00    0.00     5.3   4.929
  2 0.42    0.00     5.3   9.219 1.00    0.00     5.3   9.859
  2 0.42    0.00     5.4   9.219 1.00    0.00     5.3   4.929
  2 0.42    0.00     5.4   9.219 1.00    0.00     5.3   9.859
  2 0.42    0.00     5.3   9.219 1.00    0.00     5.4   4.929
  2 0.42    0.00     5.3   9.219 1.00    0.00     5.4   9.859
  2 0.42    0.00     5.4   9.219 1.00    0.00     5.6   4.929
  2 0.42    0.00     5.4   9.219 1.00    0.00     5.6   9.859
  2 0.42    0.60     6.1   9.219 1.00    0.60     6.1   4.789
  2 0.42    0.60     6.1   9.219 1.00    0.60     6.1   9.579
  2 0.42    0.00     6.9   9.219 1.00    0.00     6.0   4.929
  2 0.42    0.00     6.9   9.219 1.00    0.00     6.0   9.859
  2 0.42    0.00     6.3   9.219 1.00    0.60     6.3   4.789
  2 0.42    0.00     6.3   9.219 1.00    0.60     6.3   9.579
  2 0.42    0.00     7.5  10.459 1.00    0.00     6.6   4.739
  2 0.42    0.00     7.5  10.459 1.00    0.00     6.6   9.478
  2 0.42    0.00     7.6   9.219 1.00    0.00     6.0   4.929
  2 0.42    0.00     7.6   9.219 1.00    0.00     6.0   9.859
  2 0.42    0.00     7.4  10.459 1.00    0.60     6.5   4.789
  2 0.42    0.00     7.4  10.459 1.00    0.60     6.5   9.579
  2 0.42    0.00     7.2  10.459 1.00    0.60     6.6   4.789
  2 0.42    0.00     7.2  10.459 1.00    0.60     6.6   9.579
  2 0.42    0.00     6.8  10.058 1.00    0.00     6.5   4.739
  2 0.42    0.00     6.8  10.058 1.00    0.00     6.5   9.478
  2 0.42    0.00     6.2   9.219 1.00    0.00     6.1   4.929
  2 0.42    0.00     6.2   9.219 1.00    0.00     6.1   9.859
  2 0.42    0.00     7.0   9.219 1.00    0.60     7.7   4.789
  2 0.42    0.00     7.0   9.219 1.00    0.60     7.7   9.579
  2 0.42    0.00     6.7  10.058 1.00    0.00     7.9   5.889
  2 0.42    0.00     6.7  10.058 1.00    0.00     7.9  11.777
  2 0.42    0.00     6.0   9.219 1.00    0.00     6.6   4.929
  2 0.42    0.00     6.0   9.219 1.00    0.00     6.6   9.859
  2 0.42    0.00     6.0   9.219 1.00    0.00     5.8   4.929
  2 0.42    0.00     6.0   9.219 1.00    0.00     5.8   9.859
  2 0.42    0.00     5.7   9.219 1.00    0.00     5.7   4.929
  2 0.42    0.00     5.7   9.219 1.00    0.00     5.7   9.859
  2 0.42    0.00     5.6   9.219 1.00    0.00     5.5   4.929
  2 0.42    0.00     5.6   9.219 1.00    0.00     5.5   9.859
  2 0.42    0.00     5.4   9.219 1.00    0.00     5.4   4.929
  2 0.42    0.00     5.4   9.219 1.00    0.00     5.4   9.859
  2 0.42    0.00     5.4   9.219 1.00    0.00     5.3   4.929
  2 0.42    0.00     5.4   9.219 1.00    0.00     5.3   9.859
  2 0.42    0.00     5.2   9.219 1.00    0.00     5.2   4.929
  2 0.42    0.00     5.2   9.219 1.00    0.00     5.2   9.859
  2 0.42    0.00     5.1   9.219 1.00    0.00     5.2   4.929
  2 0.42    0.00     5.1   9.219 1.00    0.00     5.2   9.859
  2 0.42    0.00     5.0   9.219 1.00    0.00     5.1   4.929
  2 0.42    0.00     5.0   9.219 1.00    0.00     5.1   9.859
  2 0.42    0.00     5.0   9.219 1.00    0.00     5.1   4.929
  2 0.42    0.00     5.0   9.219 1.00    0.00     5.1   9.859
  2 0.42    0.00     5.0   9.219 1.00    0.00     5.1   4.929
  2 0.42    0.00     5.0   9.219 1.00    0.00     5.1   9.859
  2 0.42    0.00     4.9   9.219 1.00    0.00     5.1   4.929
  2 0.42    0.00     4.9   9.219 1.00    0.00     5.1   9.859
  2 0.42    0.00     5.0   9.219 1.00    0.00     5.1   4.929
  2 0.42    0.00     5.0   9.219 1.00    0.00     5.1   9.859
  2 0.42    0.00     5.0   9.219 1.00    0.00     5.0   4.929
  2 0.42    0.00     5.0   9.219 1.00    0.00     5.0   9.859
  2 0.42    0.00     5.0   9.219 1.00    0.00     5.0   4.929
  2 0.42    0.00     5.0   9.219 1.00    0.00     5.0   9.859
  2 0.42    0.00     4.9   9.219 1.00    0.00     5.0   4.929
  2 0.42    0.00     4.9   9.219 1.00    0.00     5.0   9.859
  2 0.42    0.00     4.9   9.219 1.00    0.00     5.0   4.929
  2 0.42    0.00     4.9   9.219 1.00    0.00     5.0   9.859
  2 0.42    0.00     4.9   9.219 1.00    0.00     5.0   4.929
  2 0.42    0.00     4.9   9.219 1.00    0.00     5.0   9.859
  2 0.42    0.00     4.8   9.219 1.00    0.00     4.9   4.929
  2 0.42    0.00     4.8   9.219 1.00    0.00     4.9   9.859
  2 0.42    0.00     4.8   9.219 1.00    0.00     4.9   4.929
  2 0.42    0.00     4.8   9.219 1.00    0.00     4.9   9.859
  2 0.42    0.00     4.8   9.219 1.00    0.00     4.9   4.929
  2 0.42    0.00     4.8   9.219 1.00    0.00     4.9   9.859
  2 0.42    0.00     4.8   9.219 1.00    0.00     4.9   4.929
  2 0.42    0.00     4.8   9.219 1.00    0.00     4.9   9.859
  2 0.42    0.00     4.8   9.219 1.00    0.00     4.9   4.929
  2 0.42    0.00     4.8   9.219 1.00    0.00     4.9   9.859
  2 0.42    0.00     4.8   9.219 1.00    0.00     4.9   4.929
  2 0.42    0.00     4.8   9.219 1.00    0.00     4.9   9.859
  2 0.42    0.00     4.8   9.219 1.00    0.00     4.9   4.929
  2 0.42    0.00     4.8   9.219 1.00    0.00     4.9   9.859
  2 0.42    0.00     4.8   9.219 1.00    0.00     4.9   4.929
  2 0.42    0.00     4.8   9.219 1.00    0.00     4.9   9.859
  2 0.42    0.00     4.8   9.219 1.00    0.00     4.9   4.929
  2 0.42    0.00     4.8   9.219 1.00    0.00     4.9   9.859
  2 0.42    0.00     4.8   9.219 1.00    0.00     4.9   4.929
  2 0.42    0.00     4.8   9.219 1.00    0.00     4.9   9.859
  2 0.42    0.00     4.8   9.219 1.00    0.00     4.9   4.929
  2 0.42    0.00     4.8   9.219 1.00    0.00     4.9   9.859
  1 1.00    0.00     4.2   8.759
  1 1.00    0.00     4.2   8.759
  1 1.00    0.00     4.1   8.759
  1 1.00    0.00     4.2   8.759
  1 1.00    0.00     4.2   8.759
  1 1.00    0.00     4.2   8.759
  1 1.00    0.00     4.3   8.759
  1 1.00    0.00     4.3   8.759
  1 1.00    0.00     4.6   8.759
  1 1.00    0.60     5.0   8.479
  1 1.00    0.00     4.9   8.759
  1 1.00    0.00     4.7   8.759
  1 1.00    0.00     4.8   8.759
  1 1.00    0.60     5.1   8.479
  1 1.00    0.00     4.9   8.759
  1 1.00    0.00     4.6   8.759
  1 1.00    0.00     4.9   8.759
  1 1.00    0.00     5.1   8.759
  1 1.00    0.00     4.7   8.759
  1 1.00    0.60     5.3   8.479
  1 1.00    0.60     5.0   8.479
  1 1.00    0.00     4.5   8.759
  1 1.00    0.00     4.5   8.759
  1 1.00    0.00     4.5   8.759
  1 1.00    0.00     4.5   8.759
  1 1.00    0.00     4.5   8.759
  1 1.00    0.00     4.6   8.759
  1 1.00    0.00     4.6   8.759
  1 1.00    0.00     4.5   8.759
  1 1.00    0.00     4.5   8.759
  1 1.00    0.00     4.5   8.759
  1 1.00    0.00     4.6   8.759
  1 1.00    0.60     5.2   8.479
  1 1.00    0.60     5.3   8.479
