  57 TAZ
  72 NTI
  1 1.00    0.00     5.2   9.959
  1 1.00    0.00     5.2   9.959
  1 1.00    0.00     5.3   9.959
  1 1.00    0.00     5.3   9.959
  1 1.00    0.00     5.4   9.959
  1 1.00    0.00     5.7   9.959
  1 1.00    0.00     5.9   9.959
  1 1.00    0.00     6.3   9.959
  1 1.00    0.00     6.8   9.679
  1 1.00    0.00     6.6   9.679
  1 1.00    0.00     6.5   9.959
  1 1.00    0.00     6.5   9.959
  1 1.00    0.00     6.3   9.959
  1 1.00    0.00     6.7   9.679
  1 1.00    0.00     6.7   9.679
  1 1.00    0.00     6.6   9.959
  1 1.00    0.00     6.8   9.959
  1 1.00    0.00     6.4   9.959
  1 1.00    0.00     6.4   9.959
  1 1.00    0.00     6.6   9.679
  1 1.00    0.00     6.2   9.959
  1 1.00    0.00     5.9   9.959
  1 1.00    0.00     5.9   9.959
  1 1.00    0.00     5.9   9.959
  1 1.00    0.00     5.9   9.959
  1 1.00    0.00     6.0   9.959
  1 1.00    0.00     6.0   9.959
  1 1.00    0.00     5.9   9.959
  1 1.00    0.00     5.9   9.959
  1 1.00    0.00     6.6   9.959
  1 1.00    0.00     6.6   9.959
  1 1.00    0.00     7.1   9.959
  1 1.00    0.00     7.6   9.679
  1 1.00    0.00     7.4   9.959
  2 0.86    0.00     9.4  12.998 1.00    0.00     9.1   6.629
  2 0.86    0.00     9.4  12.998 1.00    0.00     9.1  13.258
  1 1.00    0.00     8.8  10.838
  1 1.00    0.00     7.2   9.959
  1 1.00    0.00     7.7   9.679
  1 1.00    0.00     7.7   9.679
  1 1.00    0.00     9.9   9.578
  1 1.00    0.00     9.2  13.338
  1 1.00    0.00     9.3  12.937
  1 1.00    0.00     8.8  11.877
  1 1.00    0.00     7.6   9.959
  1 1.00    0.00     6.6   9.959
  1 1.00    0.00     6.5   9.959
  1 1.00    0.00     6.3   9.959
  1 1.00    0.00     6.0   9.959
  1 1.00    0.00     5.8   9.959
  1 1.00    0.00     5.7   9.959
  1 1.00    0.00     5.7   9.959
  1 1.00    0.00     5.5   9.959
  1 1.00    0.00     5.5   9.959
  1 1.00    0.00     5.5   9.959
  1 1.00    0.00     5.5   9.959
  1 1.00    0.00     5.5   9.959
  1 1.00    0.00     5.4   9.959
  1 1.00    0.00     5.4   9.959
  1 1.00    0.00     5.4   9.959
  1 1.00    0.00     5.3   9.959
  1 1.00    0.00     5.3   9.959
  1 1.00    0.00     5.3   9.959
  1 1.00    0.00     5.2   9.959
  1 1.00    0.00     5.2   9.959
  1 1.00    0.00     5.2   9.959
  1 1.00    0.00     5.2   9.959
  1 1.00    0.00     5.2   9.959
  1 1.00    0.00     5.2   9.959
  1 1.00    0.00     5.2   9.959
  1 1.00    0.00     5.2   9.959
  1 1.00    0.00     5.2   9.959
  1 1.00    0.00     5.2   9.959
  1 1.00    0.00     4.5   8.859
  1 1.00    0.00     4.5   8.859
  1 1.00    0.00     4.5   8.859
  1 1.00    0.00     4.5   8.859
  1 1.00    0.00     4.6   8.859
  1 1.00    0.00     4.7   8.859
  1 1.00    0.00     5.0   8.859
  1 1.00    0.00     5.4   8.859
  1 1.00    0.00     5.7   8.859
  1 1.00    0.00     5.8   8.579
  1 1.00    0.00     5.7   8.859
  1 1.00    0.00     5.5   8.859
  1 1.00    0.00     5.6   8.859
  1 1.00    0.00     5.9   8.579
  1 1.00    0.00     5.7   8.859
  1 1.00    0.00     6.0   8.859
  1 1.00    0.00     6.2   8.579
  1 1.00    0.00     6.3   8.859
  1 1.00    0.00     5.3   8.859
  1 1.00    0.00     6.0   8.579
  1 1.00    0.00     5.6   8.579
  1 1.00    0.00     5.1   8.859
  1 1.00    0.00     5.1   8.859
  1 1.00    0.00     5.1   8.859
  1 1.00    0.00     5.1   8.859
  1 1.00    0.00     5.1   8.859
  1 1.00    0.00     5.2   8.859
  1 1.00    0.00     5.2   8.859
  1 1.00    0.00     5.1   8.859
  1 1.00    0.00     5.3   8.859
  1 1.00    0.00     6.0   9.538
  1 1.00    0.00     6.1   8.859
  1 1.00    0.00     6.6   8.579
  1 1.00    0.00     7.0   8.579
  1 1.00    0.00     7.0   8.478
  1 1.00    0.00     8.4  11.038
  1 1.00    0.00     7.5   9.538
  1 1.00    0.00     6.9   8.579
  1 1.00    0.00     6.6   8.579
  1 1.00    0.00     6.7   8.579
  1 1.00    0.00     8.7  11.497
  1 1.00    0.00     8.1  10.618
  1 1.00    0.00     8.1  10.458
  1 1.00    0.00     6.1   8.859
  1 1.00    0.00     5.9   8.859
  1 1.00    0.00     5.5   8.859
  1 1.00    0.00     5.5   8.859
  1 1.00    0.00     5.3   8.859
  1 1.00    0.00     5.1   8.859
  1 1.00    0.00     4.9   8.859
  1 1.00    0.00     4.8   8.859
  1 1.00    0.00     4.7   8.859
  1 1.00    0.00     4.8   8.859
  1 1.00    0.00     4.8   8.859
  1 1.00    0.00     4.7   8.859
  1 1.00    0.00     4.7   8.859
  1 1.00    0.00     4.7   8.859
  1 1.00    0.00     4.7   8.859
  1 1.00    0.00     4.6   8.859
  1 1.00    0.00     4.6   8.859
  1 1.00    0.00     4.5   8.859
  1 1.00    0.00     4.5   8.859
  1 1.00    0.00     4.5   8.859
  1 1.00    0.00     4.5   8.859
  1 1.00    0.00     4.5   8.859
  1 1.00    0.00     4.5   8.859
  1 1.00    0.00     4.5   8.859
  1 1.00    0.00     4.5   8.859
  1 1.00    0.00     4.5   8.859
  1 1.00    0.00     4.5   8.859
  1 1.00    0.00     4.5   8.859
  1 1.00    0.00     4.5   8.859
  1 1.00    0.00     3.4   6.899
  1 1.00    0.00     3.4   6.899
  1 1.00    0.00     3.4   6.899
  1 1.00    0.00     3.4   6.899
  1 1.00    0.00     3.5   6.899
  1 1.00    0.00     3.5   6.899
  1 1.00    0.00     3.5   6.899
