  57 TAZ
  72 NTI
  1 1.00    0.00     1.1   3.720
  1 1.00    0.00     1.1   3.720
  1 1.00    0.00     1.1   3.720
  1 1.00    0.00     1.1   3.720
  1 1.00    0.00     1.1   3.720
  1 1.00    0.00     1.1   3.720
  1 1.00    0.00     1.1   3.720
  1 1.00    0.00     1.2   3.720
  1 1.00    0.00     1.2   3.720
  1 1.00    0.00     1.2   3.720
  1 1.00    0.00     2.0   3.720
  1 1.00    0.00     1.3   3.720
  1 1.00    0.00     1.2   3.720
  1 1.00    0.00     1.2   3.720
  1 1.00    0.00     1.2   3.720
  1 1.00    0.00     1.2   3.720
  1 1.00    0.00     1.2   3.720
  1 1.00    0.00     1.3   3.720
  1 1.00    0.00     1.3   3.720
  1 1.00    0.00     1.4   3.720
  1 1.00    0.00     1.3   3.720
  1 1.00    0.00     1.2   3.720
  1 1.00    0.00     1.2   3.720
  1 1.00    0.00     1.2   3.720
  1 1.00    0.00     1.2   3.720
  1 1.00    0.00     1.2   3.720
  1 1.00    0.00     1.2   3.720
  1 1.00    0.00     1.2   3.720
  1 1.00    0.00     1.2   3.720
  1 1.00    0.00     1.2   3.720
  1 1.00    0.00     1.2   3.720
  1 1.00    0.00     1.2   3.720
  1 1.00    0.00     1.3   3.720
  1 1.00    0.00     1.3   3.720
  1 1.00    0.00     1.4   3.720
  1 1.00    0.00     1.3   3.720
  1 1.00    0.00     1.5   3.720
  1 1.00    0.00     1.4   3.720
  1 1.00    0.00     1.3   3.720
  1 1.00    0.00     1.3   3.720
  1 1.00    0.00     1.3   3.720
  1 1.00    0.00     2.5   4.539
  1 1.00    0.00     1.3   3.720
  1 1.00    0.00     1.3   3.720
  1 1.00    0.00     1.3   3.720
  1 1.00    0.00     1.3   3.720
  1 1.00    0.00     1.3   3.720
  1 1.00    0.00     1.2   3.720
  1 1.00    0.00     1.2   3.720
  1 1.00    0.00     1.2   3.720
  1 1.00    0.00     1.2   3.720
  1 1.00    0.00     1.2   3.720
  1 1.00    0.00     1.2   3.720
  1 1.00    0.00     1.2   3.720
  1 1.00    0.00     1.2   3.720
  1 1.00    0.00     1.2   3.720
  1 1.00    0.00     1.2   3.720
  1 1.00    0.00     1.2   3.720
  1 1.00    0.00     1.1   3.720
  1 1.00    0.00     1.1   3.720
  1 1.00    0.00     1.1   3.720
  1 1.00    0.00     1.1   3.720
  1 1.00    0.00     1.1   3.720
  1 1.00    0.00     1.1   3.720
  1 1.00    0.00     1.1   3.720
  1 1.00    0.00     1.1   3.720
  1 1.00    0.00     1.1   3.720
  1 1.00    0.00     1.1   3.720
  1 1.00    0.00     1.1   3.720
  1 1.00    0.00     1.1   3.720
  1 1.00    0.00     1.1   3.720
  1 1.00    0.00     1.1   3.720
  1 1.00    0.00     0.4   2.660
  1 1.00    0.00     0.4   2.660
  1 1.00    0.00     0.4   2.660
  1 1.00    0.00     0.4   2.660
  1 1.00    0.00     0.4   2.660
  1 1.00    0.00     0.4   2.660
  1 1.00    0.00     0.4   2.660
  1 1.00    0.00     0.4   2.660
  1 1.00    0.00     0.4   2.660
  1 1.00    0.00     0.4   2.660
  1 1.00    0.00     0.5   2.660
  1 1.00    0.00     0.6   2.660
  1 1.00    0.00     0.5   2.660
  1 1.00    0.00     0.4   2.660
  1 1.00    0.00     0.4   2.660
  1 1.00    0.00     0.4   2.660
  1 1.00    0.00     0.4   2.660
  1 1.00    0.00     0.4   2.660
  1 1.00    0.00     0.4   2.660
  1 1.00    0.00     0.5   2.660
  1 1.00    0.00     0.5   2.660
  1 1.00    0.00     0.4   2.660
  1 1.00    0.00     0.4   2.660
  1 1.00    0.00     0.4   2.660
  1 1.00    0.00     0.4   2.660
  1 1.00    0.00     0.4   2.660
  1 1.00    0.00     0.4   2.660
  1 1.00    0.00     0.4   2.660
  1 1.00    0.00     0.4   2.660
  1 1.00    0.00     0.4   2.660
  1 1.00    0.00     0.4   2.660
  1 1.00    0.00     0.4   2.660
  1 1.00    0.00     0.4   2.660
  1 1.00    0.00     0.5   2.660
  1 1.00    0.00     0.5   2.660
  1 1.00    0.00     0.7   2.660
  1 1.00    0.00     0.9   2.660
  1 1.00    0.00     0.8   2.660
  1 1.00    0.00     0.5   2.660
  1 1.00    0.00     0.4   2.660
  1 1.00    0.00     0.5   2.660
  1 1.00    0.00     1.1   2.660
  1 1.00    0.00     1.6   2.660
  1 1.00    0.00     0.5   2.660
  1 1.00    0.00     0.5   2.660
  1 1.00    0.00     0.5   2.660
  1 1.00    0.00     0.5   2.660
  1 1.00    0.00     0.4   2.660
  1 1.00    0.00     0.4   2.660
  1 1.00    0.00     0.4   2.660
  1 1.00    0.00     0.4   2.660
  1 1.00    0.00     0.4   2.660
  1 1.00    0.00     0.4   2.660
  1 1.00    0.00     0.4   2.660
  1 1.00    0.00     0.4   2.660
  1 1.00    0.00     0.4   2.660
  1 1.00    0.00     0.4   2.660
  1 1.00    0.00     0.4   2.660
  1 1.00    0.00     0.4   2.660
  1 1.00    0.00     0.4   2.660
  1 1.00    0.00     0.4   2.660
  1 1.00    0.00     0.4   2.660
  1 1.00    0.00     0.4   2.660
  1 1.00    0.00     0.4   2.660
  1 1.00    0.00     0.4   2.660
  1 1.00    0.00     0.4   2.660
  1 1.00    0.00     0.4   2.660
