  57 TAZ
  72 NTI
  1 1.00    0.00     7.3  12.658
  1 1.00    0.00     7.3  12.658
  1 1.00    0.00     7.4  12.658
  1 1.00    0.00     7.6  12.658
  1 1.00    0.00     7.8  12.658
  1 1.00    0.00     7.9  12.658
  1 1.00    0.00     8.4  12.658
  1 1.00    0.00     8.3  12.658
  1 1.00    0.00     8.5  12.658
  1 1.00    0.00     9.0  12.658
  1 1.00    0.00     9.3  12.918
  1 1.00    0.00     9.0  12.658
  1 1.00    0.00     9.6  12.658
  1 1.00    0.00     9.1  12.658
  1 1.00    0.00     8.5  12.658
  1 1.00    0.00     8.6  12.658
  1 1.00    0.00     8.1  12.658
  1 1.00    0.00     8.2  12.658
  1 1.00    0.00     8.2  12.658
  1 1.00    0.00     8.2  12.658
  1 1.00    0.00     7.9  12.658
  1 1.00    0.00     7.9  12.658
  1 1.00    0.00     7.9  12.658
  1 1.00    0.00     8.4  12.658
  1 1.00    0.00     8.1  12.658
  1 1.00    0.00     8.4  12.658
  1 1.00    0.00     8.1  12.658
  1 1.00    0.00     8.5  12.658
  1 1.00    0.00     8.5  12.658
  1 1.00    0.00     8.5  12.658
  1 1.00    0.00     9.5  12.658
  1 1.00    0.00     9.6  12.658
  1 1.00    0.00    10.1  12.658
  1 1.00    0.00    10.3  12.658
  1 1.00    0.00    10.2  12.658
  1 1.00    0.00     9.5  12.658
  1 1.00    0.00     9.7  12.658
  1 1.00    0.00    10.4  12.658
  1 1.00    0.00     9.8  13.138
  1 1.00    0.00     9.4  12.658
  1 1.00    0.00     9.6  12.658
  1 1.00    0.00    10.6  14.597
  1 1.00    0.00     9.3  12.658
  1 1.00    0.00     8.6  12.658
  1 1.00    0.00     8.1  12.658
  1 1.00    0.00     8.3  12.658
  1 1.00    0.00     7.9  12.658
  1 1.00    0.00     7.9  12.658
  1 1.00    0.00     7.6  12.658
  1 1.00    0.00     7.6  12.658
  1 1.00    0.00     7.4  12.658
  1 1.00    0.00     7.5  12.658
  1 1.00    0.00     7.4  12.658
  1 1.00    0.00     7.4  12.658
  1 1.00    0.00     7.4  12.658
  1 1.00    0.00     7.3  12.658
  1 1.00    0.00     7.5  12.658
  1 1.00    0.00     7.2  12.658
  1 1.00    0.00     7.2  12.658
