           4	           4	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0
           4	          24	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	    20.0	    20.0	     0.0	    19.0	     0.0	     0.0	    19.0	     0.0	     0.0	    19.0	     0.0	    19.0	     0.0	    19.0	     0.0	    19.0	     0.0	    19.0	     0.0	    20.0	     0.0	    20.0	    20.5	    22.0	    20.0	    20.0	     0.0	    19.0	     0.0	    19.0	     0.0	    19.0	     0.0	    19.0	     0.0	    19.0	     0.0	    19.0	     0.0	     0.0	     0.0
           4	          34	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	    20.0	    20.0	     0.0	    19.0	     0.0	     0.0	    19.0	     0.0	     0.0	    19.0	     0.0	    19.0	     0.0	    19.0	     0.0	    19.0	     0.0	    19.0	     0.0	    20.0	     0.0	    20.0	    20.5	    22.0	    20.0	    20.0	     0.0	    19.0	     0.0	    19.0	     0.0	    19.0	     0.0	    19.0	     0.0	    19.0	     0.0	    19.0	     0.0	     0.0	     0.0
           4	          36	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	    59.6	    45.3	     0.0	    58.7	     0.0	     0.0	    44.3	     0.0	     0.0	    58.6	     0.0	    58.6	     0.0	    58.6	     0.0	    44.3	     0.0	    58.6	     0.0	    59.6	     0.0	    59.6	    75.1	    61.6	    45.3	    45.3	     0.0	    58.6	     0.0	    58.6	     0.0	    58.6	     0.0	    58.6	     0.0	    58.6	     0.0	    58.6	     0.0	     0.0	     0.0
           4	          37	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0
           4	          39	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0
           4	          40	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0
           4	          43	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0
           4	          45	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	    97.9	    50.5	     0.0	    97.1	     0.0	     0.0	    49.5	     0.0	     0.0	    96.9	     0.0	    96.9	     0.0	    96.9	     0.0	    49.5	     0.0	    96.9	     0.0	    97.9	     0.0	    98.1	   113.5	    99.9	    50.5	    50.5	     0.0	    96.9	     0.0	    96.9	     0.0	    96.9	     0.0	    96.9	     0.0	    96.9	     0.0	    96.9	     0.0	     0.0	     0.0
           4	          46	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	    78.9	    47.9	     0.0	    78.0	     0.0	     0.0	    46.9	     0.0	     0.0	    77.9	     0.0	    77.9	     0.0	    77.9	     0.0	    46.9	     0.0	    77.9	     0.0	    78.9	     0.0	    79.0	    94.4	    80.9	    47.9	    47.9	     0.0	    77.9	     0.0	    77.9	     0.0	    77.9	     0.0	    77.9	     0.0	    77.9	     0.0	    77.9	     0.0	     0.0	     0.0
           4	          47	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	   101.8	    51.0	     0.0	   101.0	     0.0	     0.0	    50.0	     0.0	     0.0	   100.8	     0.0	   100.8	     0.0	   100.8	     0.0	    50.0	     0.0	   100.8	     0.0	   101.8	     0.0	   102.0	   117.3	   103.8	    51.0	    51.1	     0.0	   100.8	     0.0	   100.8	     0.0	   100.8	     0.0	   100.8	     0.0	   100.8	     0.0	   100.8	     0.0	     0.0	     0.0
           4	          48	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	   110.1	    51.8	     0.0	   109.2	     0.0	     0.0	    50.8	     0.0	     0.0	   109.1	     0.0	   109.1	     0.0	   109.1	     0.0	    50.8	     0.0	   109.1	     0.0	   110.1	     0.0	   110.2	   125.6	   112.1	    51.8	    51.9	     0.0	   109.1	     0.0	   109.1	     0.0	   109.1	     0.0	   109.1	     0.0	   109.1	     0.0	   109.1	     0.0	     0.0	     0.0
