hh_id,tour_id,stop_id,inbound,tour_purpose,orig_purpose,dest_purpose,orig_maz,orig_walk_segment,orig_park_maz,dest_maz,dest_walk_segment,parking_taz,stop_period,trip_mode,num_participants,tour_mode,tour_category,board_tap,alight_tap,orig_taz,dest_taz,orig_park_taz,dest_park_taz,driver,TripStartTime,TripActivityTime
2237266,0,-1,0,discretionary,Home,discretionary,6,0,0,24,0,0,31,5,3,5,JOINT_NON_MANDATORY,0,0,2,6,0,0,2,998,257
2237266,0,-1,1,discretionary,discretionary,Home,24,0,0,6,0,0,39,5,3,5,JOINT_NON_MANDATORY,0,0,6,2,0,0,2,1257,182
2285467,0,-1,0,maintenance,Home,maintenance,6,0,0,61,0,0,32,5,4,5,JOINT_NON_MANDATORY,0,0,2,16,0,0,11,1023,17
2285467,0,-1,1,maintenance,maintenance,Home,61,0,0,6,0,0,32,5,4,5,JOINT_NON_MANDATORY,0,0,16,2,0,0,11,1045,389
2285467,1,-1,0,discretionary,Home,discretionary,6,0,0,2,0,0,7,5,5,5,JOINT_NON_MANDATORY,0,0,2,1,0,0,8,280,10
2285467,1,-1,1,discretionary,discretionary,Home,2,0,0,6,0,0,7,5,5,5,JOINT_NON_MANDATORY,0,0,1,2,0,0,8,291,22
3155331,0,-1,0,maintenance,Home,maintenance,6,0,0,6,0,0,7,3,2,3,JOINT_NON_MANDATORY,0,0,2,2,0,0,1,277,137
3155331,0,-1,1,maintenance,maintenance,Home,6,0,0,6,0,0,11,3,2,3,JOINT_NON_MANDATORY,0,0,2,2,0,0,1,416,84
1839641,0,-1,0,eatingout,Home,eatingout,6,0,0,33,0,0,29,3,2,3,JOINT_NON_MANDATORY,0,0,2,9,0,0,1,935,136
1839641,0,-1,1,eatingout,eatingout,Home,33,0,0,6,0,0,33,3,2,3,JOINT_NON_MANDATORY,0,0,9,2,0,0,1,1077,356
3358950,0,-1,0,maintenance,Home,maintenance,6,0,0,14,0,0,26,3,2,3,JOINT_NON_MANDATORY,0,0,2,4,0,0,2,843,90
3358950,0,-1,1,maintenance,maintenance,Home,14,0,0,6,0,0,29,3,2,3,JOINT_NON_MANDATORY,0,0,4,2,0,0,2,936,501
644395,0,-1,0,shop,Home,shop,6,0,0,20,0,0,9,3,2,3,JOINT_NON_MANDATORY,0,0,2,5,0,0,2,355,77
644395,0,-1,1,shop,shop,Home,20,0,0,6,0,0,12,3,2,3,JOINT_NON_MANDATORY,0,0,5,2,0,0,2,433,82
1786044,0,-1,0,maintenance,Home,maintenance,6,0,0,6,0,0,29,3,2,3,JOINT_NON_MANDATORY,0,0,2,2,0,0,1,935,62
1786044,0,-1,1,maintenance,maintenance,Home,6,0,0,6,0,0,31,3,2,3,JOINT_NON_MANDATORY,0,0,2,2,0,0,1,1000,436
831177,0,-1,0,shop,Home,shop,6,0,0,20,0,0,30,5,4,5,JOINT_NON_MANDATORY,0,0,2,5,0,0,1,981,39
831177,0,-1,1,shop,shop,Home,20,0,0,6,0,0,32,5,4,5,JOINT_NON_MANDATORY,0,0,5,2,0,0,1,1021,417
3246926,0,-1,0,discretionary,Home,discretionary,6,0,0,5,0,0,25,3,2,3,JOINT_NON_MANDATORY,0,0,2,2,0,0,2,820,124
3246926,0,-1,1,discretionary,discretionary,Home,5,0,0,6,0,0,29,3,2,3,JOINT_NON_MANDATORY,0,0,2,2,0,0,2,946,487
1667370,0,-1,0,discretionary,Home,discretionary,6,0,0,8,0,0,4,7,4,7,JOINT_NON_MANDATORY,0,0,2,2,0,0,-1,208,5
1667370,0,-1,1,discretionary,discretionary,Home,8,0,0,6,0,0,5,7,4,7,JOINT_NON_MANDATORY,0,0,2,2,0,0,-1,226,110
1667389,0,-1,0,discretionary,Home,discretionary,6,0,0,53,0,0,10,5,5,5,JOINT_NON_MANDATORY,0,0,2,14,0,0,1,363,199
1667389,0,-1,1,discretionary,discretionary,Home,53,0,0,6,0,0,16,5,5,5,JOINT_NON_MANDATORY,0,0,14,2,0,0,1,566,870
1944631,0,-1,0,shop,Home,shop,6,0,0,55,0,0,38,13,3,13,JOINT_NON_MANDATORY,0,0,2,14,0,0,-1,1215,176
1944631,0,-1,1,shop,shop,Home,55,0,0,6,0,0,40,13,3,13,JOINT_NON_MANDATORY,0,0,14,2,0,0,-1,1396,39
1944631,1,-1,0,shop,Home,shop,6,0,0,20,0,0,37,5,3,5,JOINT_NON_MANDATORY,0,0,2,5,0,0,2,1175,19
1944631,1,-1,1,shop,shop,Home,20,0,0,6,0,0,37,5,3,5,JOINT_NON_MANDATORY,0,0,5,2,0,0,2,1198,16
1113377,0,-1,0,maintenance,Home,maintenance,6,0,0,30,0,0,29,3,2,3,JOINT_NON_MANDATORY,0,0,2,8,0,0,2,934,72
1113377,0,-1,1,maintenance,maintenance,Home,30,0,0,6,0,0,31,3,2,3,JOINT_NON_MANDATORY,0,0,8,2,0,0,2,1010,421
2237270,0,-1,0,maintenance,Home,maintenance,6,0,0,4,0,0,5,5,4,5,JOINT_NON_MANDATORY,0,0,2,1,0,0,1,212,19
2237270,0,-1,1,maintenance,maintenance,Home,4,0,0,6,0,0,5,5,4,5,JOINT_NON_MANDATORY,0,0,1,2,0,0,1,232,121
2237270,1,-1,0,shop,Home,shop,6,0,0,2,0,0,15,7,2,7,JOINT_NON_MANDATORY,0,0,2,1,0,0,-1,518,73
2237270,1,-1,1,shop,shop,Home,2,0,0,6,0,0,18,7,2,7,JOINT_NON_MANDATORY,0,0,1,2,0,0,-1,605,825
1486262,0,-1,0,maintenance,Home,maintenance,6,0,0,2,0,0,23,5,4,5,JOINT_NON_MANDATORY,0,0,2,1,0,0,4,765,62
1486262,0,-1,1,maintenance,maintenance,Home,2,0,0,6,0,0,25,5,4,5,JOINT_NON_MANDATORY,0,0,1,2,0,0,4,829,610
1839615,0,-1,0,eatingout,Home,eatingout,6,0,0,20,0,0,23,5,2,5,JOINT_NON_MANDATORY,0,0,2,5,0,0,2,775,359
1839615,0,-1,1,eatingout,eatingout,Home,20,0,0,6,0,0,35,5,2,5,JOINT_NON_MANDATORY,0,0,5,2,0,0,2,1135,302
1667375,0,-1,0,maintenance,Home,maintenance,6,0,0,71,0,0,1,5,4,5,JOINT_NON_MANDATORY,0,0,2,18,0,0,2,96,79
1667375,0,-1,1,maintenance,maintenance,Home,71,0,0,6,0,0,4,5,4,5,JOINT_NON_MANDATORY,0,0,18,2,0,0,2,181,35
1667375,1,-1,0,discretionary,Home,discretionary,6,0,0,17,0,0,1,13,4,0,JOINT_NON_MANDATORY,0,0,2,5,0,0,-1,2,44
1667375,1,-1,1,discretionary,discretionary,Home,17,0,0,6,0,0,1,5,4,0,JOINT_NON_MANDATORY,0,0,5,2,0,0,-1,47,48
1839657,0,-1,0,maintenance,Home,maintenance,6,0,0,5,0,0,6,3,2,3,JOINT_NON_MANDATORY,0,0,2,2,0,0,1,255,23
1839657,0,-1,1,maintenance,maintenance,Home,5,0,0,6,0,0,7,3,2,3,JOINT_NON_MANDATORY,0,0,2,2,0,0,1,279,47
2237262,0,-1,0,discretionary,Home,discretionary,6,0,0,14,0,0,27,5,4,5,JOINT_NON_MANDATORY,0,0,2,4,0,0,1,883,130
2237262,0,-1,1,discretionary,discretionary,Home,14,0,0,6,0,0,31,5,4,5,JOINT_NON_MANDATORY,0,0,4,2,0,0,1,1016,420
1429846,0,-1,0,discretionary,Home,discretionary,6,0,0,47,0,0,19,5,4,5,JOINT_NON_MANDATORY,0,0,2,12,0,0,2,630,80
1429846,0,-1,1,discretionary,discretionary,Home,47,0,0,6,0,0,21,5,4,5,JOINT_NON_MANDATORY,0,0,12,2,0,0,2,715,711
1309407,0,-1,0,eatingout,Home,eatingout,6,0,0,24,0,0,26,3,2,5,JOINT_NON_MANDATORY,0,0,2,6,0,0,3,864,54
1309407,0,-1,1,eatingout,eatingout,Home,24,0,0,6,0,0,28,5,2,5,JOINT_NON_MANDATORY,0,0,6,2,0,0,3,920,518
1486225,0,-1,0,discretionary,Home,discretionary,6,0,0,24,0,0,33,5,3,5,JOINT_NON_MANDATORY,0,0,2,6,0,0,1,1079,55
1486225,0,-1,1,discretionary,discretionary,Home,24,0,0,6,0,0,35,5,3,5,JOINT_NON_MANDATORY,0,0,6,2,0,0,1,1135,301
3155318,0,-1,0,discretionary,Home,discretionary,6,0,0,77,0,0,29,3,2,3,JOINT_NON_MANDATORY,0,0,2,20,0,0,1,950,147
3155318,0,-1,1,discretionary,discretionary,Home,77,0,0,6,0,0,34,3,2,3,JOINT_NON_MANDATORY,0,0,20,2,0,0,1,1105,326
1667385,0,-1,0,maintenance,Home,maintenance,6,0,0,71,0,0,25,5,4,5,JOINT_NON_MANDATORY,0,0,2,18,0,0,2,821,146
1667385,0,-1,1,maintenance,maintenance,Home,71,0,0,6,0,0,30,5,4,5,JOINT_NON_MANDATORY,0,0,18,2,0,0,2,975,454
1839644,0,-1,0,shop,Home,shop,6,0,0,17,0,0,26,3,2,3,JOINT_NON_MANDATORY,0,0,2,5,0,0,2,851,77
1839644,0,-1,1,shop,shop,Home,17,0,0,6,0,0,29,3,2,3,JOINT_NON_MANDATORY,0,0,5,2,0,0,2,930,41
1486220,0,-1,0,shop,Home,shop,6,0,0,20,0,0,28,5,4,5,JOINT_NON_MANDATORY,0,0,2,5,0,0,2,900,20
1486220,0,-1,1,shop,shop,Home,20,0,0,6,0,0,28,5,4,5,JOINT_NON_MANDATORY,0,0,5,2,0,0,2,921,68
1630215,0,-1,0,shop,Home,shop,6,0,0,55,0,0,25,5,3,5,JOINT_NON_MANDATORY,0,0,2,14,0,0,5,814,159
1630215,0,-1,1,shop,shop,Home,55,0,0,6,0,0,30,5,3,5,JOINT_NON_MANDATORY,0,0,14,2,0,0,5,979,84
1630215,1,-1,0,discretionary,Home,discretionary,6,0,0,8,0,0,33,5,3,5,JOINT_NON_MANDATORY,0,0,2,2,0,0,1,1068,98
1630215,1,-1,1,discretionary,discretionary,Home,8,0,0,6,0,0,36,5,3,5,JOINT_NON_MANDATORY,0,0,2,2,0,0,1,1167,35
2211922,0,-1,0,shop,Home,shop,6,0,0,17,0,0,25,5,5,5,JOINT_NON_MANDATORY,0,0,2,5,0,0,1,814,48
2211922,0,-1,1,shop,shop,Home,17,0,0,6,0,0,26,5,5,5,JOINT_NON_MANDATORY,0,0,5,2,0,0,1,863,85
2175272,0,-1,0,visiting,Home,visiting,6,0,0,48,0,0,7,5,4,5,JOINT_NON_MANDATORY,0,0,2,12,0,0,2,289,95
2175272,0,-1,1,visiting,visiting,Home,48,0,0,6,0,0,10,5,4,5,JOINT_NON_MANDATORY,0,0,12,2,0,0,2,389,111
1839595,0,-1,0,discretionary,Home,discretionary,6,0,0,25,0,0,11,3,2,3,JOINT_NON_MANDATORY,0,0,2,7,0,0,1,395,100
1839595,0,-1,1,discretionary,discretionary,Home,25,0,0,6,0,0,14,3,2,3,JOINT_NON_MANDATORY,0,0,7,2,0,0,1,500,140
644402,0,-1,0,discretionary,Home,discretionary,6,0,0,15,0,0,29,3,2,3,JOINT_NON_MANDATORY,0,0,2,4,0,0,2,945,26
644402,0,-1,1,discretionary,discretionary,Home,15,0,0,6,0,0,30,3,2,3,JOINT_NON_MANDATORY,0,0,4,2,0,0,2,975,463
2101435,0,-1,0,discretionary,Home,discretionary,6,0,0,34,0,0,26,5,3,5,JOINT_NON_MANDATORY,0,0,2,9,0,0,1,856,159
2101435,0,-1,1,discretionary,discretionary,Home,34,0,0,6,0,0,31,5,3,5,JOINT_NON_MANDATORY,0,0,9,2,0,0,1,1023,49
1113369,0,-1,0,eatingout,Home,eatingout,6,0,0,55,0,0,28,3,2,3,JOINT_NON_MANDATORY,0,0,2,14,0,0,2,923,123
1113369,0,-1,1,eatingout,eatingout,Home,55,0,0,6,0,0,33,3,2,3,JOINT_NON_MANDATORY,0,0,14,2,0,0,2,1054,30
3118692,0,-1,0,eatingout,Home,eatingout,6,0,0,2,0,0,33,3,2,3,JOINT_NON_MANDATORY,0,0,2,1,0,0,2,1060,113
3118692,0,-1,1,eatingout,eatingout,Home,2,0,0,6,0,0,37,3,2,3,JOINT_NON_MANDATORY,0,0,1,2,0,0,2,1174,263
1437039,0,-1,0,discretionary,Home,discretionary,6,0,0,27,0,0,12,5,3,5,JOINT_NON_MANDATORY,0,0,2,7,0,0,2,445,57
1437039,0,-1,1,discretionary,discretionary,Home,27,0,0,6,0,0,14,5,3,5,JOINT_NON_MANDATORY,0,0,7,2,0,0,2,506,63
1437039,1,-1,0,discretionary,Home,discretionary,6,0,0,31,0,0,7,5,4,5,JOINT_NON_MANDATORY,0,0,2,8,0,0,1,291,93
1437039,1,-1,1,discretionary,discretionary,Home,31,0,0,6,0,0,10,5,4,5,JOINT_NON_MANDATORY,0,0,8,2,0,0,1,386,54
3127930,0,-1,0,shop,Home,shop,6,0,0,55,0,0,13,3,2,3,JOINT_NON_MANDATORY,0,0,2,14,0,0,2,455,199
3127930,0,-1,1,shop,shop,Home,55,0,0,6,0,0,19,3,2,3,JOINT_NON_MANDATORY,0,0,14,2,0,0,2,658,238
1667388,0,-1,0,maintenance,Home,maintenance,6,0,0,5,0,0,26,7,4,7,JOINT_NON_MANDATORY,0,0,2,2,0,0,-1,865,72
1667388,0,-1,1,maintenance,maintenance,Home,5,0,0,6,0,0,29,7,4,7,JOINT_NON_MANDATORY,0,0,2,2,0,0,-1,950,479
1667388,1,-1,0,discretionary,Home,discretionary,6,0,0,45,0,0,31,5,3,5,JOINT_NON_MANDATORY,0,0,2,12,0,0,1,999,121
1667388,1,-1,1,discretionary,discretionary,Home,45,0,0,6,0,0,35,5,3,5,JOINT_NON_MANDATORY,0,0,12,2,0,0,1,1128,305
1265687,0,-1,0,eatingout,Home,eatingout,6,0,0,33,0,0,29,3,2,3,JOINT_NON_MANDATORY,0,0,2,9,0,0,1,932,100
1265687,0,-1,1,eatingout,eatingout,Home,33,0,0,6,0,0,32,3,2,3,JOINT_NON_MANDATORY,0,0,9,2,0,0,1,1037,12
3376326,0,-1,0,maintenance,Home,maintenance,6,0,0,20,0,0,28,3,2,3,JOINT_NON_MANDATORY,0,0,2,5,0,0,1,904,127
3376326,0,-1,1,maintenance,maintenance,Home,20,0,0,6,0,0,32,3,2,3,JOINT_NON_MANDATORY,0,0,5,2,0,0,1,1033,406
820770,0,-1,0,shop,Home,shop,6,0,0,61,0,0,26,5,3,5,JOINT_NON_MANDATORY,0,0,2,16,0,0,2,842,135
820770,0,-1,1,shop,shop,Home,61,0,0,6,0,0,30,5,3,5,JOINT_NON_MANDATORY,0,0,16,2,0,0,2,985,449
820770,1,-1,0,discretionary,Home,discretionary,6,0,0,7,0,0,5,7,4,7,JOINT_NON_MANDATORY,0,0,2,2,0,0,-1,228,22
820770,1,-1,1,discretionary,discretionary,Home,7,0,0,6,0,0,6,7,4,7,JOINT_NON_MANDATORY,0,0,2,2,0,0,-1,261,110
1113349,0,-1,0,eatingout,Home,eatingout,6,0,0,1,0,0,26,3,2,3,JOINT_NON_MANDATORY,0,0,2,1,0,0,1,854,86
1113349,0,-1,1,eatingout,eatingout,Home,1,0,0,6,0,0,29,3,2,3,JOINT_NON_MANDATORY,0,0,1,2,0,0,1,941,64
3155303,0,-1,0,eatingout,Home,eatingout,6,0,0,5,0,0,12,5,2,5,JOINT_NON_MANDATORY,0,0,2,2,0,0,1,447,50
3155303,0,-1,1,eatingout,eatingout,Home,5,0,0,6,0,0,14,5,2,5,JOINT_NON_MANDATORY,0,0,2,2,0,0,1,498,125
3155319,0,-1,0,discretionary,Home,discretionary,6,0,0,1,0,0,21,3,2,3,JOINT_NON_MANDATORY,0,0,2,1,0,0,1,718,123
3155319,0,-1,1,discretionary,discretionary,Home,1,0,0,6,0,0,26,3,2,3,JOINT_NON_MANDATORY,0,0,1,2,0,0,1,842,52
1972455,0,-1,0,discretionary,Home,discretionary,6,0,0,68,0,0,30,3,2,3,JOINT_NON_MANDATORY,0,0,2,17,0,0,1,979,72
1972455,0,-1,1,discretionary,discretionary,Home,68,0,0,6,0,0,33,3,2,3,JOINT_NON_MANDATORY,0,0,17,2,0,0,1,1061,367
1667362,0,-1,0,shop,Home,shop,6,0,0,55,0,0,30,5,4,5,JOINT_NON_MANDATORY,0,0,2,14,0,0,2,964,156
1667362,0,-1,1,shop,shop,Home,55,0,0,6,0,0,35,5,4,5,JOINT_NON_MANDATORY,0,0,14,2,0,0,2,1124,312
1667381,0,-1,0,discretionary,Home,discretionary,6,0,0,5,0,0,27,7,2,7,JOINT_NON_MANDATORY,0,0,2,2,0,0,-1,887,362
1667381,0,-1,1,discretionary,discretionary,Home,5,0,0,6,0,0,39,7,2,7,JOINT_NON_MANDATORY,0,0,2,2,0,0,-1,1260,165
2237253,0,-1,0,discretionary,Home,discretionary,6,0,0,6,0,0,27,5,5,5,JOINT_NON_MANDATORY,0,0,2,2,0,0,1,870,128
2237253,0,-1,1,discretionary,discretionary,Home,6,0,0,6,0,0,31,5,5,5,JOINT_NON_MANDATORY,0,0,2,2,0,0,1,1008,428
2237253,1,-1,0,eatingout,Home,eatingout,6,0,0,28,0,0,1,5,4,5,JOINT_NON_MANDATORY,0,0,2,7,0,0,1,16,180
2237253,1,-1,1,eatingout,eatingout,Home,28,0,0,6,0,0,4,5,4,5,JOINT_NON_MANDATORY,0,0,7,2,0,0,1,198,289
1839585,0,-1,0,visiting,Home,visiting,6,0,0,28,0,0,16,3,2,3,JOINT_NON_MANDATORY,0,0,2,7,0,0,2,554,103
1839585,0,-1,1,visiting,visiting,Home,28,0,0,6,0,0,20,3,2,3,JOINT_NON_MANDATORY,0,0,7,2,0,0,2,661,771
3358947,0,-1,0,shop,Home,shop,6,0,0,5,0,0,23,3,2,3,JOINT_NON_MANDATORY,0,0,2,2,0,0,2,753,65
3358947,0,-1,1,shop,shop,Home,5,0,0,6,0,0,25,3,2,3,JOINT_NON_MANDATORY,0,0,2,2,0,0,2,820,245
3155310,0,-1,0,maintenance,Home,maintenance,6,0,0,20,0,0,8,3,2,3,JOINT_NON_MANDATORY,0,0,2,5,0,0,1,309,126
3155310,0,-1,1,maintenance,maintenance,Home,20,0,0,6,0,0,12,3,2,3,JOINT_NON_MANDATORY,0,0,5,2,0,0,1,436,83
1738025,0,-1,0,discretionary,Home,discretionary,6,0,0,8,0,0,34,5,5,5,JOINT_NON_MANDATORY,0,0,2,2,0,0,1,1096,294
1738025,0,-1,1,discretionary,discretionary,Home,8,0,0,6,0,0,40,5,5,5,JOINT_NON_MANDATORY,0,0,2,2,0,0,1,1391,48
3118701,0,-1,0,eatingout,Home,eatingout,6,0,0,4,0,0,4,3,2,3,JOINT_NON_MANDATORY,0,0,2,1,0,0,1,191,74
3118701,0,-1,1,eatingout,eatingout,Home,4,0,0,6,0,0,6,3,2,3,JOINT_NON_MANDATORY,0,0,1,2,0,0,1,266,187
1738015,0,-1,0,shop,Home,shop,6,0,0,5,0,0,22,13,3,13,JOINT_NON_MANDATORY,0,0,2,2,0,0,-1,748,5
1738015,0,-1,1,shop,shop,Home,5,0,0,6,0,0,23,13,3,13,JOINT_NON_MANDATORY,0,0,2,2,0,0,-1,755,80
1944627,0,-1,0,maintenance,Home,maintenance,6,0,0,7,0,0,32,5,2,5,JOINT_NON_MANDATORY,0,0,2,2,0,0,2,1039,77
1944627,0,-1,1,maintenance,maintenance,Home,7,0,0,6,0,0,35,5,2,5,JOINT_NON_MANDATORY,0,0,2,2,0,0,2,1117,322
1944627,1,-1,0,eatingout,Home,eatingout,6,0,0,33,0,0,24,3,2,3,JOINT_NON_MANDATORY,0,0,2,9,0,0,2,808,44
1944627,1,-1,1,eatingout,eatingout,Home,33,0,0,6,0,0,26,3,2,3,JOINT_NON_MANDATORY,0,0,9,2,0,0,2,860,29
1113405,0,-1,0,eatingout,Home,eatingout,6,0,0,33,0,0,32,3,2,3,JOINT_NON_MANDATORY,0,0,2,9,0,0,2,1044,32
1113405,0,-1,1,eatingout,eatingout,Home,33,0,0,6,0,0,34,3,2,3,JOINT_NON_MANDATORY,0,0,9,2,0,0,2,1081,355
1486221,0,-1,0,discretionary,Home,discretionary,6,0,0,7,0,0,29,5,2,5,JOINT_NON_MANDATORY,0,0,2,2,0,0,2,950,141
1486221,0,-1,1,discretionary,discretionary,Home,7,0,0,6,0,0,34,5,2,5,JOINT_NON_MANDATORY,0,0,2,2,0,0,2,1093,16
2101417,0,-1,0,visiting,Home,visiting,6,0,0,28,0,0,19,5,3,5,JOINT_NON_MANDATORY,0,0,2,7,0,0,2,638,217
2101417,0,-1,1,visiting,visiting,Home,28,0,0,6,0,0,26,5,3,5,JOINT_NON_MANDATORY,0,0,7,2,0,0,2,858,575
1486223,0,-1,0,maintenance,Home,maintenance,6,0,0,2,0,0,39,5,3,5,JOINT_NON_MANDATORY,0,0,2,1,0,0,1,1232,24
1486223,0,-1,1,maintenance,maintenance,Home,2,0,0,6,0,0,39,5,3,5,JOINT_NON_MANDATORY,0,0,1,2,0,0,1,1258,180
1486223,1,-1,0,maintenance,Home,maintenance,6,0,0,71,0,0,6,5,3,5,JOINT_NON_MANDATORY,0,0,2,18,0,0,1,240,20
1486223,1,-1,1,maintenance,maintenance,Home,71,0,0,6,0,0,6,5,3,5,JOINT_NON_MANDATORY,0,0,18,2,0,0,1,268,5
2034202,0,-1,0,shop,Home,shop,6,0,0,17,0,0,18,7,3,7,JOINT_NON_MANDATORY,0,0,2,5,0,0,-1,609,51
2034202,0,-1,1,shop,shop,Home,17,0,0,6,0,0,20,7,3,7,JOINT_NON_MANDATORY,0,0,5,2,0,0,-1,675,48
1437078,0,-1,0,shop,Home,shop,6,0,0,20,0,0,28,7,3,7,JOINT_NON_MANDATORY,0,0,2,5,0,0,-1,920,123
1437078,0,-1,1,shop,shop,Home,20,0,0,6,0,0,33,7,3,7,JOINT_NON_MANDATORY,0,0,5,2,0,0,-1,1053,372
1437078,1,-1,0,shop,Home,shop,6,0,0,19,0,0,24,3,2,3,JOINT_NON_MANDATORY,0,0,2,5,0,0,4,782,110
1437078,1,-1,1,shop,shop,Home,19,0,0,6,0,0,27,3,2,3,JOINT_NON_MANDATORY,0,0,5,2,0,0,4,893,21
644388,0,-1,0,eatingout,Home,eatingout,6,0,0,67,0,0,15,3,2,3,JOINT_NON_MANDATORY,0,0,2,17,0,0,2,530,91
644388,0,-1,1,eatingout,eatingout,Home,67,0,0,6,0,0,18,3,2,3,JOINT_NON_MANDATORY,0,0,17,2,0,0,2,627,110
1400524,0,-1,0,maintenance,Home,maintenance,6,0,0,7,0,0,17,3,2,3,JOINT_NON_MANDATORY,0,0,2,2,0,0,2,596,208
1400524,0,-1,1,maintenance,maintenance,Home,7,0,0,6,0,0,24,3,2,3,JOINT_NON_MANDATORY,0,0,2,2,0,0,2,805,26
1400524,1,-1,0,discretionary,Home,discretionary,6,0,0,65,0,0,8,5,3,5,JOINT_NON_MANDATORY,0,0,2,17,0,0,2,317,129
1400524,1,-1,1,discretionary,discretionary,Home,65,0,0,6,0,0,13,5,3,5,JOINT_NON_MANDATORY,0,0,17,2,0,0,2,452,118
712857,0,-1,0,shop,Home,shop,6,0,0,20,0,0,14,5,3,5,JOINT_NON_MANDATORY,0,0,2,5,0,0,3,484,210
712857,0,-1,1,shop,shop,Home,20,0,0,6,0,0,21,5,3,5,JOINT_NON_MANDATORY,0,0,5,2,0,0,3,695,741
831169,0,-1,0,shop,Home,shop,6,0,0,17,0,0,27,5,4,5,JOINT_NON_MANDATORY,0,0,2,5,0,0,1,882,62
831169,0,-1,1,shop,shop,Home,17,0,0,6,0,0,29,5,4,5,JOINT_NON_MANDATORY,0,0,5,2,0,0,1,949,487
724406,0,-1,0,shop,Home,shop,6,0,0,20,0,0,22,3,2,3,JOINT_NON_MANDATORY,0,0,2,5,0,0,3,750,92
724406,0,-1,1,shop,shop,Home,20,0,0,6,0,0,25,3,2,3,JOINT_NON_MANDATORY,0,0,5,2,0,0,3,843,45
2101425,0,-1,0,discretionary,Home,discretionary,6,0,0,45,0,0,30,5,4,5,JOINT_NON_MANDATORY,0,0,2,12,0,0,1,966,62
2101425,0,-1,1,discretionary,discretionary,Home,45,0,0,6,0,0,32,5,4,5,JOINT_NON_MANDATORY,0,0,12,2,0,0,1,1035,400
2101425,1,-1,0,eatingout,Home,eatingout,6,0,0,2,0,0,3,8,3,8,JOINT_NON_MANDATORY,0,0,2,1,0,0,-1,150,81
2101425,1,-1,1,eatingout,eatingout,Home,2,0,0,6,0,0,6,8,3,8,JOINT_NON_MANDATORY,0,0,1,2,0,0,-1,247,328
1667365,0,-1,0,shop,Home,shop,6,0,0,62,0,0,36,5,5,5,JOINT_NON_MANDATORY,0,0,2,16,0,0,1,1151,10
1667365,0,-1,1,shop,shop,Home,62,0,0,6,0,0,36,5,5,5,JOINT_NON_MANDATORY,0,0,16,2,0,0,1,1170,266
2101411,0,-1,0,discretionary,Home,discretionary,6,0,0,71,0,0,3,5,3,5,JOINT_NON_MANDATORY,0,0,2,18,0,0,2,160,65
2101411,0,-1,1,discretionary,discretionary,Home,71,0,0,6,0,0,5,5,3,5,JOINT_NON_MANDATORY,0,0,18,2,0,0,2,231,73
2101411,1,-1,0,visiting,Home,visiting,6,0,0,2,0,0,31,5,3,5,JOINT_NON_MANDATORY,0,0,2,1,0,0,1,1001,121
2101411,1,-1,1,visiting,visiting,Home,2,0,0,6,0,0,35,5,3,5,JOINT_NON_MANDATORY,0,0,1,2,0,0,1,1124,314
72570,0,-1,0,maintenance,Home,maintenance,6,0,0,5,0,0,8,3,2,3,JOINT_NON_MANDATORY,0,0,2,2,0,0,1,304,281
72570,0,-1,1,maintenance,maintenance,Home,5,0,0,6,0,0,17,3,2,3,JOINT_NON_MANDATORY,0,0,2,2,0,0,1,586,204
72570,1,-1,0,visiting,Home,visiting,6,0,0,33,0,0,27,7,2,7,JOINT_NON_MANDATORY,0,0,2,9,0,0,-1,875,64
72570,1,-1,1,visiting,visiting,Home,33,0,0,6,0,0,29,7,2,7,JOINT_NON_MANDATORY,0,0,9,2,0,0,-1,952,477
1486289,0,-1,0,shop,Home,shop,6,0,0,2,0,0,29,5,4,5,JOINT_NON_MANDATORY,0,0,2,1,0,0,1,944,94
1486289,0,-1,1,shop,shop,Home,2,0,0,6,0,0,32,5,4,5,JOINT_NON_MANDATORY,0,0,1,2,0,0,1,1039,399
2237255,0,-1,0,shop,Home,shop,6,0,0,17,0,0,29,7,4,7,JOINT_NON_MANDATORY,0,0,2,5,0,0,-1,955,17
2237255,0,-1,1,shop,shop,Home,17,0,0,6,0,0,30,7,4,7,JOINT_NON_MANDATORY,0,0,5,2,0,0,-1,986,449
2237255,1,-1,0,shop,Home,shop,6,0,0,1,0,0,7,7,3,7,JOINT_NON_MANDATORY,0,0,2,1,0,0,-1,286,613
2237255,1,-1,1,shop,shop,Home,1,0,0,6,0,0,28,7,3,7,JOINT_NON_MANDATORY,0,0,1,2,0,0,-1,914,26
937952,0,-1,0,shop,Home,shop,6,0,0,20,0,0,30,5,3,5,JOINT_NON_MANDATORY,0,0,2,5,0,0,1,978,19
937952,0,-1,1,shop,shop,Home,20,0,0,6,0,0,31,5,3,5,JOINT_NON_MANDATORY,0,0,5,2,0,0,1,998,440
3155330,0,-1,0,eatingout,Home,eatingout,6,0,0,28,0,0,16,3,2,3,JOINT_NON_MANDATORY,0,0,2,7,0,0,2,567,86
3155330,0,-1,1,eatingout,eatingout,Home,28,0,0,6,0,0,19,3,2,3,JOINT_NON_MANDATORY,0,0,7,2,0,0,2,657,780
1437055,0,-1,0,maintenance,Home,maintenance,7,0,0,67,0,0,6,5,3,5,JOINT_NON_MANDATORY,0,0,2,17,0,0,1,244,189
