maz,tran_maz
           1           4
           1          24
           1          34
           1          36
           1          37
           1          39
           1          40
           1          43
           1          45
           1          46
           1          47
           1          48
           1          65
           1          66
           1          67
           1          68
           1          71
           1          72
           1          73
           1          77
           1          78
           2           4
           2          24
           2          34
           2          36
           2          37
           2          39
           2          40
           2          43
           2          45
           2          46
           2          47
           2          48
           2          65
           2          66
           2          67
           2          68
           2          71
           2          72
           2          73
           2          77
           2          78
           3           4
           3          24
           3          34
           3          36
           3          37
           3          39
           3          40
           3          43
           3          45
           3          46
           3          47
           3          48
           3          65
           3          66
           3          67
           3          68
           3          71
           3          72
           3          73
           3          77
           3          78
           4           4
           4          24
           4          34
           4          36
           4          37
           4          39
           4          40
           4          43
           4          45
           4          46
           4          47
           4          48
           4          65
           4          66
           4          67
           4          68
           4          71
           4          72
           4          73
           4          77
           4          78
           5           4
           5          24
           5          34
           5          36
           5          37
           5          39
           5          40
           5          43
           5          45
           5          46
           5          47
           5          48
           5          65
           5          66
           5          67
           5          68
           5          71
           5          72
           5          73
           5          77
           5          78
           6           4
           6          24
           6          34
           6          36
           6          37
           6          39
           6          40
           6          43
           6          45
           6          46
           6          47
           6          48
           6          65
           6          66
           6          67
           6          68
           6          71
           6          72
           6          73
           6          77
           6          78
           7           4
           7          24
           7          34
           7          36
           7          37
           7          39
           7          40
           7          43
           7          45
           7          46
           7          47
           7          48
           7          65
           7          66
           7          67
           7          68
           7          71
           7          72
           7          73
           7          77
           7          78
           8           4
           8          24
           8          34
           8          36
           8          37
           8          39
           8          40
           8          43
           8          45
           8          46
           8          47
           8          48
           8          65
           8          66
           8          67
           8          68
           8          71
           8          72
           8          73
           8          77
           8          78
           9           4
           9          24
           9          34
           9          36
           9          37
           9          39
           9          40
           9          43
           9          45
           9          46
           9          47
           9          48
           9          65
           9          66
           9          67
           9          68
           9          71
           9          72
           9          73
           9          77
           9          78
          10           4
          10          24
          10          34
          10          36
          10          37
          10          39
          10          40
          10          43
          10          45
          10          46
          10          47
          10          48
          10          65
          10          66
          10          67
          10          68
          10          71
          10          72
          10          73
          10          77
          10          78
          11           4
          11          24
          11          34
          11          36
          11          37
          11          39
          11          40
          11          43
          11          45
          11          46
          11          47
          11          48
          11          65
          11          66
          11          67
          11          68
          11          71
          11          72
          11          73
          11          77
          11          78
          12           4
          12          24
          12          34
          12          36
          12          37
          12          39
          12          40
          12          43
          12          45
          12          46
          12          47
          12          48
          12          65
          12          66
          12          67
          12          68
          12          71
          12          72
          12          73
          12          77
          12          78
          13           4
          13          24
          13          34
          13          36
          13          37
          13          39
          13          40
          13          43
          13          45
          13          46
          13          47
          13          48
          13          65
          13          66
          13          67
          13          68
          13          71
          13          72
          13          73
          13          77
          13          78
          14           4
          14          24
          14          34
          14          36
          14          37
          14          39
          14          40
          14          43
          14          45
          14          46
          14          47
          14          48
          14          65
          14          66
          14          67
          14          68
          14          71
          14          72
          14          73
          14          77
          14          78
          15           4
          15          24
          15          34
          15          36
          15          37
          15          39
          15          40
          15          43
          15          45
          15          46
          15          47
          15          48
          15          65
          15          66
          15          67
          15          68
          15          71
          15          72
          15          73
          15          77
          15          78
          16           4
          16          24
          16          34
          16          36
          16          37
          16          39
          16          40
          16          43
          16          45
          16          46
          16          47
          16          48
          16          65
          16          66
          16          67
          16          68
          16          71
          16          72
          16          73
          16          77
          16          78
          17           4
          17          24
          17          34
          17          36
          17          37
          17          39
          17          40
          17          43
          17          45
          17          46
          17          47
          17          48
          17          65
          17          66
          17          67
          17          68
          17          71
          17          72
          17          73
          17          77
          17          78
          18           4
          18          24
          18          34
          18          36
          18          37
          18          39
          18          40
          18          43
          18          45
          18          46
          18          47
          18          48
          18          65
          18          66
          18          67
          18          68
          18          71
          18          72
          18          73
          18          77
          18          78
          19           4
          19          24
          19          34
          19          36
          19          37
          19          39
          19          40
          19          43
          19          45
          19          46
          19          47
          19          48
          19          65
          19          66
          19          67
          19          68
          19          71
          19          72
          19          73
          19          77
          19          78
          20           4
          20          24
          20          34
          20          36
          20          37
