  57 TAZ
 144 NTI
  1 1.00    0.00     5.7   4.936
  1 1.00    0.00     5.7   4.936
  1 1.00    0.00     5.7   4.936
  1 1.00    0.00     5.7   4.936
  1 1.00    0.00     5.7   4.936
  1 1.00    0.00     5.7   4.936
  1 1.00    0.00     5.7   4.936
  1 1.00    0.00     5.7   4.936
  1 1.00    0.00     5.7   4.936
  1 1.00    0.00     5.7   4.936
  1 1.00    0.00     5.8   4.936
  1 1.00    0.00     5.8   4.936
  1 1.00    0.00     5.8   4.936
  1 1.00    0.00     6.0   4.936
  1 1.00    0.00     6.1   4.936
  1 1.00    0.00     6.1   4.936
  1 1.00    0.00     6.2   4.936
  1 1.00    0.00     6.3   4.936
  1 1.00    0.00     6.2   4.936
  1 1.00    0.00     6.3   4.936
  1 1.00    0.00     6.4   4.936
  1 1.00    0.00     6.4   4.936
  1 1.00    0.00     6.5   4.936
  1 1.00    0.00     6.6   4.936
  1 1.00    0.00     6.7   4.936
  1 1.00    0.00     6.6   4.936
  1 1.00    0.00     6.8   4.816
  1 1.00    0.00     6.9   4.816
  1 1.00    0.00     6.6   4.936
  1 1.00    0.00     6.5   4.936
  1 1.00    0.00     6.6   4.816
  1 1.00    0.00     6.7   4.936
  1 1.00    0.00     6.8   4.926
  1 1.00    0.00     6.9   4.936
  1 1.00    0.00     6.6   4.936
  1 1.00    0.00     6.8   4.936
  1 1.00    0.00     6.8   4.936
  1 1.00    0.00     7.2   4.936
  1 1.00    0.00     7.0   4.936
  1 1.00    0.00     7.1   4.936
  1 1.00    0.00     6.7   4.956
  1 1.00    0.00     6.6   4.936
  1 1.00    0.00     6.3   4.936
  1 1.00    0.00     6.2   4.936
  1 1.00    0.00     6.5   4.936
  1 1.00    0.00     6.2   4.936
  1 1.00    0.00     6.2   4.936
  1 1.00    0.00     6.3   4.936
  1 1.00    0.00     6.3   4.936
  1 1.00    0.00     6.3   4.936
  1 1.00    0.00     6.3   4.936
  1 1.00    0.00     6.5   4.936
  1 1.00    0.00     6.3   4.936
  1 1.00    0.00     6.5   4.936
  1 1.00    0.00     6.6   4.936
  1 1.00    0.00     6.5   4.936
  1 1.00    0.00     6.4   4.936
  1 1.00    0.00     6.4   4.936
  1 1.00    0.00     6.4   4.936
  1 1.00    0.00     6.5   4.936
  1 1.00    0.00     6.4   4.936
  1 1.00    0.00     6.6   4.936
  1 1.00    0.00     6.7   4.936
  1 1.00    0.00     6.6   4.936
  1 1.00    0.00     6.7   4.936
  1 1.00    0.00     7.0   4.816
  1 1.00    0.00     7.8   5.806
  1 1.00    0.00     7.3   4.936
  1 1.00    0.00     7.4   4.936
  1 1.00    0.00     7.5   4.936
  1 1.00    0.00     7.4   4.936
  1 1.00    0.00     8.4   4.936
  1 1.00    0.00     9.8   5.406
  1 1.00    0.00     9.4   5.826
  1 1.00    0.00     8.7   5.406
  1 1.00    0.00     8.8   5.806
  1 1.00    0.00     8.5   4.936
  1 1.00    0.00     8.5   5.406
  1 1.00    0.00     8.0   5.406
  1 1.00    0.00     7.9   5.806
  1 1.00    0.00     7.6   5.806
  1 1.00    0.00     7.2   4.936
  1 1.00    0.00     8.3   4.936
  1 1.00    0.00     8.8   5.806
  1 1.00    0.00     8.0   5.806
  1 1.00    0.00     7.9   5.806
  1 1.00    0.00     7.8   5.806
  1 1.00    0.00     7.7   4.926
  1 1.00    0.00     7.6   4.946
  1 1.00    0.00     7.4   4.956
  1 1.00    0.00     7.3   4.936
  1 1.00    0.00     6.8   4.936
  1 1.00    0.00     6.7   4.936
  1 1.00    0.00     6.5   4.936
  1 1.00    0.00     6.6   4.936
  1 1.00    0.00     6.6   4.936
  1 1.00    0.00     6.7   4.936
  1 1.00    0.00     6.6   4.936
  1 1.00    0.00     6.5   4.936
  1 1.00    0.00     6.3   4.936
  1 1.00    0.00     6.4   4.936
  1 1.00    0.00     6.1   4.936
  1 1.00    0.00     6.1   4.936
  1 1.00    0.00     6.1   4.936
  1 1.00    0.00     6.0   4.936
  1 1.00    0.00     6.0   4.936
  1 1.00    0.00     6.1   4.936
  1 1.00    0.00     6.1   4.936
  1 1.00    0.00     6.0   4.936
  1 1.00    0.00     6.0   4.936
  1 1.00    0.00     6.0   4.936
  1 1.00    0.00     6.0   4.936
  1 1.00    0.00     5.9   4.936
  1 1.00    0.00     5.9   4.936
  1 1.00    0.00     5.9   4.936
  1 1.00    0.00     5.9   4.936
  1 1.00    0.00     5.9   4.936
  1 1.00    0.00     5.8   4.936
  1 1.00    0.00     5.9   4.936
  1 1.00    0.00     5.8   4.936
  1 1.00    0.00     5.8   4.936
  1 1.00    0.00     5.8   4.936
  1 1.00    0.00     5.7   4.936
  1 1.00    0.00     5.7   4.936
  1 1.00    0.00     5.7   4.936
  1 1.00    0.00     5.7   4.936
  1 1.00    0.00     5.7   4.936
  1 1.00    0.00     5.7   4.936
  1 1.00    0.00     5.7   4.936
  1 1.00    0.00     5.7   4.936
  1 1.00    0.00     5.7   4.936
  1 1.00    0.00     5.7   4.936
  1 1.00    0.00     5.7   4.936
  1 1.00    0.00     5.7   4.936
  1 1.00    0.00     5.7   4.936
  1 1.00    0.00     5.7   4.936
  1 1.00    0.00     5.7   4.936
  1 1.00    0.00     5.7   4.936
  1 1.00    0.00     5.7   4.936
  1 1.00    0.00     5.7   4.936
  1 1.00    0.00     5.7   4.936
  1 1.00    0.00     5.7   4.936
  1 1.00    0.00     5.7   4.936
  1 1.00    0.00     5.7   4.936
  1 1.00    0.00     4.8   4.496
  1 1.00    0.00     4.8   4.496
  1 1.00    0.00     4.8   4.496
  1 1.00    0.00     4.7   4.496
  1 1.00    0.00     4.8   4.496
  1 1.00    0.00     4.8   4.496
  1 1.00    0.00     4.8   4.496
  1 1.00    0.00     4.8   4.496
  1 1.00    0.00     4.8   4.496
  1 1.00    0.00     4.8   4.496
  1 1.00    0.00     4.8   4.496
  1 1.00    0.00     4.8   4.496
  1 1.00    0.00     4.8   4.496
  1 1.00    0.00     4.9   4.496
  1 1.00    0.00     5.1   4.496
  1 1.00    0.00     5.1   4.496
  1 1.00    0.00     5.2   4.496
  1 1.00    0.00     5.3   4.496
  1 1.00    0.00     5.3   4.496
  1 1.00    0.00     5.2   4.496
  1 1.00    0.00     5.3   4.496
  1 1.00    0.00     5.2   4.496
  1 1.00    0.00     5.2   4.496
  1 1.00    0.00     5.4   4.496
  1 1.00    0.00     5.3   4.496
  1 1.00    0.00     5.5   4.496
  1 1.00    0.00     5.4   4.496
  1 1.00    0.00     5.5   4.496
  1 1.00    0.00     5.7   4.496
  1 1.00    0.00     5.3   4.496
  1 1.00    0.00     6.6   4.496
  1 1.00    0.00     6.3   4.496
  1 1.00    0.00     5.5   4.496
  1 1.00    0.00     6.0   4.496
  1 1.00    0.00     5.9   4.496
  1 1.00    0.00     5.6   4.496
  1 1.00    0.00     5.7   4.496
  1 1.00    0.00     5.6   4.496
  1 1.00    0.00     5.4   4.496
  1 1.00    0.00     5.3   4.496
  1 1.00    0.00     5.5   4.496
  1 1.00    0.00     5.3   4.496
  1 1.00    0.00     5.1   4.496
  1 1.00    0.00     5.1   4.496
  1 1.00    0.00     5.2   4.496
  1 1.00    0.00     5.2   4.496
  1 1.00    0.00     5.2   4.496
  1 1.00    0.00     5.2   4.496
  1 1.00    0.00     5.3   4.496
  1 1.00    0.00     5.2   4.496
  1 1.00    0.00     5.3   4.496
  1 1.00    0.00     5.4   4.496
  1 1.00    0.00     5.3   4.496
  1 1.00    0.00     5.4   4.496
  1 1.00    0.00     5.4   4.496
  1 1.00    0.00     5.3   4.496
  1 1.00    0.00     5.3   4.496
  1 1.00    0.00     5.3   4.496
  1 1.00    0.00     5.3   4.496
  1 1.00    0.00     5.3   4.496
  1 1.00    0.00     5.3   4.496
  1 1.00    0.00     5.3   4.496
  1 1.00    0.00     5.5   4.496
  1 1.00    0.00     5.7   4.496
  1 1.00    0.00     5.6   4.496
  1 1.00    0.00     5.8   4.496
  1 1.00    0.00     5.8   4.496
  1 1.00    0.00     6.7   4.496
  1 1.00    0.00     5.9   4.496
  1 1.00    0.00     6.7   4.496
  1 1.00    0.00     6.1   4.496
  1 1.00    0.00     6.1   4.496
  1 1.00    0.00     7.3   4.750
  1 1.00    0.00     6.9   5.049
  1 1.00    0.00     8.4   4.496
  1 1.00    0.00     8.2   4.496
  1 1.00    0.00     6.8   4.496
  1 1.00    0.00     6.8   4.496
  1 1.00    0.00     6.2   4.496
  1 1.00    0.00     6.5   4.496
  1 1.00    0.00     5.9   4.496
