  57 TAZ
 144 NTI
  1 1.00    0.00     5.3   4.229
  1 1.00    0.00     5.3   4.229
  1 1.00    0.00     5.3   4.229
  1 1.00    0.00     5.3   4.229
  1 1.00    0.00     5.3   4.229
  1 1.00    0.00     5.3   4.229
  1 1.00    0.00     5.3   4.229
  1 1.00    0.00     5.3   4.229
  1 1.00    0.00     5.3   4.229
  1 1.00    0.00     5.4   4.229
  1 1.00    0.00     5.4   4.229
  1 1.00    0.00     5.4   4.229
  1 1.00    0.00     5.4   4.229
  1 1.00    0.00     5.6   4.229
  1 1.00    0.00     5.6   4.229
  1 1.00    0.00     5.7   4.229
  1 1.00    0.00     5.9   4.229
  1 1.00    0.00     6.0   4.229
  1 1.00    0.00     6.5   4.229
  1 1.00    0.00     6.6   4.229
  1 1.00    0.00     6.4   4.229
  1 1.00    0.00     6.4   4.229
  1 1.00    0.00     6.1   4.229
  1 1.00    0.00     6.5   4.229
  1 1.00    0.00     6.4   4.229
  1 1.00    0.00     6.2   4.229
  1 1.00    0.00     6.8   4.229
  1 1.00    0.00     6.6   4.229
  1 1.00    0.00     6.3   4.229
  1 1.00    0.00     6.5   4.649
  1 1.00    0.00     5.9   4.229
  1 1.00    0.00     6.1   4.229
  1 1.00    0.00     6.2   4.229
  1 1.00    0.00     6.1   4.229
  1 1.00    0.00     6.4   4.229
  1 1.00    0.00     7.1   4.909
  1 1.00    0.00     7.3   4.909
  1 1.00    0.00     7.4   4.909
  1 1.00    0.00     7.3   5.069
  1 1.00    0.00     6.6   4.649
  1 1.00    0.00     6.0   4.229
  1 1.00    0.00     5.8   4.229
  1 1.00    0.00     5.8   4.229
  1 1.00    0.00     5.9   4.229
  1 1.00    0.00     5.9   4.229
  1 1.00    0.00     5.9   4.229
  1 1.00    0.00     5.8   4.229
  1 1.00    0.00     5.8   4.229
  1 1.00    0.00     5.9   4.229
  1 1.00    0.00     6.0   4.229
  1 1.00    0.00     6.0   4.229
  1 1.00    0.00     6.1   4.229
  1 1.00    0.00     6.0   4.229
  1 1.00    0.00     6.2   4.229
  1 1.00    0.00     6.2   4.229
  1 1.00    0.00     6.1   4.229
  1 1.00    0.00     5.9   4.229
  1 1.00    0.00     5.9   4.229
  1 1.00    0.00     6.2   4.229
  1 1.00    0.00     6.0   4.229
  1 1.00    0.00     6.0   4.229
  1 1.00    0.00     6.0   4.229
  1 1.00    0.00     6.0   4.229
  1 1.00    0.00     6.7   4.909
  1 1.00    0.00     6.5   4.229
  1 1.00    0.00     6.9   4.909
  1 1.00    0.00     6.9   4.229
  1 1.00    0.00     6.8   4.229
  1 1.00    0.00     6.3   4.229
  1 1.00    0.00     7.2   4.909
  1 1.00    0.00     7.4   4.229
  1 1.00    0.00     8.2   5.390
  1 1.00    0.00     8.4   5.390
  1 1.00    0.00     8.8   4.930
  1 1.00    0.00     8.6   5.390
  1 1.00    0.00     8.6   5.390
  1 1.00    0.00     8.1   5.390
  1 1.00    0.00     8.0   5.390
  1 1.00    0.00     8.1   5.390
  1 1.00    0.00     8.0   5.390
  1 1.00    0.00     7.9   5.390
  1 1.00    0.00     8.0   5.390
  1 1.00    0.00     8.0   5.390
  1 1.00    0.00     8.0   5.390
  1 1.00    0.00     8.0   5.390
  1 1.00    0.00     8.0   5.390
  1 1.00    0.00     7.9   5.390
  1 1.00    0.00     7.6   4.909
  1 1.00    0.00     7.5   4.930
  1 1.00    0.00     7.6   4.930
  1 1.00    0.00     7.4   4.709
  1 1.00    0.00     7.0   4.709
  1 1.00    0.00     6.5   4.249
  1 1.00    0.00     6.2   4.229
  1 1.00    0.00     6.1   4.229
  1 1.00    0.00     6.1   4.229
  1 1.00    0.00     6.3   4.229
  1 1.00    0.00     6.2   4.229
  1 1.00    0.00     6.0   4.229
  1 1.00    0.00     5.9   4.229
  1 1.00    0.00     5.9   4.229
  1 1.00    0.00     5.8   4.229
  1 1.00    0.00     5.7   4.229
  1 1.00    0.00     5.7   4.229
  1 1.00    0.00     5.7   4.229
  1 1.00    0.00     5.7   4.229
  1 1.00    0.00     5.7   4.229
  1 1.00    0.00     5.6   4.229
  1 1.00    0.00     5.8   4.229
  1 1.00    0.00     5.6   4.229
