  57 TAZ
 144 NTI
  1 1.00    0.00    10.2   8.439
  1 1.00    0.00    10.1   8.439
  1 1.00    0.00    10.1   8.439
  1 1.00    0.00    10.2   8.439
  1 1.00    0.00    10.2   8.439
  1 1.00    0.00    10.2   8.439
  1 1.00    0.00    10.2   8.439
  1 1.00    0.00    10.2   8.439
  1 1.00    0.00    10.2   8.439
  1 1.00    0.00    10.3   8.439
  1 1.00    0.00    10.4   8.439
  1 1.00    0.00    10.5   8.439
  1 1.00    0.00    10.7   8.302
  1 1.00    0.00    10.7   8.302
  1 1.00    0.00    10.9   8.302
  1 1.00    0.00    11.2   8.302
  1 1.00    0.00    11.4   8.399
  1 1.00    0.00    11.3   8.439
  1 1.00    0.00    11.3   8.399
  1 1.00    0.00    11.4   8.399
  1 1.00    0.00    11.1   8.439
  1 1.00    0.00    11.3   8.399
  1 1.00    0.00    11.5   8.302
  1 1.00    0.00    11.4   8.399
  1 1.00    0.00    11.5   8.399
  1 1.00    0.00    11.4   8.399
  1 1.00    0.00    11.6   8.399
  1 1.00    0.00    11.8   8.399
  1 1.00    0.00    11.5   8.399
  1 1.00    0.00    12.5   8.409
  1 1.00    0.00    12.5   8.529
  1 1.00    0.00    11.8   8.302
  1 1.00    0.00    12.6   8.399
  1 1.00    0.00    12.0   8.302
  1 1.00    0.00    11.9   8.399
  1 1.00    0.00    12.1   8.399
  1 1.00    0.00    11.8   8.399
  1 1.00    0.00    11.5   8.439
  1 1.00    0.00    12.2   8.529
  1 1.00    0.00    12.7   8.429
  1 1.00    0.00    12.1   8.988
  1 1.00    0.00    11.5   8.569
  1 1.00    0.00    10.7   8.439
  1 1.00    0.00    10.9   8.439
  1 1.00    0.00    11.1   8.439
  1 1.00    0.00    10.9   8.439
  1 1.00    0.00    11.2   8.302
  1 1.00    0.00    11.3   8.399
  1 1.00    0.00    11.1   8.439
  1 1.00    0.00    11.3   8.439
  1 1.00    0.00    11.2   8.439
  1 1.00    0.00    11.0   8.439
  1 1.00    0.00    11.4   8.439
  1 1.00    0.00    11.3   8.439
  1 1.00    0.00    11.2   8.439
  1 1.00    0.00    11.3   8.399
  1 1.00    0.00    11.0   8.439
