,orig_zone,dest_zone,orig_node_index,dest_node_index,person_id,origin_arrival_time,dest_arrival_time,dest_expected_arrival_time,value_of_time,start_time,Activity_Time,hh_id,hh_vehicle_id,shared_ride_flag,pickup_trip_flag,transit_utility,car_utility,orig_traveler,dest_traveler,intrasuperzone_flag,seg_index,veh_seg_index
0,14,14,1.0,8.0,1909002.0,1.0,4.7,4.7,0.033,1.0,262.3,555395.0,0.0,0.0,1.0,662.8694667606311,3.7,1909002.0,1909002.0,0,0,555395.0_0_0.0
1,14,14,8.0,2.0,0.0,4.7,267.0,267.0,0.01,267.0,0.0,555395.0,0.0,0.0,0.0,0.0,3.7,1909002.0,1909000.0,0,1,555395.0_1_0.0
2,14,5,2.0,9.0,1909000.0,267.0,271.6,271.6,0.033,267.0,24.399999999999977,555395.0,0.0,0.0,1.0,661.1449950090565,4.6,1909000.0,1909000.0,0,2,555395.0_2_0.0
3,5,14,9.0,3.0,0.0,271.6,296.0,296.0,0.01,296.0,0.0,555395.0,0.0,0.0,0.0,0.0,3.7,1909000.0,1909002.0,0,3,555395.0_3_0.0
4,14,5,3.0,10.0,1909002.0,296.0,300.6,300.6,0.033,296.0,398.4,555395.0,0.0,0.0,1.0,663.0694069294789,4.6,1909002.0,1909002.0,0,4,555395.0_4_0.0
6,5,7,4.0,11.0,1909002.0,699.0,701.9,701.9,0.033,699.0,10.100000000000023,555395.0,0.0,0.0,1.0,630.1119630477334,2.9,1909002.0,1909002.0,0,4,555395.0_4_0.0
8,7,5,5.0,12.0,1909002.0,712.0,715.2,715.2,0.033,712.0,201.79999999999995,555395.0,0.0,0.0,1.0,729.115409127182,3.2,1909002.0,1909002.0,0,4,555395.0_4_0.0
9,5,5,12.0,6.0,0.0,715.2,917.0,917.0,0.01,917.0,0.0,555395.0,0.0,0.0,0.0,0.0,0.4,1909002.0,1909000.0,0,5,555395.0_5_0.0
10,5,14,6.0,13.0,1909000.0,917.0,921.5,921.5,0.033,917.0,17.5,555395.0,0.0,0.0,1.0,380.93845025991294,4.5,1909000.0,1909000.0,0,6,555395.0_6_0.0
11,14,5,13.0,7.0,0.0,921.5,939.0,939.0,0.01,939.0,0.0,555395.0,0.0,0.0,0.0,0.0,4.2,1909000.0,1909002.0,0,7,555395.0_7_0.0
12,5,14,7.0,14.0,1909002.0,939.0,943.5,943.5,0.033,939.0,496.5,555395.0,0.0,0.0,1.0,632.2692590549581,4.5,1909002.0,1909002.0,0,8,555395.0_8_0.0
0,1,1,1.0,3.0,3751130.0,215.5000000000001,217.00000000000003,217.0,0.5593,189.0,0.0,1113244.0,0.0,1.0,1.0,12.708888788182255,0.3,3751130.0,3751129.0,0,0,1113244.0_0_0.0
1,1,2,3.0,15.0,3751129.0,217.00000000000003,218.10000000000002,218.1,0.5593,217.0,46.900000000000006,1113244.0,0.0,0.0,1.0,17.391168512032134,1.1,3751129.0,3751129.0,0,1,1113244.0_1_0.0
2,2,8,15.0,13.0,3751130.0,218.10000000000002,220.0000000000001,192.0,0.5593,265.0,6.0,1113244.0,0.0,0.0,0.0,0.0,1.9,3751129.0,3751130.0,0,2,1113244.0_2_0.0
4,8,1,2.0,14.0,3751130.0,220.0000000000001,224.90000000000012,202.9,0.5593,198.0,14.099999999999994,1113244.0,0.0,0.0,1.0,1449.250239938781,4.9,3751130.0,3751130.0,0,2,1113244.0_2_0.0
6,1,2,4.0,16.0,3751130.0,265.0,266.1,266.1,0.5593,265.0,414.9,1113244.0,0.0,0.0,1.0,19.371970706090845,1.1,3751130.0,3751130.0,0,2,1113244.0_2_0.0
8,2,1,5.0,17.0,3751130.0,681.0,683.3,683.3,0.5593,681.0,84.70000000000005,1113244.0,0.0,0.0,1.0,1448.4639185432763,2.3,3751130.0,3751130.0,0,2,1113244.0_2_0.0
10,1,17,6.0,18.0,3751130.0,768.0,775.2,775.2,0.5593,768.0,169.79999999999995,1113244.0,0.0,0.0,1.0,1447.387852179162,7.2,3751130.0,3751130.0,0,2,1113244.0_2_0.0
12,17,1,7.0,19.0,3751130.0,945.0,951.3,951.3,0.5593,945.0,33.700000000000045,1113244.0,0.0,0.0,1.0,18.828564388290697,6.3,3751130.0,3751130.0,0,2,1113244.0_2_0.0
13,1,2,19.0,8.0,0.0,951.3,985.0,985.0,0.01,985.0,0.0,1113244.0,0.0,0.0,0.0,0.0,1.2,3751130.0,3751129.0,0,3,1113244.0_3_0.0
14,2,1,8.0,20.0,3751129.0,985.0,987.1,987.1,0.5593,985.0,9.899999999999977,1113244.0,0.0,0.0,1.0,1439.2822116831383,2.1,3751129.0,3751129.0,0,4,1113244.0_4_0.0
16,1,16,9.0,21.0,3751129.0,997.0,1004.0000000000001,1004.0,0.5593,997.0,25.0,1113244.0,0.0,0.0,1.0,1447.0343681727954,7.0,3751129.0,3751129.0,0,4,1113244.0_4_0.0
18,16,1,10.0,22.0,3751129.0,1029.0,1036.5,1036.5,0.5593,1029.0,102.5,1113244.0,0.0,0.0,1.0,1446.1546712288964,7.5,3751129.0,3751129.0,0,4,1113244.0_4_0.0
20,1,2,11.0,23.0,3751129.0,1139.0,1140.2,1140.2,0.5593,1139.0,262.79999999999995,1113244.0,0.0,0.0,1.0,1449.32566357475,1.2,3751129.0,3751129.0,0,4,1113244.0_4_0.0
22,2,1,12.0,24.0,3751129.0,1403.0,1407.2,1407.2,0.5593,1403.0,32.799999999999955,1113244.0,0.0,0.0,1.0,1442.8757122173458,4.2,3751129.0,3751129.0,0,4,1113244.0_4_0.0
0,2,14,1.0,10.0,9845407.0,2.000000000000001,7.200000000000001,7.2,0.1123,2.0,299.8,3416215.0,0.0,0.0,1.0,1445.156871401656,5.2,9845407.0,9845407.0,0,0,3416215.0_0_0.0
1,14,2,10.0,2.0,0.0,7.200000000000001,307.0,307.0,0.01,307.0,0.0,3416215.0,0.0,0.0,0.0,0.0,4.7,9845407.0,9845409.0,0,1,3416215.0_1_0.0
2,2,2,2.0,11.0,9845409.0,307.0,307.4,307.4,0.0749,307.0,253.60000000000002,3416215.0,0.0,0.0,1.0,654.4336712272523,0.4,9845409.0,9845409.0,0,2,3416215.0_2_0.0
3,2,14,11.0,3.0,0.0,307.4,561.0,561.0,0.01,561.0,0.0,3416215.0,0.0,0.0,0.0,0.0,4.5,9845409.0,9845407.0,0,3,3416215.0_3_0.0
4,14,1,3.0,12.0,9845407.0,561.0,569.7000000000002,569.7,0.1123,561.0,62.299999999999955,3416215.0,0.0,0.0,1.0,1447.20203750835,8.7,9845407.0,9845407.0,0,4,3416215.0_4_0.0
6,1,14,4.0,13.0,9845407.0,632.0,638.8000000000001,638.8,0.1123,632.0,9.200000000000045,3416215.0,0.0,0.0,1.0,1449.418382336554,6.8,9845407.0,9845407.0,0,4,3416215.0_4_0.0
8,14,2,5.0,14.0,9845407.0,648.0,652.6,652.6,0.1123,648.0,73.39999999999998,3416215.0,0.0,0.0,1.0,1447.6088573390243,4.6,9845407.0,9845407.0,0,4,3416215.0_4_0.0
9,2,2,14.0,6.0,0.0,652.6,726.0,726.0,0.01,726.0,0.0,3416215.0,0.0,0.0,0.0,0.0,0.4,9845407.0,9845409.0,0,5,3416215.0_5_0.0
10,2,2,6.0,15.0,9845409.0,726.0,726.5,726.5,0.0749,726.0,75.5,3416215.0,0.0,0.0,1.0,654.2012225410155,0.5,9845409.0,9845409.0,0,6,3416215.0_6_0.0
11,2,2,15.0,7.0,0.0,726.5,802.0,802.0,0.01,802.0,0.0,3416215.0,0.0,0.0,0.0,0.0,0.5,9845409.0,9845406.0,0,7,3416215.0_7_0.0
12,2,9,7.0,16.0,9845406.0,802.0,806.0,806.0,0.1123,802.0,24.0,3416215.0,0.0,0.0,1.0,1445.5484762479164,4.0,9845406.0,9845406.0,0,8,3416215.0_8_0.0
14,9,18,9.0,8.0,9845406.0,827.7000000000002,830.0,830.0,0.1123,849.0,0.0,3416215.0,0.0,1.0,1.0,791.7492258762143,2.3,9845406.0,9845408.0,0,8,3416215.0_8_0.0
15,18,2,8.0,18.0,9845408.0,830.0,834.0000000000001,853.3,0.0749,830.0,586.7,3416215.0,0.0,0.0,1.0,305.56810454033,4.0,9845408.0,9845406.0,0,9,3416215.0_9_0.0
16,2,2,18.0,17.0,9845408.0,834.0000000000001,834.6,834.0,0.0749,1440.0,15.0,3416215.0,0.0,0.0,0.0,0.0,0.6,9845406.0,9845408.0,0,10,3416215.0_10_0.0
0,20,1,1.0,15.0,6827946.0,2.0,11.3,11.3,0.1989,2.0,150.7,2035779.0,0.0,0.0,1.0,984.4246513473811,9.3,6827946.0,6827946.0,0,0,2035779.0_0_0.0
2,1,20,2.0,16.0,6827946.0,162.0,169.4,169.4,0.1989,162.0,106.6,2035779.0,0.0,0.0,1.0,809.7003494764973,7.4,6827946.0,6827946.0,0,0,2035779.0_0_0.0
3,20,20,16.0,3.0,0.0,169.4,276.0,276.0,0.01,276.0,0.0,2035779.0,0.0,0.0,0.0,0.0,1.0,6827946.0,6827948.0,0,1,2035779.0_1_0.0
4,20,18,3.0,17.0,6827948.0,276.0,280.0,280.0,0.1989,276.0,70.0,2035779.0,0.0,0.0,1.0,977.8951147355057,4.0,6827948.0,6827948.0,0,2,2035779.0_2_0.0
5,18,20,17.0,4.0,0.0,280.0,350.0,350.0,0.01,350.0,0.0,2035779.0,0.0,0.0,0.0,0.0,0.5,6827948.0,6827947.0,0,3,2035779.0_3_0.0
6,20,18,4.0,18.0,6827947.0,350.0,354.0,354.0,0.1989,350.0,30.0,2035779.0,0.0,0.0,1.0,977.510348595259,4.0,6827947.0,6827947.0,0,4,2035779.0_4_0.0
8,18,17,5.0,19.0,6827947.0,384.0,385.4,385.4,0.1989,384.0,10.600000000000023,2035779.0,0.0,0.0,1.0,5.517515661694338,1.4,6827947.0,6827947.0,0,4,2035779.0_4_0.0
9,17,18,19.0,6.0,0.0,385.4,396.0,396.0,0.01,396.0,0.0,2035779.0,0.0,0.0,0.0,0.0,2.1,6827947.0,6827948.0,0,5,2035779.0_5_0.0
10,18,20,6.0,20.0,6827948.0,396.0,396.5,396.5,0.1989,396.0,0.5,2035779.0,0.0,0.0,1.0,4.886052667294656,0.5,6827948.0,6827948.0,0,6,2035779.0_6_0.0
11,20,20,20.0,9.0,0.0,396.5,479.90000000000015,506.0,0.01,397.0,0.0,2035779.0,0.0,0.0,0.0,0.0,1.0,6827948.0,6827947.0,0,7,2035779.0_7_0.0
12,20,20,9.0,8.0,6827947.0,479.90000000000015,480.90000000000015,481.0,0.1989,506.0,0.0,2035779.0,0.0,1.0,1.0,977.2219294332289,1.0,6827947.0,6827946.0,0,8,2035779.0_8_0.0
13,20,17,8.0,23.0,6827946.0,480.90000000000015,483.70000000000005,508.8,0.1989,481.0,2.1999999999999886,2035779.0,0.0,0.0,1.0,978.5938448407591,2.8,6827946.0,6827947.0,0,9,2035779.0_9_0.0
14,17,2,23.0,22.0,6827946.0,483.70000000000005,488.5,488.5,0.1989,511.0,17.5,2035779.0,0.0,0.0,0.0,0.0,4.8,6827947.0,6827946.0,0,9,2035779.0_9_0.0
15,2,20,22.0,10.0,0.0,488.5,511.0,511.0,0.01,506.0,0.0,2035779.0,0.0,0.0,0.0,0.0,6.5,6827946.0,6827948.0,0,10,2035779.0_10_0.0
16,20,18,10.0,24.0,6827948.0,511.0,515.0,515.0,0.1989,511.0,156.0,2035779.0,0.0,0.0,1.0,977.8035087733622,4.0,6827948.0,6827948.0,0,11,2035779.0_11_0.0
17,18,2,24.0,11.0,0.0,515.0,671.0,671.0,0.01,671.0,0.0,2035779.0,0.0,0.0,0.0,0.0,4.0,6827948.0,6827946.0,0,12,2035779.0_12_0.0
18,2,20,11.0,25.0,6827946.0,671.0,677.9,677.9,0.1989,671.0,77.10000000000002,2035779.0,0.0,0.0,1.0,1445.5185480138166,6.9,6827946.0,6827946.0,0,13,2035779.0_13_0.0
19,20,17,25.0,12.0,0.0,677.9,755.0,755.0,0.01,755.0,0.0,2035779.0,0.0,0.0,0.0,0.0,2.9,6827946.0,6827947.0,0,14,2035779.0_14_0.0
20,17,18,12.0,26.0,6827947.0,755.0,757.2,757.2,0.1989,755.0,1.7999999999999545,2035779.0,0.0,0.0,1.0,5.249964223762256,2.2,6827947.0,6827947.0,0,15,2035779.0_15_0.0
22,18,20,14.0,28.0,6827947.0,801.9999999999999,802.5999999999999,802.6,0.1989,802.0,637.4,2035779.0,0.0,0.0,1.0,10.797385001193803,0.6,6827947.0,6827947.0,0,15,2035779.0_15_0.0
0,8,16,1.0,3.0,4587934.0,5.0,11.8,11.8,0.3065,5.0,886.2,1437211.0,0.0,0.0,1.0,1444.5895463168647,6.8,4587934.0,4587934.0,0,0,1437211.0_0_0.0
2,16,8,2.0,4.0,4587934.0,898.0,905.2,905.2,0.3065,898.0,534.8,1437211.0,0.0,0.0,1.0,1444.0595388304146,7.2,4587934.0,4587934.0,0,0,1437211.0_0_0.0
0,11,1,2.0,22.0,7066210.0,4.009999999999991,10.009999999999991,35.0,0.2515,29.0,56.0,2102108.0,0.0,0.0,1.0,1444.1701486562356,6.0,7066210.0,7066210.0,0,0,2102108.0_0_0.0
1,1,11,22.0,1.0,0.0,10.009999999999991,16.60999999999993,5.0,0.01,91.0,0.0,2102108.0,0.0,0.0,0.0,0.0,6.6,7066210.0,7066209.0,0,1,2102108.0_1_0.0
2,11,2,1.0,21.0,7066209.0,16.60999999999993,22.009999999999934,10.4,0.2515,5.0,18.6,2102108.0,0.0,0.0,1.0,1441.6463417860662,5.4,7066209.0,7066209.0,0,2,2102108.0_2_0.0
4,2,18,3.0,23.0,7066209.0,91.0,96.3,96.3,0.2515,91.0,33.7,2102108.0,0.0,0.0,1.0,1446.140978285354,5.3,7066209.0,7066209.0,0,2,2102108.0_2_0.0
6,18,4,4.0,24.0,7066209.0,130.0,136.2,136.2,0.2515,130.0,7.800000000000011,2102108.0,0.0,0.0,1.0,1.0166573405625536,6.2,7066209.0,7066209.0,0,2,2102108.0_2_0.0
8,4,11,5.0,25.0,7066209.0,144.0,151.0,151.0,0.2515,144.0,35.0,2102108.0,0.0,0.0,1.0,1446.3132060259418,7.0,7066209.0,7066209.0,0,2,2102108.0_2_0.0
9,11,1,25.0,6.0,0.0,151.0,186.0,186.0,0.01,186.0,0.0,2102108.0,0.0,0.0,0.0,0.0,6.0,7066209.0,7066210.0,0,3,2102108.0_3_0.0
10,1,11,6.0,26.0,7066210.0,186.0,192.6,192.6,0.2515,186.0,16.400000000000006,2102108.0,0.0,0.0,1.0,1031.708550898857,6.6,7066210.0,7066210.0,0,4,2102108.0_4_0.0
11,11,11,26.0,7.0,0.0,192.6,209.00000000000003,209.0,0.01,209.0,0.0,2102108.0,0.0,0.0,0.0,0.0,3.1,7066210.0,7066209.0,0,5,2102108.0_5_0.0
12,11,8,7.0,27.0,7066209.0,209.00000000000003,211.0,211.0,0.2515,209.0,35.0,2102108.0,0.0,0.0,1.0,1443.3078327561166,2.0,7066209.0,7066209.0,0,6,2102108.0_6_0.0
14,8,2,8.0,28.0,7066209.0,246.0,249.6,249.6,0.2515,246.0,27.400000000000006,2102108.0,0.0,0.0,1.0,1444.8205103453615,3.6,7066209.0,7066209.0,0,6,2102108.0_6_0.0
15,2,11,28.0,9.0,0.0,249.6,277.0,277.0,0.01,277.0,0.0,2102108.0,0.0,0.0,0.0,0.0,6.5,7066209.0,7066210.0,0,7,2102108.0_7_0.0
16,11,7,9.0,29.0,7066210.0,277.0,280.2,280.2,0.2515,277.0,244.8,2102108.0,0.0,0.0,1.0,1448.355859065145,3.2,7066210.0,7066210.0,0,8,2102108.0_8_0.0
18,7,10,10.0,30.0,7066210.0,525.0000000000001,529.6000000000001,529.6,0.2515,525.0,34.39999999999998,2102108.0,0.0,0.0,1.0,1444.5936629780351,4.6,7066210.0,7066210.0,0,8,2102108.0_8_0.0
20,10,7,11.0,31.0,7066210.0,564.0,567.2,567.2,0.2515,564.0,71.79999999999995,2102108.0,0.0,0.0,1.0,10.09365397213627,3.2,7066210.0,7066210.0,0,8,2102108.0_8_0.0
22,7,7,12.0,32.0,7066210.0,639.0,645.1,645.1,0.2515,639.0,142.89999999999998,2102108.0,0.0,0.0,1.0,1449.1005087289132,6.1,7066210.0,7066210.0,0,9,2102108.0_9_0.0
23,7,2,32.0,13.0,0.0,645.1,788.0,788.0,0.01,788.0,0.0,2102108.0,0.0,0.0,0.0,0.0,6.9,7066210.0,7066209.0,0,10,2102108.0_10_0.0
24,2,14,13.0,33.0,7066209.0,788.0,793.8,793.8,0.2515,788.0,70.20000000000005,2102108.0,0.0,0.0,1.0,1444.6930026065613,5.8,7066209.0,7066209.0,0,11,2102108.0_11_0.0
26,14,2,14.0,34.0,7066209.0,864.0,869.8,869.8,0.2515,864.0,20.200000000000045,2102108.0,0.0,0.0,1.0,1442.3148290465333,5.8,7066209.0,7066209.0,0,11,2102108.0_11_0.0
28,2,11,15.0,35.0,7066209.0,890.0,897.9,897.9,0.2515,890.0,16.100000000000023,2102108.0,0.0,0.0,1.0,1439.031700536585,7.9,7066209.0,7066209.0,0,11,2102108.0_11_0.0
30,11,7,16.0,36.0,7066209.0,914.0,915.4,915.4,0.2515,914.0,5.600000000000023,2102108.0,0.0,0.0,1.0,1447.5133067810384,1.4,7066209.0,7066209.0,0,11,2102108.0_11_0.0
31,7,7,36.0,17.0,0.0,915.4,921.0,921.0,0.01,921.0,0.0,2102108.0,0.0,0.0,0.0,0.0,4.8,7066209.0,7066210.0,0,12,2102108.0_12_0.0
32,7,11,17.0,37.0,7066210.0,921.0,925.6,925.6,0.2515,921.0,2.3999999999999773,2102108.0,0.0,0.0,1.0,1444.736362923403,4.6,7066210.0,7066210.0,0,13,2102108.0_13_0.0
33,11,7,37.0,18.0,0.0,925.6,927.9999999999999,928.0,0.01,928.0,0.0,2102108.0,0.0,0.0,0.0,0.0,1.4,7066210.0,7066209.0,0,14,2102108.0_14_0.0
34,7,11,18.0,38.0,7066209.0,927.9999999999999,932.5999999999999,932.6,0.2515,928.0,5.399999999999977,2102108.0,0.0,0.0,1.0,1444.4159933978906,4.6,7066209.0,7066209.0,0,15,2102108.0_15_0.0
36,11,20,19.0,39.0,7066209.0,938.0000000000001,946.6000000000001,946.6,0.2515,938.0,493.4,2102108.0,0.0,0.0,1.0,1436.1930337500594,8.6,7066209.0,7066209.0,0,15,2102108.0_15_0.0
0,20,11,20.0,40.0,7066209.0,1187.0,1197.6,1197.6,0.2515,1187.0,242.4000000000001,2102108.0,0.0,0.0,1.0,15.202768969724364,10.6,7066209.0,7066209.0,0,15,2102108.0_15_0.0
0,8,20,1.0,3.0,938460.0,6.0,12.3,12.3,0.0631,6.0,119.7,364695.0,0.0,0.0,1.0,825.5077377335365,6.3,938460.0,938460.0,0,0,364695.0_0_0.0
2,20,8,2.0,4.0,938460.0,132.0,136.2,136.2,0.0631,132.0,1303.8,364695.0,0.0,0.0,1.0,6.000289096254,4.2,938460.0,938460.0,0,0,364695.0_0_0.0
0,10,18,3.0,15.0,7657616.0,572.0,580.4,580.4,0.2121,572.0,23.600000000000023,2238716.0,0.0,0.0,1.0,1439.0511598857179,8.4,7657616.0,7657616.0,0,0,2238716.0_0_0.0
2,18,1,4.0,16.0,7657616.0,604.0,610.6,610.6,0.2121,604.0,7.399999999999977,2238716.0,0.0,0.0,1.0,9.483981699456828,6.6,7657616.0,7657616.0,0,0,2238716.0_0_0.0
4,1,14,5.0,17.0,7657616.0,618.0,624.8,624.8,0.2121,618.0,29.200000000000045,2238716.0,0.0,0.0,1.0,1443.2375688996785,6.8,7657616.0,7657616.0,0,0,2238716.0_0_0.0
6,14,5,6.0,18.0,7657616.0,654.0,657.7,657.7,0.2121,654.0,13.299999999999955,2238716.0,0.0,0.0,1.0,1448.4248506457427,3.7,7657616.0,7657616.0,0,0,2238716.0_0_0.0
8,5,18,7.0,19.0,7657616.0,671.0,676.8,676.8,0.2121,671.0,24.200000000000045,2238716.0,0.0,0.0,1.0,1444.697891079788,5.8,7657616.0,7657616.0,0,0,2238716.0_0_0.0
9,18,13,19.0,10.0,0.0,676.8,900.0,900.0,0.01,701.0,0.0,2238716.0,0.0,0.0,0.0,0.0,8.1,7657616.0,7657617.0,0,1,2238716.0_1_0.0
10,13,18,10.0,22.0,7657617.0,900.0,903.9,903.9,0.2121,900.0,50.10000000000002,2238716.0,0.0,0.0,1.0,1445.1869507658785,3.9,7657617.0,7657617.0,0,2,2238716.0_2_0.0
12,18,5,11.0,23.0,7657617.0,954.0,961.3,961.3,0.2121,954.0,185.70000000000005,2238716.0,0.0,0.0,1.0,12.427809989385558,7.3,7657617.0,7657617.0,0,2,2238716.0_2_0.0
14,5,18,12.0,24.0,7657617.0,1147.0,1153.4,1153.4,0.2121,1147.0,286.5999999999999,2238716.0,0.0,0.0,1.0,1443.451405453631,6.4,7657617.0,7657617.0,0,2,2238716.0_2_0.0
0,19,18,1.0,14.0,4069096.0,7.0,9.8,9.8,0.2989,7.0,50.2,1266924.0,0.0,0.0,1.0,1199.4509656141115,2.8,4069096.0,4069096.0,0,0,1266924.0_0_0.0
2,18,17,2.0,15.0,4069096.0,59.99999999999999,64.1,64.1,0.2989,60.0,352.9,1266924.0,0.0,0.0,1.0,4.931272871718765,4.1,4069096.0,4069096.0,0,0,1266924.0_0_0.0
3,17,19,15.0,3.0,0.0,64.1,417.0,417.0,0.01,417.0,0.0,1266924.0,0.0,0.0,0.0,0.0,5.1,4069096.0,4069097.0,0,1,1266924.0_1_0.0
4,19,8,3.0,16.0,4069097.0,417.0,425.8,425.8,0.2989,417.0,24.19999999999999,1266924.0,0.0,0.0,1.0,1191.4297253008472,8.8,4069097.0,4069097.0,0,2,1266924.0_2_0.0
6,8,12,4.0,17.0,4069097.0,450.0,454.9,454.9,0.2989,450.0,56.10000000000002,1266924.0,0.0,0.0,1.0,1442.0304358286705,4.9,4069097.0,4069097.0,0,2,1266924.0_2_0.0
8,12,19,5.0,18.0,4069097.0,511.0,516.3000000000001,516.3,0.2989,511.0,234.70000000000005,1266924.0,0.0,0.0,1.0,5.887024390604444,5.3,4069097.0,4069097.0,0,2,1266924.0_2_0.0
9,19,17,18.0,6.0,0.0,516.3000000000001,751.0,751.0,0.01,751.0,0.0,1266924.0,0.0,0.0,0.0,0.0,2.4,4069097.0,4069096.0,0,3,1266924.0_3_0.0
10,17,13,6.0,19.0,4069096.0,751.0,758.2,758.2,0.2989,751.0,92.79999999999995,1266924.0,0.0,0.0,1.0,1359.2718677693792,7.2,4069096.0,4069096.0,0,4,1266924.0_4_0.0
12,13,19,8.0,21.0,4069096.0,845.3,847.0999999999999,866.8,0.2989,865.0,5.2000000000000455,1266924.0,0.0,0.0,1.0,1448.5016890941818,1.8,4069096.0,4069096.0,0,4,1266924.0_4_0.0
13,19,19,21.0,7.0,0.0,847.0999999999999,851.0,851.0,0.01,872.0,0.0,1266924.0,0.0,0.0,0.0,0.0,3.9,4069096.0,4069097.0,0,5,1266924.0_5_0.0
14,19,18,7.0,20.0,4069097.0,851.0,852.9,852.9,0.2989,851.0,12.100000000000023,1266924.0,0.0,0.0,1.0,1198.0081338959749,1.9,4069097.0,4069097.0,0,6,1266924.0_6_0.0
15,18,19,20.0,10.0,0.0,852.9,901.9999999999999,902.0,0.01,865.0,0.0,1266924.0,0.0,0.0,0.0,0.0,3.0,4069097.0,4069096.0,0,7,1266924.0_7_0.0
16,19,20,10.0,23.0,4069096.0,901.9999999999999,905.6,905.6,0.2989,902.0,183.39999999999998,1266924.0,0.0,0.0,1.0,1200.1518083757294,3.6,4069096.0,4069096.0,0,8,1266924.0_8_0.0
18,20,19,11.0,24.0,4069096.0,1089.0,1089.3,1089.3,0.2989,1089.0,34.700000000000045,1266924.0,0.0,0.0,1.0,2.8991363610013603,0.3,4069096.0,4069096.0,0,8,1266924.0_8_0.0
20,19,14,12.0,25.0,4069096.0,1124.0,1132.5,1132.5,0.2989,1124.0,147.5,1266924.0,0.0,0.0,1.0,1196.1819930790632,8.5,4069096.0,4069096.0,0,8,1266924.0_8_0.0
22,14,19,13.0,26.0,4069096.0,1280.0,1286.6,1286.6,0.2989,1280.0,153.4000000000001,1266924.0,0.0,0.0,1.0,1446.076160908614,6.6,4069096.0,4069096.0,0,8,1266924.0_8_0.0
0,20,18,1.0,14.0,4208218.0,242.0,246.0,246.0,0.1588,242.0,4.0,1313298.0,0.0,0.0,1.0,794.5165186548411,4.0,4208218.0,4208218.0,0,0,1313298.0_0_0.0
2,18,17,2.0,15.0,4208218.0,250.0,251.4,251.4,0.1588,250.0,4.599999999999994,1313298.0,0.0,0.0,1.0,645.3413071330456,1.4,4208218.0,4208218.0,0,0,1313298.0_0_0.0
4,17,20,3.0,16.0,4208218.0,256.0,259.3,259.3,0.1588,256.0,33.69999999999999,1313298.0,0.0,0.0,1.0,7.361359554935571,3.3,4208218.0,4208218.0,0,0,1313298.0_0_0.0
5,20,20,16.0,4.0,0.0,259.3,293.0,293.0,0.01,293.0,0.0,1313298.0,0.0,0.0,0.0,0.0,1.0,4208218.0,4208219.0,0,1,1313298.0_1_0.0
6,20,7,4.0,17.0,4208219.0,293.0,302.4,302.4,0.1588,293.0,132.60000000000002,1313298.0,0.0,0.0,1.0,797.1283803647117,9.4,4208219.0,4208219.0,0,2,1313298.0_2_0.0
7,7,20,17.0,5.0,0.0,302.4,435.0,435.0,0.01,435.0,0.0,1313298.0,0.0,0.0,0.0,0.0,6.5,4208219.0,4208218.0,0,3,1313298.0_3_0.0
8,20,18,5.0,18.0,4208218.0,435.0,439.0,439.0,0.1588,435.0,12.0,1313298.0,0.0,0.0,1.0,794.3809751147935,4.0,4208218.0,4208218.0,0,4,1313298.0_4_0.0
10,18,20,6.0,19.0,4208218.0,451.0,451.5,451.5,0.1588,451.0,111.5,1313298.0,0.0,0.0,1.0,7.166520714397704,0.5,4208218.0,4208218.0,0,4,1313298.0_4_0.0
12,20,16,7.0,20.0,4208218.0,563.0,569.7,569.7,0.1588,563.0,0.2999999999999545,1313298.0,0.0,0.0,1.0,780.869652615261,6.7,4208218.0,4208218.0,0,4,1313298.0_4_0.0
14,16,10,8.0,21.0,4208218.0,570.0,574.4,574.4,0.1588,570.0,297.6,1313298.0,0.0,0.0,1.0,1280.4145682091407,4.4,4208218.0,4208218.0,0,4,1313298.0_4_0.0
16,10,15,9.0,22.0,4208218.0,872.0,876.3,876.3,0.1588,872.0,38.700000000000045,1313298.0,0.0,0.0,1.0,1443.8889823084994,4.3,4208218.0,4208218.0,0,4,1313298.0_4_0.0
18,15,20,10.0,23.0,4208218.0,915.0,919.9,919.9,0.1588,915.0,63.10000000000002,1313298.0,0.0,0.0,1.0,636.2645252256654,4.9,4208218.0,4208218.0,0,4,1313298.0_4_0.0
19,20,7,23.0,11.0,0.0,919.9,983.0,983.0,0.01,983.0,0.0,1313298.0,0.0,0.0,0.0,0.0,9.1,4208218.0,4208219.0,0,5,1313298.0_5_0.0
20,7,20,11.0,24.0,4208219.0,983.0,990.6,990.6,0.1588,983.0,89.39999999999998,1313298.0,0.0,0.0,1.0,1445.1710292838966,7.6,4208219.0,4208219.0,0,6,1313298.0_6_0.0
22,20,7,12.0,25.0,4208219.0,1080.0,1089.1,1089.1,0.1588,1080.0,100.90000000000009,1313298.0,0.0,0.0,1.0,806.9946117308131,9.1,4208219.0,4208219.0,0,6,1313298.0_6_0.0
24,7,20,13.0,26.0,4208219.0,1190.0,1198.1,1198.1,0.1588,1190.0,241.9000000000001,1313298.0,0.0,0.0,1.0,1445.5908020604572,8.1,4208219.0,4208219.0,0,6,1313298.0_6_0.0
0,16,12,1.0,7.0,4798455.0,433.0,440.7,440.7,0.0201,433.0,418.3,1489841.0,0.0,0.0,1.0,241.75249362374598,7.7,4798455.0,4798455.0,0,0,1489841.0_0_0.0
