person_id	person_index	trip_index  	tripstarttime 	origmaz    	destmaz	trip_park_ride_flag	otran_maz	dtran_maz	a_time	e_time	tr_time
     4473244   48837  1  218.90    56    67   1        36         0   4.80000   0.00000   0.00000
     4473244   48837  4  868.00    67    56   2         0        36   0.00000   0.00000   0.00000
       32314   43336  1  218.90    50    70   1        72         0   3.40000   0.00000   0.00000
       32314   43336  2  427.80    70    50   2         0        72   0.00000   0.00000   0.00000
     5991557   67721  3  219.10    74    77   0         0         0   0.00000   0.00000   0.00000
     5193429   27421  1  219.20    32    68   0         0         0   0.00000   0.00000   0.00000
     5193429   27421  3  774.70    70    45   0         0         0   0.00000   0.00000   0.00000
     5193045     347  1  219.70     1    71   0         0         0   0.00000   0.00000   0.00000
     5193045     347  5  881.00    71     1   0         0         0   0.00000   0.00000   0.00000
     9990821   19396  1  219.90    21    77   0         0         0   0.00000   0.00000   0.00000
     9990821   19396  2  934.70    77    11   0         0         0   0.00000   0.00000   0.00000
     7063579   10655  1  219.90    11    70   0         0         0   0.00000   0.00000   0.00000
     7063579   10655  2  760.50    70    20   0         0         0   0.00000   0.00000   0.00000
     3608618    3391  1  219.90     4    70   0         0         0   0.00000   0.00000   0.00000
     3608618    3391  2  657.10    70     8   0         0         0   0.00000   0.00000   0.00000
    10036941   74590  1  220.10    80    71   0         0         0   0.00000   0.00000   0.00000
    10036941   74590  2  309.50    71    80   0         0         0   0.00000   0.00000   0.00000
    10036941   74590  5  565.70    80    71   1        77         0   1.10000   0.00000   0.00000
    10036941   74590  6  956.10    71    80   2         0        77   0.00000   0.00000   0.00000
     4197327   17777  1  220.30    18    70   0         0         0   0.00000   0.00000   0.00000
     4197327   17777  2  773.50    70    18   0         0         0   0.00000   0.00000   0.00000
     7512087   27450  1  220.70    32    70   0         0         0   0.00000   0.00000   0.00000
     7512087   27450  2  864.50    70    32   0         0         0   0.00000   0.00000   0.00000
     4196937    9394  1  220.70    10    71   0         0         0   0.00000   0.00000   0.00000
     4196937    9394  2  261.10    71    10   0         0         0   0.00000   0.00000   0.00000
     4196936    9393  1  220.70    10    71   0         0         0   0.00000   0.00000   0.00000
     4196936    9393  2  261.10    71    10   0         0         0   0.00000   0.00000   0.00000
     4196935    9392  1  220.70    10    71   0         0         0   0.00000   0.00000   0.00000
     4196935    9392  2  261.10    71    10   0         0         0   0.00000   0.00000   0.00000
     3260970   25775  3  220.90    29    70   0         0         0   0.00000   0.00000   0.00000
     3260970   25775  4 1063.70    70    29   0         0         0   0.00000   0.00000   0.00000
     7359763   24264  1  221.00    28     5   1         4         0   6.70000   0.00000   0.00000
     7359763   24264  2  642.60     5    28   2         0         4   0.00000   0.00000   0.00000
     9008881   73420  1  221.10    79    68   1        65         0   3.30000   0.00000   0.00000
     9008881   73420  4  806.50    68    79   2         0        65   0.00000   0.00000   0.00000
     4069149   71014  1  221.70    77    70   0         0         0   0.00000   0.00000   0.00000
     4069149   71014  2  690.10    70    31   0         0         0   0.00000   0.00000   0.00000
     4069149   71014  3  718.70    31    77   0         0         0   0.00000   0.00000   0.00000
     5982667   11321  1  221.70    12    71   0         0         0   0.00000   0.00000   0.00000
     8722640   73433  1  221.90    79    17   0         0         0   0.00000   0.00000   0.00000
     8722640   73433  3  795.50    17    74   0         0         0   0.00000   0.00000   0.00000
     4469972    8781  2  221.90    21    30   0         0         0   0.00000   0.00000   0.00000
     7063275    3308  1  221.90     4    70   0         0         0   0.00000   0.00000   0.00000
     7063275    3308  2  599.90    70     5   0         0         0   0.00000   0.00000   0.00000
     5582224    4524  1  222.10     5    72   0         0         0   0.00000   0.00000   0.00000
     5582224    4524  3  733.00    70     5   0         0         0   0.00000   0.00000   0.00000
     6350568   62561  1  222.30    70    40   0         0         0   0.00000   0.00000   0.00000
     6350568   62561  4  866.30    39    70   0         0         0   0.00000   0.00000   0.00000
     7063686    8367  1  222.30     9    61   1        65         0   5.20000   0.00000   0.00000
     7063686    8367  2  270.90    61     9   2         0        65   0.00000   0.00000   0.00000
     4784093    6157  1  222.40     7    70   0         0         0   0.00000   0.00000   0.00000
     4784093    6157  2  754.90    70     7   0         0         0   0.00000   0.00000   0.00000
     7657379   59833  1  222.50    68    71   1        71         0   2.20000   0.00000   0.00000
     7657379   59833  2  841.40    71    68   2         0        71   0.00000   0.00000   0.00000
     3765703   69499  1  222.70    76    77   0         0         0   0.00000   0.00000   0.00000
     4785900   28104  1  222.70    32    70   0         0         0   0.00000   0.00000   0.00000
     4785900   28104  2  946.60    70    32   0         0         0   0.00000   0.00000   0.00000
     4786340   36151  1  222.90    42    70   0         0         0   0.00000   0.00000   0.00000
     4786340   36151  2  614.90    70    45   0         0         0   0.00000   0.00000   0.00000
     7063334    3252  1  222.90     4    67   0         0         0   0.00000   0.00000   0.00000
     7063334    3252  2  305.80    67     4   0         0         0   0.00000   0.00000   0.00000
     7066365   34973  3  223.10    41    32   0         0         0   0.00000   0.00000   0.00000
     7075447   54947  1  223.40    63    71   0         0         0   0.00000   0.00000   0.00000
     7075447   54947  4  924.30    71    63   0         0         0   0.00000   0.00000   0.00000
     7078374   74098  1  223.50    80    42   0         0         0   0.00000   0.00000   0.00000
     7078374   74098  4  831.60    42    80   0         0         0   0.00000   0.00000   0.00000
     8829081   31269  1  223.50    37    20   0         0         0   0.00000   0.00000   0.00000
     8829081   31269  2  691.60    20    37   0         0         0   0.00000   0.00000   0.00000
     4785032   16242  1  223.60    16    63   0         0         0   0.00000   0.00000   0.00000
     4785032   16242  3  739.20    70    16   0         0         0   0.00000   0.00000   0.00000
     1746152   37446  1  223.80    45    70   0         0         0   0.00000   0.00000   0.00000
     1746152   37446  2  541.10    70    45   0         0         0   0.00000   0.00000   0.00000
     6823415   14480  1  223.90    14    65   0         0         0   0.00000   0.00000   0.00000
     6823415   14480  2  241.70    65    70   0         0         0   0.00000   0.00000   0.00000
     6823415   14480  3  655.40    70    14   0         0         0   0.00000   0.00000   0.00000
     5592965   67209  1  224.00    74    72   0         0         0   0.00000   0.00000   0.00000
     5592965   67209  5  803.50    63    28   0         0         0   0.00000   0.00000   0.00000
     5592965   67209  6  835.10    28    74   0         0         0   0.00000   0.00000   0.00000
     2619593   52488  1  224.00    60    69   0         0         0   0.00000   0.00000   0.00000
     2619593   52488  4  776.00    67    60   0         0         0   0.00000   0.00000   0.00000
     7066465   40753  1  224.10    48    19   0         0         0   0.00000   0.00000   0.00000
     4800543   66148  1  224.40    73    71   0         0         0   0.00000   0.00000   0.00000
     5983159   26436  1  224.60    31    70   0         0         0   0.00000   0.00000   0.00000
     5983159   26436  2  701.10    70    32   0         0         0   0.00000   0.00000   0.00000
     3763451   52939  1  224.80    60    17   0         0         0   0.00000   0.00000   0.00000
     3763451   52939  2  804.50    17    60   0         0         0   0.00000   0.00000   0.00000
     8722565   71349  1  224.90    77    17   0         0         0   0.00000   0.00000   0.00000
     8722565   71349  5  868.20    17    78   0         0         0   0.00000   0.00000   0.00000
     5990852   59688  1  224.90    68    71   0         0         0   0.00000   0.00000   0.00000
     2769063   65669  3  225.10    72    61   1        65         0   1.40000   0.00000   0.00000
     2769063   65669  4  867.80    61    72   2         0        65   0.00000   0.00000   0.00000
     7933229   64793  2  225.20    68    71   0         0         0   0.00000   0.00000   0.00000
     7933229   64793  3  449.10    71    77   0         0         0   0.00000   0.00000   0.00000
     7933229   64793  5  838.50    71    71   0         0         0   0.00000   0.00000   0.00000
     6639104   23689  1  225.20    27    70   0         0         0   0.00000   0.00000   0.00000
     6639104   23689  2  841.80    70    15   0         0         0   0.00000   0.00000   0.00000
     5593081   73448  1  225.30    79    70   0         0         0   0.00000   0.00000   0.00000
     6827349   64957  1  225.40    71    71   0         0         0   0.00000   0.00000   0.00000
     6827349   64957  2  815.20    71    71   0         0         0   0.00000   0.00000   0.00000
     6827378   63340  4  225.70    71    55   0         0         0   0.00000   0.00000   0.00000
     6827378   63340 11  776.70    79    71   0         0         0   0.00000   0.00000   0.00000
     7514169   55125  3  226.00    64    70   1        72         0   3.70000   0.00000   0.00000
     7514169   55125  4  819.80    70    64   2         0        72   0.00000   0.00000   0.00000
     4197370   18296  1  226.10    18    68   1        65         0   4.40000   0.00000   0.00000
     4197370   18296  2  860.30    68    18   2         0        65   0.00000   0.00000   0.00000
     4800657   71158  3  226.20    77    70   0         0         0   0.00000   0.00000   0.00000
     5982837   16068  1  226.30    16    70   0         0         0   0.00000   0.00000   0.00000
     5982837   16068  2  738.70    70    16   0         0         0   0.00000   0.00000   0.00000
     7359344   14286  1  226.30    14    70   0         0         0   0.00000   0.00000   0.00000
     7359344   14286  2  647.80    70     1   0         0         0   0.00000   0.00000   0.00000
     9060858   72023  3  226.40    78    55   0         0         0   0.00000   0.00000   0.00000
     9060858   72023  4  875.20    55    78   0         0         0   0.00000   0.00000   0.00000
     6823865   26376  1  226.40    29    70   0         0         0   0.00000   0.00000   0.00000
     6823865   26376  2  632.80    70    32   0         0         0   0.00000   0.00000   0.00000
     2117767   60305  4  226.50    68    71   0         0         0   0.00000   0.00000   0.00000
      303592   35543  2  226.80    45    77   0         0         0   0.00000   0.00000   0.00000
      303592   35543  3  905.80    77    42   0         0         0   0.00000   0.00000   0.00000
     7658255   67169  1  226.90    74    70   1        72         0   1.80000   0.00000   0.00000
     7658255   67169  2  853.50    70    74   2         0        72   0.00000   0.00000   0.00000
     1222670    2370  1  227.30     3    70   0         0         0   0.00000   0.00000   0.00000
     1222670    2370  2  776.80    70     3   0         0         0   0.00000   0.00000   0.00000
     8722378   63269  1  228.00    71    33   0         0         0   0.00000   0.00000   0.00000
     8722378   63269  2  750.50    33    71   0         0         0   0.00000   0.00000   0.00000
     7076395   60374  3  228.00    68    70   0         0         0   0.00000   0.00000   0.00000
     7076395   60374  4  656.50    70     5   0         0         0   0.00000   0.00000   0.00000
     7076395   60374  5  701.50     5    68   0         0         0   0.00000   0.00000   0.00000
     5982284    2799  3  228.10     4    70   0         0         0   0.00000   0.00000   0.00000
     5982284    2799  5  666.20    70    24   0         0         0   0.00000   0.00000   0.00000
     3764953   64164  1  228.20    71    77   0         0         0   0.00000   0.00000   0.00000
     3764953   64164  3  923.60    77    71   0         0         0   0.00000   0.00000   0.00000
     3753598   40326  1  228.20    48    71   0         0         0   0.00000   0.00000   0.00000
     3753598   40326  6  676.80    72    48   0         0         0   0.00000   0.00000   0.00000
     2118251   74148  1  228.40    80    71   0         0         0   0.00000   0.00000   0.00000
     2118251   74148  2  280.90    71    80   0         0         0   0.00000   0.00000   0.00000
     7924058   35469  1  228.40    42    70   0         0         0   0.00000   0.00000   0.00000
     7924058   35469  2  741.30    70    42   0         0         0   0.00000   0.00000   0.00000
     3751243    1664  1  228.40     2    71   0         0         0   0.00000   0.00000   0.00000
     3751243    1664  2  791.20    71     2   0         0         0   0.00000   0.00000   0.00000
     3764917   63880  1  228.60    71    73   0         0         0   0.00000   0.00000   0.00000
     3764917   63880  9  882.90    73    71   0         0         0   0.00000   0.00000   0.00000
     8968015   66940  1  228.70    73    77   0         0         0   0.00000   0.00000   0.00000
     8968015   66940  4  778.10    77    20   0         0         0   0.00000   0.00000   0.00000
     2959183   66908  1  228.90    73    70   0         0         0   0.00000   0.00000   0.00000
     2959183   66908  3  816.00    71    73   0         0         0   0.00000   0.00000   0.00000
     7651500   30542  1  229.10    37    70   0         0         0   0.00000   0.00000   0.00000
     7651500   30542  2  791.20    70    31   0         0         0   0.00000   0.00000   0.00000
     7651500   30542  3  846.00    31    37   0         0         0   0.00000   0.00000   0.00000
     9008790   65468  1  229.60    72    17   0         0         0   0.00000   0.00000   0.00000
     9008790   65468  4  782.50    17    62   0         0         0   0.00000   0.00000   0.00000
     6646633   72292  1  229.70    78    68   0         0         0   0.00000   0.00000   0.00000
     6646633   72292  5  825.80    68    78   0         0         0   0.00000   0.00000   0.00000
     3763632   50977  1  229.90    59    68   1        71         0   5.20000   0.00000   0.00000
     3763632   50977  2  804.00    68    59   2         0        71   0.00000   0.00000   0.00000
     5982285    2800  3  230.00     4    70   0         0         0   0.00000   0.00000   0.00000
     5982285    2800  4  703.40    70     4   0         0         0   0.00000   0.00000   0.00000
     8918331   30103  1  230.20    36     5   1         4         0   4.70000   0.00000   0.00000
     8918331   30103  2  766.40     5    36   2         0         4   0.00000   0.00000   0.00000
      533602   24557  1  230.20    28    70   0         0         0   0.00000   0.00000   0.00000
      533602   24557  2  705.30    70    28   0         0         0   0.00000   0.00000   0.00000
     3488366   10031  1  230.40    10    62   1        72         0   6.70000   0.00000   0.00000
     3488366   10031  2  772.60    62    10   2         0        72   0.00000   0.00000   0.00000
     3260877   24713  1  230.70    28    70   0         0         0   0.00000   0.00000   0.00000
     3260877   24713  2  863.50    70    26   0         0         0   0.00000   0.00000   0.00000
     7359836   27507  1  231.00    32    70   0         0         0   0.00000   0.00000   0.00000
     7359836   27507  2  546.30    70    32   0         0         0   0.00000   0.00000   0.00000
     5990121   53404  1  231.40    61    68   0         0         0   0.00000   0.00000   0.00000
     5990121   53404  4  875.30    68    61   0         0         0   0.00000   0.00000   0.00000
     4065802   32906  1  231.40    40    71   1        68         0   0.60000   0.00000   0.00000
     4065802   32906  2  987.20    71    40   2         0        68   0.00000   0.00000   0.00000
     6928797   66315  1  231.70    73    71   0         0         0   0.00000   0.00000   0.00000
     7063655   10189  1  231.90    11    70   0         0         0   0.00000   0.00000   0.00000
     5592381   63361  1  232.20    71    71   1        77         0   0.60000   0.00000   0.00000
     5592381   63361  2  983.70    71    71   2         0        77   0.00000   0.00000   0.00000
     7658543   70246  1  232.30    77    28   0         0         0   0.00000   0.00000   0.00000
     2768114   45002  2  232.30    71    52   0         0         0   0.00000   0.00000   0.00000
     7922454    2166  1  232.30     3    75   0         0         0   0.00000   0.00000   0.00000
     7922454    2166  5 1195.10    75    13   0         0         0   0.00000   0.00000   0.00000
      533671   35812  1  232.80    42    70   0         0         0   0.00000   0.00000   0.00000
      533671   35812  2  660.40    70    25   0         0         0   0.00000   0.00000   0.00000
     7358884    4147  1  232.90     5    70   0         0         0   0.00000   0.00000   0.00000
     7358884    4147  3  772.10    70     5   0         0         0   0.00000   0.00000   0.00000
     4800688   73166  1  233.10    79    70   0         0         0   0.00000   0.00000   0.00000
     4800688   73166  3  594.50    64    79   0         0         0   0.00000   0.00000   0.00000
     4198317   34653  1  233.10    41    70   0         0         0   0.00000   0.00000   0.00000
     4198317   34653  2  619.50    70    31   0         0         0   0.00000   0.00000   0.00000
     4198317   34653  3  630.40    31    41   0         0         0   0.00000   0.00000   0.00000
     3068617   72302  2  233.70    71    71   0         0         0   0.00000   0.00000   0.00000
     3068617   72302  3  729.90    71    37   0         0         0   0.00000   0.00000   0.00000
     4786448   37212  1  233.80    45    70   0         0         0   0.00000   0.00000   0.00000
     4786448   37212  2  746.10    70    45   0         0         0   0.00000   0.00000   0.00000
     8921345   65325  1  234.00    72    42   0         0         0   0.00000   0.00000   0.00000
     8921345   65325  2  566.80    42    71   0         0         0   0.00000   0.00000   0.00000
     5983334   41037  1  234.20    48    71   0         0         0   0.00000   0.00000   0.00000
     2402724      50  1  234.30     1    70   0         0         0   0.00000   0.00000   0.00000
     2402724      50  2  781.80    70    31   0         0         0   0.00000   0.00000   0.00000
     2402724      50  3  809.70    31     1   0         0         0   0.00000   0.00000   0.00000
     5592247   59818  1  234.40    68    70   0         0         0   0.00000   0.00000   0.00000
     5583307   25024  1  234.60    28    70   0         0         0   0.00000   0.00000   0.00000
     5583307   25024  2  790.20    70    28   0         0         0   0.00000   0.00000   0.00000
     4207489   60626  1  234.70    68    17   0         0         0   0.00000   0.00000   0.00000
     4207489   60626  5  703.40    17    71   0         0         0   0.00000   0.00000   0.00000
     4207489   60626  6  775.20    71    67   0         0         0   0.00000   0.00000   0.00000
     6340832   19769  1  234.70    21    26   1        37         0   4.50000   0.00000   0.00000
     6340832   19769  2  922.30    26    21   2         0        37   0.00000   0.00000   0.00000
      701894   29325  2  234.80    73    71   0         0         0   0.00000   0.00000   0.00000
      701894   29325  3  650.80    71    17   0         0         0   0.00000   0.00000   0.00000
     3260481   14837  1  235.00    15    70   0         0         0   0.00000   0.00000   0.00000
     3260481   14837  2  776.90    70    26   0         0         0   0.00000   0.00000   0.00000
     6826823   48751  1  235.20    56    71   1        71         0   4.50000   0.00000   0.00000
     6826823   48751  2  816.90    71    56   2         0        71   0.00000   0.00000   0.00000
     5982379    2718  1  235.20     4    69   0         0         0   0.00000   0.00000   0.00000
     5982379    2718  3  612.10    70     6   0         0         0   0.00000   0.00000   0.00000
    10019931   63153  1  235.90    71    71   0         0         0   0.00000   0.00000   0.00000
     4470318   37645  1  236.00    45    70   0         0         0   0.00000   0.00000   0.00000
     4470318   37645  2  695.30    70    45   0         0         0   0.00000   0.00000   0.00000
     8721621   53412  1  236.10    61    71   0         0         0   0.00000   0.00000   0.00000
     8721621   53412  2  811.60    71     1   0         0         0   0.00000   0.00000   0.00000
     5193428   27420  1  236.30    32    70   0         0         0   0.00000   0.00000   0.00000
     5193428   27420  2  794.40    70    30   0         0         0   0.00000   0.00000   0.00000
     7066099   33746  1  236.40    40    70   0         0         0   0.00000   0.00000   0.00000
     7066099   33746  2  925.20    70    40   0         0         0   0.00000   0.00000   0.00000
     7360112   32566  1  236.60    40    70   0         0         0   0.00000   0.00000   0.00000
     7360112   32566  2  893.10    70     5   0         0         0   0.00000   0.00000   0.00000
     2958930   54752  1  236.70    63    20   0         0         0   0.00000   0.00000   0.00000
     2958930   54752  2  470.90    20    63   0         0         0   0.00000   0.00000   0.00000
     6350442   60541  2  237.00    71    71   0         0         0   0.00000   0.00000   0.00000
     6350442   60541  3  897.30    71    68   0         0         0   0.00000   0.00000   0.00000
     7360176   34866  1  237.40    41    70   0         0         0   0.00000   0.00000   0.00000
     7360176   34866  2  670.40    70    40   0         0         0   0.00000   0.00000   0.00000
     7365558   49712  1  237.60    57    71   1        77         0   4.90000   0.00000   0.00000
     7365558   49712  2  524.90    71    57   2         0        77   0.00000   0.00000   0.00000
     3765764   67223  1  237.70    74    33   0         0         0   0.00000   0.00000   0.00000
     3765764   67223  2  809.10    33    74   0         0         0   0.00000   0.00000   0.00000
     5983350   37259  1  237.70    45    70   0         0         0   0.00000   0.00000   0.00000
     5983350   37259  2  771.50    70    45   0         0         0   0.00000   0.00000   0.00000
     7932583   54419  1  237.80    63    17   0         0         0   0.00000   0.00000   0.00000
     7932583   54419  2  881.90    17    70   0         0         0   0.00000   0.00000   0.00000
     7932583   54419  3  893.90    70    63   0         0         0   0.00000   0.00000   0.00000
     4786317   32900  1  238.10    40    70   0         0         0   0.00000   0.00000   0.00000
     4786317   32900  2  788.50    70     5   0         0         0   0.00000   0.00000   0.00000
     4786317   32900  3  834.10     5    40   0         0         0   0.00000   0.00000   0.00000
     2763782   41140  2  238.20    46    42   0         0         0   0.00000   0.00000   0.00000
     2763782   41140  4  775.80    20    45   0         0         0   0.00000   0.00000   0.00000
     7934261   71851  1  238.50    78    74   0         0         0   0.00000   0.00000   0.00000
     2407106   56384  1  238.50    65    70   1        72         0   2.30000   0.00000   0.00000
     2407106   56384  2  774.20    70    65   2         0        72   0.00000   0.00000   0.00000
     1746142   38700  1  238.50    46    70   0         0         0   0.00000   0.00000   0.00000
     1746142   38700  2  738.90    70    46   0         0         0   0.00000   0.00000   0.00000
     6350333   60559  1  238.60    68     8   0         0         0   0.00000   0.00000   0.00000
     6350333   60559  5  784.60     4    71   0         0         0   0.00000   0.00000   0.00000
     6350333   60559  6  819.20    71    68   0         0         0   0.00000   0.00000   0.00000
     1990613   18795  1  238.60    21    70   0         0         0   0.00000   0.00000   0.00000
     1990613   18795  2  294.30    70    21   0         0         0   0.00000   0.00000   0.00000
     3753434   34958  1  238.90    41    66   0         0         0   0.00000   0.00000   0.00000
     8397841   62047  1  239.10    69    17   1         4         0   7.50000   0.00000   0.00000
     8397841   62047  2  825.90    17    69   2         0         4   0.00000   0.00000   0.00000
     4784021    4913  1  239.20     5    70   0         0         0   0.00000   0.00000   0.00000
     4784021    4913  2  751.50    70     7   0         0         0   0.00000   0.00000   0.00000
     2285255   33178  1  239.30    40    70   0         0         0   0.00000   0.00000   0.00000
     2285255   33178  2  782.30    70    48   0         0         0   0.00000   0.00000   0.00000
     2285255   33178  3  799.40    48    40   0         0         0   0.00000   0.00000   0.00000
     7076795   62167  2  239.40    71    20   0         0         0   0.00000   0.00000   0.00000
     7076795   62167  5  973.60    20    72   0         0         0   0.00000   0.00000   0.00000
     7651459   32770  1  239.40    40    70   0         0         0   0.00000   0.00000   0.00000
     7651459   32770  2  722.10    70    26   0         0         0   0.00000   0.00000   0.00000
     7511558   12856  1  239.40    13    70   0         0         0   0.00000   0.00000   0.00000
     7511558   12856  2  752.30    70    25   0         0         0   0.00000   0.00000   0.00000
     7366715   69114  1  239.60    76    71   0         0         0   0.00000   0.00000   0.00000
     7366715   69114  4  400.60    76    71   0         0         0   0.00000   0.00000   0.00000
     7366715   69114  6  776.20    71    11   0         0         0   0.00000   0.00000   0.00000
     4196682   10111  1  239.70    10    17   1         4         0   2.80000   0.00000   0.00000
     4196682   10111  2  975.90    17    10   2         0         4   0.00000   0.00000   0.00000
     5592158   57965  1  239.90    66    70   0         0         0   0.00000   0.00000   0.00000
     5592158   57965  2  716.60    70    21   0         0         0   0.00000   0.00000   0.00000
     8215121   61939  1  240.00    69    45   1        45         0   6.20000   0.00000   0.00000
     8215121   61939  2  450.60    45    69   2         0        45   0.00000   0.00000   0.00000
     7651104   23126  1  134.00    26    70   0         0         0   0.00000   0.00000   0.00000
     7651104   23126  2  249.00    70    26   0         0         0   0.00000   0.00000   0.00000
     7924046   33181  1  214.00    40     5   0         0         0   0.00000   0.00000   0.00000
     7924046   33181  2  709.00     5    40   0         0         0   0.00000   0.00000   0.00000
      703970   65237  1  240.00    72    61   1        65         0   1.40000   0.00000   0.00000
      703970   65237  4  888.70    61    72   2         0        65   0.00000   0.00000   0.00000
     6646437   71271  1  240.10    77    62   0         0         0   0.00000   0.00000   0.00000
     4206642   52264  1  240.10    60    70   0         0         0   0.00000   0.00000   0.00000
     4206642   52264  2  708.10    70    60   0         0         0   0.00000   0.00000   0.00000
     5982933   18904  1  240.20    21    70   0         0         0   0.00000   0.00000   0.00000
     5982933   18904  2  642.80    70    21   0         0         0   0.00000   0.00000   0.00000
     7065391   24694  1  240.30    28    70   0         0         0   0.00000   0.00000   0.00000
     7065391   24694  2  658.70    70    28   0         0         0   0.00000   0.00000   0.00000
     7934322   73060  1  240.40    79    70   0         0         0   0.00000   0.00000   0.00000
     7934322   73060  2  694.40    70    37   0         0         0   0.00000   0.00000   0.00000
     7934322   73060  3  743.60    37    79   0         0         0   0.00000   0.00000   0.00000
     5982398    1749  1  240.50     2    70   0         0         0   0.00000   0.00000   0.00000
     5982398    1749  2  907.80    70     7   0         0         0   0.00000   0.00000   0.00000
     6341931   35725  1  240.60    42     5   0         0         0   0.00000   0.00000   0.00000
     6341931   35725  2  848.00     5    42   0         0         0   0.00000   0.00000   0.00000
     4196879   10578  1  240.60    11    71   0         0         0   0.00000   0.00000   0.00000
     4196879   10578  4  845.90    71    11   0         0         0   0.00000   0.00000   0.00000
     2769009   59464  2  240.70    36    32   0         0         0   0.00000   0.00000   0.00000
     1497430   40654  1  240.70    48    70   0         0         0   0.00000   0.00000   0.00000
     3260535   17419  1  240.70    17    70   0         0         0   0.00000   0.00000   0.00000
     3260535   17419  2  762.40    70    17   0         0         0   0.00000   0.00000   0.00000
     3260535   17419  5  967.80    17    70   0         0         0   0.00000   0.00000   0.00000
     3260535   17419  6 1114.20    70    17   0         0         0   0.00000   0.00000   0.00000
     5982818   13739  1  240.70    14    70   0         0         0   0.00000   0.00000   0.00000
     5982818   13739  2  749.10    70    14   0         0         0   0.00000   0.00000   0.00000
     7066471   37586  3  240.80    45    70   0         0         0   0.00000   0.00000   0.00000
     7066471   37586  4  834.60    70    45   0         0         0   0.00000   0.00000   0.00000
     5983173   29735  1  240.90    36    71   0         0         0   0.00000   0.00000   0.00000
     5983173   29735  4  919.80    71    26   0         0         0   0.00000   0.00000   0.00000
     6342016   39926  1  241.00    48    68   0         0         0   0.00000   0.00000   0.00000
     7366737   66115  1  241.10    73    71   0         0         0   0.00000   0.00000   0.00000
    10036760   58206  1  241.10    66    61   0         0         0   0.00000   0.00000   0.00000
    10036760   58206  2  808.00    61    66   0         0         0   0.00000   0.00000   0.00000
     6639509   32133  1  241.30    38    70   0         0         0   0.00000   0.00000   0.00000
     6639509   32133  2  781.50    70    28   0         0         0   0.00000   0.00000   0.00000
     5983225   29854  1  241.30    36     4   1         4         0   5.10000   0.00000   0.00000
     5983225   29854  2  952.30     4    36   2         0         4   0.00000   0.00000   0.00000
      305604   59871  1  241.40    68    71   0         0         0   0.00000   0.00000   0.00000
      305604   59871  2  265.80    71    68   0         0         0   0.00000   0.00000   0.00000
     7366858   74551  1  241.50    80    44   0         0         0   0.00000   0.00000   0.00000
     4198369   35626  1  241.50    42    37   0         0         0   0.00000   0.00000   0.00000
     7074549   45975  1  241.60    53     3   1         4         0   9.20000   0.00000   0.00000
     7074549   45975  2  411.30     3    53   2         0         4   0.00000   0.00000   0.00000
     9934051   35897  1  241.60    42    71   0         0         0   0.00000   0.00000   0.00000
      938383   10391  1  241.60    11    60   0         0         0   0.00000   0.00000   0.00000
      938383   10391  3  742.30    70    11   0         0         0   0.00000   0.00000   0.00000
     3259942    3090  1  241.60     4    46   0         0         0   0.00000   0.00000   0.00000
     3259942    3090  3  876.40    70     4   0         0         0   0.00000   0.00000   0.00000
     5991514   66994  1  241.70    73    71   0         0         0   0.00000   0.00000   0.00000
     5991514   66994  2  901.40    71    73   0         0         0   0.00000   0.00000   0.00000
      305364   51286  1  241.70    59    70   0         0         0   0.00000   0.00000   0.00000
     4065777   33894  1  241.70    40    70   0         0         0   0.00000   0.00000   0.00000
     4065777   33894  2  647.50    70    37   0         0         0   0.00000   0.00000   0.00000
     5193016     195  1  241.70     1    70   0         0         0   0.00000   0.00000   0.00000
     5193016     195  2  892.10    70     1   0         0         0   0.00000   0.00000   0.00000
     9005993   21058  1  241.90    24     4   0         0         0   0.00000   0.00000   0.00000
     9005993   21058  2  465.80     4    24   0         0         0   0.00000   0.00000   0.00000
     4784567    9029  1  241.90     9    71   1        68         0   5.40000   0.00000   0.00000
     4784567    9029  2  295.10    71     9   2         0        68   0.00000   0.00000   0.00000
     5592245   59816  1  242.10    68    17   0         0         0   0.00000   0.00000   0.00000
     5592245   59816  4  945.50    17    68   0         0         0   0.00000   0.00000   0.00000
     3762617   45345  1  242.20    52    45   1        45         0   4.10000   0.00000   0.00000
     3762617   45345  4  874.70    45    52   2         0        45   0.00000   0.00000   0.00000
     6339742    7204  1  242.40     8    62   1        72         0   7.00000   0.00000   0.00000
     6339742    7204  4 1193.40    62     8   2         0        72   0.00000   0.00000   0.00000
     5592304   64796  1  242.50    71    71   0         0         0   0.00000   0.00000   0.00000
     6554804   33881  1  242.50    40    70   0         0         0   0.00000   0.00000   0.00000
     6554804   33881  2  699.20    70    43   0         0         0   0.00000   0.00000   0.00000
     6639365   27372  1  242.50    31    70   0         0         0   0.00000   0.00000   0.00000
     6639365   27372  2  888.00    70    31   0         0         0   0.00000   0.00000   0.00000
     3488338    4368  1  242.50     5    53   1        65         0   5.30000   0.00000   0.00000
     3488338    4368  2  723.60    53     5   2         0        65   0.00000   0.00000   0.00000
     3753562   37164  1  242.60    45    30   0         0         0   0.00000   0.00000   0.00000
     3753562   37164  2  938.80    30    45   0         0         0   0.00000   0.00000   0.00000
     7511564   15565  1  242.60    15    68   0         0         0   0.00000   0.00000   0.00000
     7511564   15565  3  743.30    70    45   0         0         0   0.00000   0.00000   0.00000
