maz	tran_maz	durations
           1          47       6.400000       6.400000       6.400000       6.400000       5.600000       5.700000       6.700000       7.700000       7.300000       8.300000       7.800000       8.800000       8.800000       7.600000       9.100000      12.000000       6.900000       6.900000       7.700000       6.900000       6.400000       7.100000       6.900000       8.100000      10.100000      11.400000      15.200000      17.900000      14.600000      16.900000      23.900000      71.400002      17.400000       7.700000      16.900000      17.000000     279.600006      16.900000      17.900000       8.000000      16.700001       6.600000       6.700000       6.700000       6.700000       6.700000       6.700000       6.700000
           1          48       6.400000       6.400000       6.400000       6.400000       5.600000       5.700000       6.700000       7.700000       7.300000       8.300000       7.800000       8.800000       8.800000       7.600000       9.100000      12.000000       6.900000       6.900000       7.700000       6.900000       6.400000       7.100000       6.900000       8.100000      10.100000      11.400000      15.200000      17.900000      14.600000      16.900000      23.900000      71.400002      17.400000       7.700000      16.900000      17.000000     279.600006      16.900000      17.900000       8.000000      16.700001       6.600000       6.700000       6.700000       6.700000       6.700000       6.700000       6.700000
           1          65       5.500000       5.500000       5.500000       5.500000       4.700000       5.500000     107.900002       6.800000       7.900000       8.700000       8.600000       7.300000      12.100000       8.500000      13.300000      12.200000       7.000000       6.700000       6.200000       9.000000       8.000000       6.600000       5.800000       9.300000      11.000000     122.699997      24.200001     141.199997     148.800003     151.399994      19.299999       8.300000      42.099998       7.700000       5.200000       8.200000       8.000000      10.400000       9.700000       8.100000       5.500000       6.100000       6.000000       6.000000       6.000000       6.000000       6.000000       6.000000
           1          66       5.500000       5.500000       5.500000       5.500000       4.700000       5.500000     107.900002       6.800000       7.900000       8.700000       8.600000       7.300000      12.100000       8.500000      13.300000      12.200000       7.000000       6.700000       6.200000       9.000000       8.000000       6.600000       5.800000       9.300000      11.000000     122.699997      24.200001     141.199997     148.800003     151.399994      19.299999       8.300000      42.099998       7.700000       5.200000       8.200000       8.000000      10.400000       9.700000       8.100000       5.500000       6.100000       6.000000       6.000000       6.000000       6.000000       6.000000       6.000000
           1          67       5.500000       5.500000       5.500000       5.500000       4.700000       5.500000     107.900002       6.800000       7.900000       8.700000       8.600000       7.300000      12.100000       8.500000      13.300000      12.200000       7.000000       6.700000       6.200000       9.000000       8.000000       6.600000       5.800000       9.300000      11.000000     122.699997      24.200001     141.199997     148.800003     151.399994      19.299999       8.300000      42.099998       7.700000       5.200000       8.200000       8.000000      10.400000       9.700000       8.100000       5.500000       6.100000       6.000000       6.000000       6.000000       6.000000       6.000000       6.000000
           1          68       5.500000       5.500000       5.500000       5.500000       4.700000       5.500000     107.900002       6.800000       7.900000       8.700000       8.600000       7.300000      12.100000       8.500000      13.300000      12.200000       7.000000       6.700000       6.200000       9.000000       8.000000       6.600000       5.800000       9.300000      11.000000     122.699997      24.200001     141.199997     148.800003     151.399994      19.299999       8.300000      42.099998       7.700000       5.200000       8.200000       8.000000      10.400000       9.700000       8.100000       5.500000       6.100000       6.000000       6.000000       6.000000       6.000000       6.000000       6.000000
           1          71       7.300000       7.300000       7.300000       7.300000       7.500000       8.000000       9.400000       7.400000       9.900000       9.100000       9.300000       8.100000      14.400000      14.200000      15.900000       9.800000       7.500000       9.900000       8.200000      11.400000       8.800000       9.900000       9.600000       8.500000      14.200000      21.400000      56.299999      16.200001      10.400000     149.699997      44.500000      22.100000      21.200001      12.400000       9.100000       9.300000      20.900000      11.300000      11.100000       8.600000      10.300000       8.000000       8.700000       8.700000       8.700000       8.700000       8.700000       8.700000
           1          72       7.300000       7.300000       7.300000       7.300000       7.500000       8.000000       9.400000       7.400000       9.900000       9.100000       9.300000       8.100000      14.400000      14.200000      15.900000       9.800000       7.500000       9.900000       8.200000      11.400000       8.800000       9.900000       9.600000       8.500000      14.200000      21.400000      56.299999      16.200001      10.400000     149.699997      44.500000      22.100000      21.200001      12.400000       9.100000       9.300000      20.900000      11.300000      11.100000       8.600000      10.300000       8.000000       8.700000       8.700000       8.700000       8.700000       8.700000       8.700000
           1          73       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       7.700000       8.300000       9.300000       9.100000       7.700000      12.000000       7.400000       8.300000       9.000000      13.100000       8.000000       8.800000       7.400000       9.900000      10.300000       7.100000       8.900000      13.100000      16.700001      17.500000     176.100006       9.500000      48.799999     107.500000      63.000000      24.799999      28.100000     122.300003      13.100000       7.800000      13.800000      16.700001       9.900000       6.500000       7.500000      11.900000       6.800000       6.800000       6.800000       6.800000       6.800000       6.800000
           1          77       7.200000       7.200000       7.200000       7.200000       0.000000       7.100000       8.900000      10.100000       8.700000      10.600000      18.100000       9.200000       7.900000       0.000000      16.299999       8.900000       8.700000      10.700000       9.400000      10.000000       9.000000       8.300000       9.700000      18.200001      25.299999      21.900000      20.000000       9.300000      16.700001     119.900002      24.000000     213.600006      28.200001      18.100000      34.200001      12.400000      10.200000       9.100000       8.500000       0.000000       0.000000       7.700000   10000.000000   10000.000000   10000.000000   10000.000000   10000.000000   10000.000000
           1          78       7.200000       7.200000       7.200000       7.200000       0.000000       7.100000       8.900000      10.100000       8.700000      10.600000      18.100000       9.200000       7.900000       0.000000      16.299999       8.900000       8.700000      10.700000       9.400000      10.000000       9.000000       8.300000       9.700000      18.200001      25.299999      21.900000      20.000000       9.300000      16.700001     119.900002      24.000000     213.600006      28.200001      18.100000      34.200001      12.400000      10.200000       9.100000       8.500000       0.000000       0.000000       7.700000   10000.000000   10000.000000   10000.000000   10000.000000   10000.000000   10000.000000
           2           4       0.500000       0.500000       0.500000       0.500000       0.300000       0.500000       0.100000       0.300000       0.500000       0.700000       2.100000       3.000000       2.200000       2.900000       0.400000       8.100000       0.400000       0.100000       0.200000       0.600000       0.400000       2.000000       0.500000       0.500000       0.700000      12.300000       4.400000       4.200000      11.400000       1.700000       0.200000       1.000000       1.300000       0.100000       0.200000       1.800000       0.400000       2.100000       0.100000       0.300000       1.400000       0.600000     103.699997     103.699997     103.699997     103.699997     103.699997     103.699997
           2          24       3.800000       3.800000       3.800000       3.800000       0.000000       2.500000       2.900000       7.000000       6.900000       3.800000       2.900000      14.500000       3.900000       4.400000       9.200000       2.900000       4.300000       2.800000       4.400000      13.200000       4.200000       3.400000       5.600000      20.299999       6.700000       5.900000      12.600000      11.600000      87.900002      21.900000      27.600000       6.100000      23.100000       5.400000       4.300000       4.800000       3.600000       3.400000       4.900000       3.900000       3.600000       2.600000       3.500000       3.500000       3.500000       3.500000       3.500000       3.500000
           2          34       4.800000       4.800000       4.800000       4.800000       4.900000       5.300000       4.600000       6.700000       6.200000       7.800000      10.900000       7.000000       9.000000      23.299999       5.500000       6.400000       9.700000       7.200000       6.400000       5.800000       6.800000       5.300000       8.600000       7.500000      10.600000       8.600000       7.200000      10.700000      46.299999      65.699997      79.400002      60.299999      30.500000       4.800000      28.900000       8.600000       5.800000       7.900000       4.900000       0.000000       4.400000       5.800000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
           2          36       4.800000       4.800000       4.800000       4.800000       4.900000       5.300000       4.600000       6.700000       6.200000       7.800000      10.900000       7.000000       9.000000      23.299999       5.500000       6.400000       9.700000       7.200000       6.400000       5.800000       6.800000       5.300000       8.600000       7.500000      10.600000       8.600000       7.200000      10.700000      46.299999      65.699997      79.400002      60.299999      30.500000       4.800000      28.900000       8.600000       5.800000       7.900000       4.900000       0.000000       4.400000       5.800000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
           2          37       7.400000       7.400000       7.400000       7.400000       0.000000       5.500000       5.400000       6.400000       7.600000       8.900000       8.000000       7.800000      11.000000       8.300000       6.600000       8.500000       6.600000       5.800000       9.400000       5.800000       7.600000       5.700000       5.700000       9.800000       9.400000      13.900000     146.500000       9.000000     105.699997     302.799988      68.199997     162.500000     173.100006     156.699997     253.300003     116.300003     141.800003       5.100000   10000.000000      74.400002       6.900000      68.500000       5.100000       5.100000       5.100000       5.100000       5.100000       5.100000
           2          39       7.400000       7.400000       7.400000       7.400000       0.000000       5.500000       5.400000       6.400000       7.600000       8.900000       8.000000       7.800000      11.000000       8.300000       6.600000       8.500000       6.600000       5.800000       9.400000       5.800000       7.600000       5.700000       5.700000       9.800000       9.400000      13.900000     146.500000       9.000000     105.699997     302.799988      68.199997     162.500000     173.100006     156.699997     253.300003     116.300003     141.800003       5.100000   10000.000000      74.400002       6.900000      68.500000       5.100000       5.100000       5.100000       5.100000       5.100000       5.100000
           2          40       7.400000       7.400000       7.400000       7.400000       0.000000       5.500000       5.400000       6.400000       7.600000       8.900000       8.000000       7.800000      11.000000       8.300000       6.600000       8.500000       6.600000       5.800000       9.400000       5.800000       7.600000       5.700000       5.700000       9.800000       9.400000      13.900000     146.500000       9.000000     105.699997     302.799988      68.199997     162.500000     173.100006     156.699997     253.300003     116.300003     141.800003       5.100000   10000.000000      74.400002       6.900000      68.500000       5.100000       5.100000       5.100000       5.100000       5.100000       5.100000
           2          43       0.000000       0.000000       0.000000       0.000000       0.000000       5.900000       6.200000       6.400000       8.300000       7.300000       0.000000       7.300000       7.900000       6.800000       7.500000       6.900000       6.100000       9.500000       7.400000       6.200000       6.900000       6.700000      12.800000      10.900000      98.500000      46.900002      43.900002     150.800003     258.100006     200.600006     214.300003      99.599998     157.199997     424.500000     157.100006       6.100000     247.800003     247.600006     122.699997     123.199997       5.800000      37.500000     140.699997     140.699997     140.699997     140.699997     140.699997     140.699997
           2          45       6.400000       6.400000       6.400000       6.400000       5.600000       5.700000       6.700000       7.700000       7.300000       8.300000       7.800000       8.800000       8.800000       7.600000       9.100000      12.000000       6.900000       6.900000       7.700000       6.900000       6.400000       7.100000       6.900000       8.100000      10.100000      11.400000      15.200000      17.900000      14.600000      16.900000      23.900000      71.400002      17.400000       7.700000      16.900000      17.000000     279.600006      16.900000      17.900000       8.000000      16.700001       6.600000       6.700000       6.700000       6.700000       6.700000       6.700000       6.700000
           2          46       6.400000       6.400000       6.400000       6.400000       5.600000       5.700000       6.700000       7.700000       7.300000       8.300000       7.800000       8.800000       8.800000       7.600000       9.100000      12.000000       6.900000       6.900000       7.700000       6.900000       6.400000       7.100000       6.900000       8.100000      10.100000      11.400000      15.200000      17.900000      14.600000      16.900000      23.900000      71.400002      17.400000       7.700000      16.900000      17.000000     279.600006      16.900000      17.900000       8.000000      16.700001       6.600000       6.700000       6.700000       6.700000       6.700000       6.700000       6.700000
           2          47       6.400000       6.400000       6.400000       6.400000       5.600000       5.700000       6.700000       7.700000       7.300000       8.300000       7.800000       8.800000       8.800000       7.600000       9.100000      12.000000       6.900000       6.900000       7.700000       6.900000       6.400000       7.100000       6.900000       8.100000      10.100000      11.400000      15.200000      17.900000      14.600000      16.900000      23.900000      71.400002      17.400000       7.700000      16.900000      17.000000     279.600006      16.900000      17.900000       8.000000      16.700001       6.600000       6.700000       6.700000       6.700000       6.700000       6.700000       6.700000
           2          48       6.400000       6.400000       6.400000       6.400000       5.600000       5.700000       6.700000       7.700000       7.300000       8.300000       7.800000       8.800000       8.800000       7.600000       9.100000      12.000000       6.900000       6.900000       7.700000       6.900000       6.400000       7.100000       6.900000       8.100000      10.100000      11.400000      15.200000      17.900000      14.600000      16.900000      23.900000      71.400002      17.400000       7.700000      16.900000      17.000000     279.600006      16.900000      17.900000       8.000000      16.700001       6.600000       6.700000       6.700000       6.700000       6.700000       6.700000       6.700000
           2          65       5.500000       5.500000       5.500000       5.500000       4.700000       5.500000     107.900002       6.800000       7.900000       8.700000       8.600000       7.300000      12.100000       8.500000      13.300000      12.200000       7.000000       6.700000       6.200000       9.000000       8.000000       6.600000       5.800000       9.300000      11.000000     122.699997      24.200001     141.199997     148.800003     151.399994      19.299999       8.300000      42.099998       7.700000       5.200000       8.200000       8.000000      10.400000       9.700000       8.100000       5.500000       6.100000       6.000000       6.000000       6.000000       6.000000       6.000000       6.000000
           2          66       5.500000       5.500000       5.500000       5.500000       4.700000       5.500000     107.900002       6.800000       7.900000       8.700000       8.600000       7.300000      12.100000       8.500000      13.300000      12.200000       7.000000       6.700000       6.200000       9.000000       8.000000       6.600000       5.800000       9.300000      11.000000     122.699997      24.200001     141.199997     148.800003     151.399994      19.299999       8.300000      42.099998       7.700000       5.200000       8.200000       8.000000      10.400000       9.700000       8.100000       5.500000       6.100000       6.000000       6.000000       6.000000       6.000000       6.000000       6.000000
           2          67       5.500000       5.500000       5.500000       5.500000       4.700000       5.500000     107.900002       6.800000       7.900000       8.700000       8.600000       7.300000      12.100000       8.500000      13.300000      12.200000       7.000000       6.700000       6.200000       9.000000       8.000000       6.600000       5.800000       9.300000      11.000000     122.699997      24.200001     141.199997     148.800003     151.399994      19.299999       8.300000      42.099998       7.700000       5.200000       8.200000       8.000000      10.400000       9.700000       8.100000       5.500000       6.100000       6.000000       6.000000       6.000000       6.000000       6.000000       6.000000
           2          68       5.500000       5.500000       5.500000       5.500000       4.700000       5.500000     107.900002       6.800000       7.900000       8.700000       8.600000       7.300000      12.100000       8.500000      13.300000      12.200000       7.000000       6.700000       6.200000       9.000000       8.000000       6.600000       5.800000       9.300000      11.000000     122.699997      24.200001     141.199997     148.800003     151.399994      19.299999       8.300000      42.099998       7.700000       5.200000       8.200000       8.000000      10.400000       9.700000       8.100000       5.500000       6.100000       6.000000       6.000000       6.000000       6.000000       6.000000       6.000000
           2          71       7.300000       7.300000       7.300000       7.300000       7.500000       8.000000       9.400000       7.400000       9.900000       9.100000       9.300000       8.100000      14.400000      14.200000      15.900000       9.800000       7.500000       9.900000       8.200000      11.400000       8.800000       9.900000       9.600000       8.500000      14.200000      21.400000      56.299999      16.200001      10.400000     149.699997      44.500000      22.100000      21.200001      12.400000       9.100000       9.300000      20.900000      11.300000      11.100000       8.600000      10.300000       8.000000       8.700000       8.700000       8.700000       8.700000       8.700000       8.700000
           2          72       7.300000       7.300000       7.300000       7.300000       7.500000       8.000000       9.400000       7.400000       9.900000       9.100000       9.300000       8.100000      14.400000      14.200000      15.900000       9.800000       7.500000       9.900000       8.200000      11.400000       8.800000       9.900000       9.600000       8.500000      14.200000      21.400000      56.299999      16.200001      10.400000     149.699997      44.500000      22.100000      21.200001      12.400000       9.100000       9.300000      20.900000      11.300000      11.100000       8.600000      10.300000       8.000000       8.700000       8.700000       8.700000       8.700000       8.700000       8.700000
           2          73       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       7.700000       8.300000       9.300000       9.100000       7.700000      12.000000       7.400000       8.300000       9.000000      13.100000       8.000000       8.800000       7.400000       9.900000      10.300000       7.100000       8.900000      13.100000      16.700001      17.500000     176.100006       9.500000      48.799999     107.500000      63.000000      24.799999      28.100000     122.300003      13.100000       7.800000      13.800000      16.700001       9.900000       6.500000       7.500000      11.900000       6.800000       6.800000       6.800000       6.800000       6.800000       6.800000
           2          77       7.200000       7.200000       7.200000       7.200000       0.000000       7.100000       8.900000      10.100000       8.700000      10.600000      18.100000       9.200000       7.900000       0.000000      16.299999       8.900000       8.700000      10.700000       9.400000      10.000000       9.000000       8.300000       9.700000      18.200001      25.299999      21.900000      20.000000       9.300000      16.700001     119.900002      24.000000     213.600006      28.200001      18.100000      34.200001      12.400000      10.200000       9.100000       8.500000       0.000000       0.000000       7.700000   10000.000000   10000.000000   10000.000000   10000.000000   10000.000000   10000.000000
           2          78       7.200000       7.200000       7.200000       7.200000       0.000000       7.100000       8.900000      10.100000       8.700000      10.600000      18.100000       9.200000       7.900000       0.000000      16.299999       8.900000       8.700000      10.700000       9.400000      10.000000       9.000000       8.300000       9.700000      18.200001      25.299999      21.900000      20.000000       9.300000      16.700001     119.900002      24.000000     213.600006      28.200001      18.100000      34.200001      12.400000      10.200000       9.100000       8.500000       0.000000       0.000000       7.700000   10000.000000   10000.000000   10000.000000   10000.000000   10000.000000   10000.000000
           3           4       0.500000       0.500000       0.500000       0.500000       0.300000       0.500000       0.100000       0.300000       0.500000       0.700000       2.100000       3.000000       2.200000       2.900000       0.400000       8.100000       0.400000       0.100000       0.200000       0.600000       0.400000       2.000000       0.500000       0.500000       0.700000      12.300000       4.400000       4.200000      11.400000       1.700000       0.200000       1.000000       1.300000       0.100000       0.200000       1.800000       0.400000       2.100000       0.100000       0.300000       1.400000       0.600000     103.699997     103.699997     103.699997     103.699997     103.699997     103.699997
           3          24       3.800000       3.800000       3.800000       3.800000       0.000000       2.500000       2.900000       7.000000       6.900000       3.800000       2.900000      14.500000       3.900000       4.400000       9.200000       2.900000       4.300000       2.800000       4.400000      13.200000       4.200000       3.400000       5.600000      20.299999       6.700000       5.900000      12.600000      11.600000      87.900002      21.900000      27.600000       6.100000      23.100000       5.400000       4.300000       4.800000       3.600000       3.400000       4.900000       3.900000       3.600000       2.600000       3.500000       3.500000       3.500000       3.500000       3.500000       3.500000
           3          34       4.800000       4.800000       4.800000       4.800000       4.900000       5.300000       4.600000       6.700000       6.200000       7.800000      10.900000       7.000000       9.000000      23.299999       5.500000       6.400000       9.700000       7.200000       6.400000       5.800000       6.800000       5.300000       8.600000       7.500000      10.600000       8.600000       7.200000      10.700000      46.299999      65.699997      79.400002      60.299999      30.500000       4.800000      28.900000       8.600000       5.800000       7.900000       4.900000       0.000000       4.400000       5.800000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
           3          36       4.800000       4.800000       4.800000       4.800000       4.900000       5.300000       4.600000       6.700000       6.200000       7.800000      10.900000       7.000000       9.000000      23.299999       5.500000       6.400000       9.700000       7.200000       6.400000       5.800000       6.800000       5.300000       8.600000       7.500000      10.600000       8.600000       7.200000      10.700000      46.299999      65.699997      79.400002      60.299999      30.500000       4.800000      28.900000       8.600000       5.800000       7.900000       4.900000       0.000000       4.400000       5.800000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
           3          37       7.400000       7.400000       7.400000       7.400000       0.000000       5.500000       5.400000       6.400000       7.600000       8.900000       8.000000       7.800000      11.000000       8.300000       6.600000       8.500000       6.600000       5.800000       9.400000       5.800000       7.600000       5.700000       5.700000       9.800000       9.400000      13.900000     146.500000       9.000000     105.699997     302.799988      68.199997     162.500000     173.100006     156.699997     253.300003     116.300003     141.800003       5.100000   10000.000000      74.400002       6.900000      68.500000       5.100000       5.100000       5.100000       5.100000       5.100000       5.100000
           3          39       7.400000       7.400000       7.400000       7.400000       0.000000       5.500000       5.400000       6.400000       7.600000       8.900000       8.000000       7.800000      11.000000       8.300000       6.600000       8.500000       6.600000       5.800000       9.400000       5.800000       7.600000       5.700000       5.700000       9.800000       9.400000      13.900000     146.500000       9.000000     105.699997     302.799988      68.199997     162.500000     173.100006     156.699997     253.300003     116.300003     141.800003       5.100000   10000.000000      74.400002       6.900000      68.500000       5.100000       5.100000       5.100000       5.100000       5.100000       5.100000
           3          40       7.400000       7.400000       7.400000       7.400000       0.000000       5.500000       5.400000       6.400000       7.600000       8.900000       8.000000       7.800000      11.000000       8.300000       6.600000       8.500000       6.600000       5.800000       9.400000       5.800000       7.600000       5.700000       5.700000       9.800000       9.400000      13.900000     146.500000       9.000000     105.699997     302.799988      68.199997     162.500000     173.100006     156.699997     253.300003     116.300003     141.800003       5.100000   10000.000000      74.400002       6.900000      68.500000       5.100000       5.100000       5.100000       5.100000       5.100000       5.100000
           3          43       0.000000       0.000000       0.000000       0.000000       0.000000       5.900000       6.200000       6.400000       8.300000       7.300000       0.000000       7.300000       7.900000       6.800000       7.500000       6.900000       6.100000       9.500000       7.400000       6.200000       6.900000       6.700000      12.800000      10.900000      98.500000      46.900002      43.900002     150.800003     258.100006     200.600006     214.300003      99.599998     157.199997     424.500000     157.100006       6.100000     247.800003     247.600006     122.699997     123.199997       5.800000      37.500000     140.699997     140.699997     140.699997     140.699997     140.699997     140.699997
           3          45       6.400000       6.400000       6.400000       6.400000       5.600000       5.700000       6.700000       7.700000       7.300000       8.300000       7.800000       8.800000       8.800000       7.600000       9.100000      12.000000       6.900000       6.900000       7.700000       6.900000       6.400000       7.100000       6.900000       8.100000      10.100000      11.400000      15.200000      17.900000      14.600000      16.900000      23.900000      71.400002      17.400000       7.700000      16.900000      17.000000     279.600006      16.900000      17.900000       8.000000      16.700001       6.600000       6.700000       6.700000       6.700000       6.700000       6.700000       6.700000
           3          46       6.400000       6.400000       6.400000       6.400000       5.600000       5.700000       6.700000       7.700000       7.300000       8.300000       7.800000       8.800000       8.800000       7.600000       9.100000      12.000000       6.900000       6.900000       7.700000       6.900000       6.400000       7.100000       6.900000       8.100000      10.100000      11.400000      15.200000      17.900000      14.600000      16.900000      23.900000      71.400002      17.400000       7.700000      16.900000      17.000000     279.600006      16.900000      17.900000       8.000000      16.700001       6.600000       6.700000       6.700000       6.700000       6.700000       6.700000       6.700000
           3          47       6.400000       6.400000       6.400000       6.400000       5.600000       5.700000       6.700000       7.700000       7.300000       8.300000       7.800000       8.800000       8.800000       7.600000       9.100000      12.000000       6.900000       6.900000       7.700000       6.900000       6.400000       7.100000       6.900000       8.100000      10.100000      11.400000      15.200000      17.900000      14.600000      16.900000      23.900000      71.400002      17.400000       7.700000      16.900000      17.000000     279.600006      16.900000      17.900000       8.000000      16.700001       6.600000       6.700000       6.700000       6.700000       6.700000       6.700000       6.700000
           3          48       6.400000       6.400000       6.400000       6.400000       5.600000       5.700000       6.700000       7.700000       7.300000       8.300000       7.800000       8.800000       8.800000       7.600000       9.100000      12.000000       6.900000       6.900000       7.700000       6.900000       6.400000       7.100000       6.900000       8.100000      10.100000      11.400000      15.200000      17.900000      14.600000      16.900000      23.900000      71.400002      17.400000       7.700000      16.900000      17.000000     279.600006      16.900000      17.900000       8.000000      16.700001       6.600000       6.700000       6.700000       6.700000       6.700000       6.700000       6.700000
           3          65       5.500000       5.500000       5.500000       5.500000       4.700000       5.500000     107.900002       6.800000       7.900000       8.700000       8.600000       7.300000      12.100000       8.500000      13.300000      12.200000       7.000000       6.700000       6.200000       9.000000       8.000000       6.600000       5.800000       9.300000      11.000000     122.699997      24.200001     141.199997     148.800003     151.399994      19.299999       8.300000      42.099998       7.700000       5.200000       8.200000       8.000000      10.400000       9.700000       8.100000       5.500000       6.100000       6.000000       6.000000       6.000000       6.000000       6.000000       6.000000
           3          66       5.500000       5.500000       5.500000       5.500000       4.700000       5.500000     107.900002       6.800000       7.900000       8.700000       8.600000       7.300000      12.100000       8.500000      13.300000      12.200000       7.000000       6.700000       6.200000       9.000000       8.000000       6.600000       5.800000       9.300000      11.000000     122.699997      24.200001     141.199997     148.800003     151.399994      19.299999       8.300000      42.099998       7.700000       5.200000       8.200000       8.000000      10.400000       9.700000       8.100000       5.500000       6.100000       6.000000       6.000000       6.000000       6.000000       6.000000       6.000000
