,orig_zone,dest_zone,orig_node_index,dest_node_index,person_id,origin_arrival_time,dest_arrival_time,dest_expected_arrival_time,value_of_time,start_time,Activity_Time,hh_id,hh_vehicle_id,shared_ride_flag,pickup_trip_flag,transit_utility,car_utility,orig_traveler,dest_traveler,intrasuperzone_flag,seg_index,veh_seg_index
33,17,20,17,36,6351860,1142.0,1145.3,1156.6,0.0792,1142.0,283.4000000000001,1845629.0,0.0,0,1,33.0,[ 3.3  3.6  4.1  4.7  3.3],6351860,6351861,0,10,1845629.0_10_0.0
34,20,20,36,35,6351860,1145.3,1146.3999999999999,1145.3,0.0792,1440.0,5.7000000000000455,1845629.0,0.0,0,0,0.0,[ 3.3  1.1  1.3  1.3  1.1],6351861,6351860,0,11,1845629.0_11_0.0
0,2,2,1,7,8390809,3.0,3.4,3.4,0.2053,3.0,80.6,2566260.0,0.0,0,1,4.0,[ 0.4  0.4  0.4  0.5  0.4],8390809,8390809,0,0,2566260.0_0_0.0
2,2,10,2,8,8390809,84.0,89.9,89.9,0.2053,84.0,397.1,2566260.0,0.0,0,1,59.0,[ 5.9  7.2  8.1  6.8  7.1],8390809,8390809,0,1,2566260.0_1_0.0
4,10,5,3,9,8390809,487.0,489.6,489.6,0.2053,487.0,45.39999999999998,2566260.0,0.0,0,1,26.0,[ 2.8  2.7  2.6  2.4  2.3],8390809,8390809,0,1,2566260.0_1_0.0
6,5,2,4,10,8390809,535.0,535.6,535.6,0.2053,535.0,148.39999999999998,2566260.0,0.0,0,1,6.0,[ 0.5  0.6  0.6  0.9  0.5],8390809,8390809,0,1,2566260.0_1_0.0
8,2,5,5,11,8390809,684.0,684.6,684.6,0.2053,684.0,17.399999999999977,2566260.0,0.0,0,1,6.0,[ 0.5  0.6  0.6  1.   0.5],8390809,8390809,0,1,2566260.0_1_0.0
10,5,2,6,12,8390809,702.0,704.7,704.7,0.2053,702.0,735.3,2566260.0,0.0,0,1,27.0,[ 0.5  0.6  2.7  0.9  0.5],8390809,8390809,0,1,2566260.0_1_0.0
0,20,17,1,8,10450021,4.0,6.3,6.3,0.2898,4.0,208.7,3863435.0,0.0,0,1,23.0,[ 2.3  3.6  3.1  3.8  2.8],10450021,10450021,0,0,3863435.0_0_0.0
2,17,16,2,9,10450021,215.0,215.5,215.5,0.2898,215.0,22.5,3863435.0,0.0,0,1,5.0,[ 0.5  0.5  0.5  3.3  3.8],10450021,10450021,0,0,3863435.0_0_0.0
4,16,20,3,10,10450021,238.0,242.0,242.0,0.2898,238.0,145.0,3863435.0,0.0,0,1,40.0,[ 4.   4.3  3.7  4.5  3.4],10450021,10450021,0,0,3863435.0_0_0.0
6,20,2,4,11,10450021,387.0,394.2,394.2,0.2898,387.0,14.800000000000011,3863435.0,0.0,0,1,72.0,[  7.4   7.2   9.9  10.   11.4],10450021,10450021,0,0,3863435.0_0_0.0
8,2,16,5,12,10450021,409.0,415.2,415.2,0.2898,409.0,431.8,3863435.0,0.0,0,1,58.0,[ 5.8  6.2  5.6  6.4  4.8],10450021,10450021,0,0,3863435.0_0_0.0
10,16,9,6,13,10450021,847.0,850.7,850.7,0.2898,847.0,12.299999999999955,3863435.0,0.0,0,1,37.0,[ 5.9  3.3  4.1  3.7  4.6],10450021,10450021,0,0,3863435.0_0_0.0
12,9,20,7,14,10450021,863.0,866.5,866.5,0.2898,863.0,573.5,3863435.0,0.0,0,1,35.0,[ 2.9  3.3  2.6  3.5  2.9],10450021,10450021,0,0,3863435.0_0_0.0
0,12,1,1,6,5583652,6.0,11.7,11.7,0.0824,6.0,88.3,1667634.0,0.0,0,1,57.0,[ 5.7  9.2  6.3  8.   5.7],5583652,5583652,0,0,1667634.0_0_0.0
2,1,8,2,7,5583652,100.0,103.1,103.1,0.0824,100.0,201.9,1667634.0,0.0,0,1,31.0,[ 3.1  3.4  3.3  3.6  3.1],5583652,5583652,0,0,1667634.0_0_0.0
3,8,12,7,3,0,103.1,305.0,305.0,0.01,305.0,0.0,1667634.0,0.0,0,0,0.0,[ 4.9  2.9  2.9  6.1  2.8],5583652,5583653,0,1,1667634.0_1_0.0
4,12,8,3,8,5583653,305.0,308.6,308.6,0.0824,305.0,519.4,1667634.0,0.0,0,1,36.0,[ 3.2  3.6  3.5  4.2  3.2],5583653,5583653,0,2,1667634.0_2_0.0
5,8,8,8,4,0,308.6,828.0,828.0,0.01,828.0,0.0,1667634.0,0.0,0,0,0.0,[ 2.1  2.   1.9  1.9  1.9],5583653,5583652,0,3,1667634.0_3_0.0
6,8,12,4,9,5583652,828.0,833.9,833.9,0.0824,828.0,62.10000000000002,1667634.0,0.0,0,1,59.0,[ 4.9  2.9  2.9  5.9  2.8],5583652,5583652,0,4,1667634.0_4_0.0
7,12,8,9,5,0,833.9,896.0,896.0,0.01,896.0,0.0,1667634.0,0.0,0,0,0.0,[ 3.2  3.6  3.5  4.2  3.2],5583652,5583653,0,5,1667634.0_5_0.0
8,8,12,5,10,5583653,896.0,902.1,902.1,0.0824,896.0,537.9,1667634.0,0.0,0,1,61.0,[ 4.9  2.9  2.9  6.1  2.8],5583653,5583653,0,6,1667634.0_6_0.0
0,12,11,1,18,6824136,316.9,320.0,320.1,0.2007,317.0,4.899999999999977,2034509.0,0.0,0,1,31.0,[ 4.   3.1  3.2  3.2  6.4],6824136,6824136,0,0,2034509.0_0_0.0
1,11,12,18,2,0,320.0,325.0,325.0,0.01,325.0,0.0,2034509.0,0.0,0,0,0.0,[ 1.7  5.   5.1  7.   4.7],6824136,6824137,0,1,2034509.0_1_0.0
2,12,18,2,19,6824137,325.0,329.9,329.9,0.2007,325.0,52.10000000000002,2034509.0,0.0,0,1,49.0,[ 4.3  4.9  4.1  5.   3.6],6824137,6824137,0,2,2034509.0_2_0.0
3,18,12,19,3,0,329.9,382.0,382.0,0.01,382.0,0.0,2034509.0,0.0,0,0,0.0,[ 6.4  6.6  2.1  2.3  2.5],6824137,6824138,0,3,2034509.0_3_0.0
