  57 TAZ
 144 NTI
  1 1.00    0.00     3.4   2.920
  1 1.00    0.00     3.4   2.920
  1 1.00    0.00     3.4   2.920
  1 1.00    0.00     3.4   2.920
  1 1.00    0.00     3.4   2.920
  1 1.00    0.00     3.4   2.920
  1 1.00    0.00     3.4   2.920
  1 1.00    0.00     3.4   2.920
  1 1.00    0.00     3.4   2.920
  1 1.00    0.00     3.4   2.920
  1 1.00    0.00     3.4   2.920
  1 1.00    0.00     3.4   2.920
  1 1.00    0.00     3.4   2.920
  1 1.00    0.00     3.4   2.920
  1 1.00    0.00     3.4   2.920
  1 1.00    0.00     3.4   2.920
  1 1.00    0.00     3.5   2.920
  1 1.00    0.00     3.5   2.920
  1 1.00    0.00     3.6   2.920
  1 1.00    0.00     3.6   2.920
  1 1.00    0.00     3.7   2.920
  1 1.00    0.00     3.6   2.920
  1 1.00    0.00     3.6   2.920
  1 1.00    0.00     3.6   2.920
  1 1.00    0.00     3.5   2.920
  1 1.00    0.00     3.5   2.920
  1 1.00    0.00     3.5   2.920
  1 1.00    0.00     3.5   2.920
  1 1.00    0.00     3.5   2.920
  1 1.00    0.00     3.5   2.920
  1 1.00    0.00     3.4   2.920
  1 1.00    0.00     3.4   2.920
  1 1.00    0.00     3.4   2.920
  1 1.00    0.00     3.5   2.920
  1 1.00    0.00     3.5   2.920
  1 1.00    0.00     3.6   2.920
  1 1.00    0.00     3.7   2.920
  1 1.00    0.00     3.7   2.920
  1 1.00    0.00     4.1   2.920
  1 1.00    0.00     3.9   2.920
  1 1.00    0.00     3.6   2.920
  1 1.00    0.00     3.6   2.920
  1 1.00    0.00     3.5   2.920
  1 1.00    0.00     3.5   2.920
  1 1.00    0.00     3.5   2.920
  1 1.00    0.00     3.5   2.920
  1 1.00    0.00     3.5   2.920
  1 1.00    0.00     3.5   2.920
  1 1.00    0.00     3.5   2.920
  1 1.00    0.00     3.5   2.920
  1 1.00    0.00     3.5   2.920
  1 1.00    0.00     3.5   2.920
  1 1.00    0.00     3.5   2.920
  1 1.00    0.00     3.5   2.920
  1 1.00    0.00     3.5   2.920
  1 1.00    0.00     3.5   2.920
  1 1.00    0.00     3.5   2.920
  1 1.00    0.00     3.5   2.920
  1 1.00    0.00     3.5   2.920
  1 1.00    0.00     3.5   2.920
  1 1.00    0.00     3.5   2.920
  1 1.00    0.00     3.5   2.920
  1 1.00    0.00     3.5   2.920
  1 1.00    0.00     3.5   2.920
  1 1.00    0.00     3.5   2.920
  1 1.00    0.00     3.6   2.920
  1 1.00    0.00     3.7   2.920
  1 1.00    0.00     3.7   2.920
  1 1.00    0.00     3.7   2.920
  1 1.00    0.00     3.6   2.920
  1 1.00    0.00     3.7   2.920
  1 1.00    0.00     3.8   2.920
  1 1.00    0.00     4.0   2.920
  1 1.00    0.00     3.7   2.920
  1 1.00    0.00     3.9   2.920
  1 1.00    0.00     3.9   2.920
  1 1.00    0.00     3.8   2.920
  1 1.00    0.00     3.6   2.920
  1 1.00    0.00     3.7   2.920
  1 1.00    0.00     3.6   2.920
  1 1.00    0.00     3.7   2.920
  1 1.00    0.00     3.7   2.920
  1 1.00    0.00     3.7   2.920
  1 1.00    0.00     3.7   2.920
  1 1.00    0.00     3.7   2.920
  1 1.00    0.00     3.8   2.920
  1 1.00    0.00     3.7   2.920
  1 1.00    0.00     3.7   2.920
  1 1.00    0.00     3.7   2.920
  1 1.00    0.00     3.7   2.920
  1 1.00    0.00     3.7   2.920
  1 1.00    0.00     3.6   2.920
  1 1.00    0.00     3.6   2.920
  1 1.00    0.00     3.5   2.920
  1 1.00    0.00     3.5   2.920
  1 1.00    0.00     3.6   2.920
  1 1.00    0.00     3.6   2.920
  1 1.00    0.00     3.6   2.920
  1 1.00    0.00     3.5   2.920
  1 1.00    0.00     3.5   2.920
  1 1.00    0.00     3.5   2.920
  1 1.00    0.00     3.4   2.920
  1 1.00    0.00     3.4   2.920
  1 1.00    0.00     3.4   2.920
  1 1.00    0.00     3.4   2.920
  1 1.00    0.00     3.4   2.920
  1 1.00    0.00     3.4   2.920
  1 1.00    0.00     3.4   2.920
  1 1.00    0.00     3.4   2.920
  1 1.00    0.00     3.4   2.920
  1 1.00    0.00     3.4   2.920
  1 1.00    0.00     3.4   2.920
