  57 TAZ
 144 NTI
  1 1.00    0.00     6.7   5.932
  1 1.00    0.00     6.7   5.932
  1 1.00    0.00     6.7   5.932
  1 1.00    0.00     6.7   5.932
  1 1.00    0.00     6.7   5.932
  1 1.00    0.00     6.7   5.932
  1 1.00    0.00     6.7   5.932
  1 1.00    0.00     6.8   5.932
  1 1.00    0.00     6.8   5.932
  1 1.00    0.00     6.8   5.932
  1 1.00    0.00     6.8   5.932
  1 1.00    0.00     6.8   5.932
  1 1.00    0.00     6.8   5.932
  1 1.00    0.00     6.8   5.932
  1 1.00    0.00     6.9   5.932
  1 1.00    0.00     7.2   5.932
  1 1.00    0.00     7.5   6.029
  1 1.00    0.00     7.4   5.932
  1 1.00    0.00     7.5   6.029
  1 1.00    0.00     7.5   6.029
  1 1.00    0.00     7.4   5.932
  1 1.00    0.00     7.6   6.029
  1 1.00    0.00     7.7   6.029
  1 1.00    0.00     7.6   6.029
  1 1.00    0.00     7.8   6.029
  1 1.00    0.00     7.6   6.029
  1 1.00    0.00     7.7   6.029
  1 1.00    0.00     8.0   6.029
  1 1.00    0.00     7.5   6.029
  1 1.00    0.00     8.4   6.039
  1 1.00    0.00     8.4   6.039
  1 1.00    0.00     7.7   5.932
  1 1.00    0.00     8.3   6.029
  1 1.00    0.00     7.9   5.932
  1 1.00    0.00     7.9   6.029
  1 1.00    0.00     8.1   6.029
  1 1.00    0.00     8.1   6.029
  1 1.00    0.00     7.7   6.029
  1 1.00    0.00     8.4   6.159
  1 1.00    0.00     8.9   6.059
  1 1.00    0.00     8.4   6.039
  1 1.00    0.00     7.8   6.062
  1 1.00    0.00     7.0   5.932
  1 1.00    0.00     7.3   5.932
  1 1.00    0.00     7.4   6.029
  1 1.00    0.00     7.2   5.932
  1 1.00    0.00     7.3   5.932
  1 1.00    0.00     7.5   6.029
  1 1.00    0.00     7.3   5.932
  1 1.00    0.00     7.6   6.029
  1 1.00    0.00     7.6   6.029
  1 1.00    0.00     7.5   6.029
  1 1.00    0.00     7.6   6.029
  1 1.00    0.00     7.6   6.029
  1 1.00    0.00     7.5   6.029
  1 1.00    0.00     7.5   6.029
  1 1.00    0.00     7.4   5.932
  1 1.00    0.00     7.5   6.029
  1 1.00    0.00     7.5   6.029
  1 1.00    0.00     7.5   6.029
  1 1.00    0.00     7.6   6.029
  1 1.00    0.00     7.9   6.029
  1 1.00    0.00     7.5   5.932
  1 1.00    0.00     7.8   5.932
  1 1.00    0.00     8.2   6.029
  1 1.00    0.00     8.3   6.029
  1 1.00    0.00     8.3   5.932
  1 1.00    0.00     8.5   6.029
  1 1.00    0.00     8.9   5.932
  1 1.00    0.00     8.7   6.029
  1 1.00    0.00     8.7   6.029
  1 1.00    0.00     9.0   5.932
  1 1.00    0.00     9.1   5.932
  1 1.00    0.00    11.0   6.519
  1 1.00    0.00    10.4   6.629
  1 1.00    0.00     9.5   6.029
  1 1.00    0.00     8.9   5.932
  1 1.00    0.00     8.8   5.932
  1 1.00    0.00     9.0   6.029
  1 1.00    0.00     8.4   6.029
  1 1.00    0.00     8.3   6.029
  1 1.00    0.00     8.5   6.029
  1 1.00    0.00     9.5   6.556
  1 1.00    0.00     8.9   6.029
  1 1.00    0.00     9.2   6.556
  1 1.00    0.00     8.3   6.029
  1 1.00    0.00     8.3   6.029
  1 1.00    0.00     8.3   6.029
  1 1.00    0.00     8.0   6.029
  1 1.00    0.00     8.1   6.029
  1 1.00    0.00     7.9   6.029
  1 1.00    0.00     7.8   5.932
  1 1.00    0.00     7.7   5.932
  1 1.00    0.00     7.6   5.932
  1 1.00    0.00     7.6   6.029
  1 1.00    0.00     7.4   5.932
  1 1.00    0.00     7.4   6.029
  1 1.00    0.00     7.3   5.932
  1 1.00    0.00     7.3   5.932
  1 1.00    0.00     7.1   5.932
  1 1.00    0.00     7.0   5.932
  1 1.00    0.00     6.9   5.932
  1 1.00    0.00     7.0   5.932
  1 1.00    0.00     7.0   5.932
  1 1.00    0.00     7.0   5.932
  1 1.00    0.00     6.9   5.932
  1 1.00    0.00     6.9   5.932
  1 1.00    0.00     6.9   5.932
  1 1.00    0.00     6.9   5.932
  1 1.00    0.00     6.8   5.932
  1 1.00    0.00     6.8   5.932
  1 1.00    0.00     6.8   5.932
  1 1.00    0.00     6.7   5.932
  1 1.00    0.00     6.8   5.932
  1 1.00    0.00     6.7   5.932
