  57 TAZ
 144 NTI
  1 1.00    0.00     8.1   6.599
  1 1.00    0.00     8.1   6.599
  1 1.00    0.00     8.1   6.599
  1 1.00    0.00     8.1   6.599
  1 1.00    0.00     8.1   6.599
  1 1.00    0.00     8.1   6.599
  1 1.00    0.00     8.1   6.599
  1 1.00    0.00     8.1   6.599
  1 1.00    0.00     8.1   6.599
  1 1.00    0.00     8.1   6.599
  1 1.00    0.00     8.2   6.599
  1 1.00    0.00     8.2   6.599
  1 1.00    0.00     8.2   6.599
  1 1.00    0.00     8.4   6.599
  1 1.00    0.00     8.6   6.599
  1 1.00    0.00     8.8   6.599
  1 1.00    0.00     9.5   6.829
  1 1.00    0.00     9.3   6.599
  1 1.00    0.00     9.4   6.599
  1 1.00    0.00     9.7   6.599
  1 1.00    0.00    10.0   6.969
  1 1.00    0.00     9.0   6.599
  1 1.00    0.00     9.6   6.599
  1 1.00    0.00     9.8   6.599
  1 1.00    0.00     9.8   6.599
  1 1.00    0.00     9.8   6.599
  1 1.00    0.00     9.7   6.599
  1 1.00    0.00     9.9   6.599
  1 1.00    0.00    10.2   6.599
  1 1.00    0.00    10.1   7.553
  1 1.00    0.00    10.2   6.689
  1 1.00    0.00     9.6   6.599
  1 1.00    0.00    10.3   6.689
  1 1.00    0.00     9.4   6.599
  1 1.00    0.00    10.2   6.829
  1 1.00    0.00    10.1   6.739
  1 1.00    0.00    10.2   6.829
  1 1.00    0.00     9.8   6.599
  1 1.00    0.00     9.0   6.599
  1 1.00    0.00    11.1   6.719
  1 1.00    0.00    11.1   7.669
  1 1.00    0.00    10.4   7.249
  1 1.00    0.00     9.9   7.249
  1 1.00    0.00     8.5   6.599
  1 1.00    0.00     8.7   6.599
  1 1.00    0.00     8.9   6.599
  1 1.00    0.00     8.8   6.599
  1 1.00    0.00     8.8   6.599
  1 1.00    0.00     9.1   6.599
  1 1.00    0.00     9.1   6.599
  1 1.00    0.00     9.5   6.599
  1 1.00    0.00     9.0   6.599
  1 1.00    0.00     9.0   6.599
  1 1.00    0.00     9.3   6.599
  1 1.00    0.00     9.7   6.829
  1 1.00    0.00     9.3   6.599
  1 1.00    0.00     8.9   6.599
  1 1.00    0.00     9.0   6.599
  1 1.00    0.00     9.5   6.599
  1 1.00    0.00     9.1   6.599
  1 1.00    0.00     9.2   6.599
  1 1.00    0.00     9.6   6.599
  1 1.00    0.00    10.5   6.839
  1 1.00    0.00     9.4   6.599
  1 1.00    0.00    10.4   6.599
  1 1.00    0.00    11.0   6.829
  1 1.00    0.00    11.1   6.599
  1 1.00    0.00    10.6   6.599
  1 1.00    0.00    10.7   6.739
  1 1.00    0.00    10.3   6.599
  1 1.00    0.00    11.3   7.119
  1 1.00    0.00    11.2   7.119
  1 1.00    0.00    11.0   7.119
  1 1.00    0.00    13.1   6.839
  1 1.00    0.00    13.8   8.119
  1 1.00    0.00    13.4   7.479
  1 1.00    0.00    11.5   6.599
  1 1.00    0.00    12.5   6.739
  1 1.00    0.00    11.4   7.079
  1 1.00    0.00    12.0   7.289
  1 1.00    0.00    10.3   6.599
  1 1.00    0.00    12.1   8.362
  1 1.00    0.00    12.9   7.989
  1 1.00    0.00    12.8   7.479
  1 1.00    0.00    13.1   8.362
  1 1.00    0.00    11.7   6.599
  1 1.00    0.00    11.0   6.599
  1 1.00    0.00    11.6   7.119
  1 1.00    0.00    11.0   7.119
  1 1.00    0.00    11.1   7.119
  1 1.00    0.00    10.7   7.479
  1 1.00    0.00    10.6   7.479
  1 1.00    0.00    10.2   7.479
  1 1.00    0.00    10.0   7.479
  1 1.00    0.00    10.0   7.479
  1 1.00    0.00    10.0   7.479
  1 1.00    0.00     9.8   7.479
  1 1.00    0.00     9.7   7.479
  1 1.00    0.00     9.7   7.479
  1 1.00    0.00     9.6   7.479
  1 1.00    0.00     9.4   7.479
  1 1.00    0.00     9.3   7.479
  1 1.00    0.00     9.2   7.479
  1 1.00    0.00     9.1   7.479
  1 1.00    0.00     9.1   7.479
  1 1.00    0.00     9.1   7.479
  1 1.00    0.00     9.0   7.479
  1 1.00    0.00     9.0   7.479
  1 1.00    0.00     9.1   7.479
  1 1.00    0.00     9.0   7.479
  1 1.00    0.00     8.9   7.479
