  57 TAZ
 144 NTI
  1 1.00    0.00     8.1   6.909
  1 1.00    0.00     8.1   6.909
  1 1.00    0.00     8.1   6.909
  1 1.00    0.00     8.1   6.909
  1 1.00    0.00     8.1   6.909
  1 1.00    0.00     8.1   6.909
  1 1.00    0.00     8.1   6.909
  1 1.00    0.00     8.1   6.909
  1 1.00    0.00     8.1   6.909
  1 1.00    0.00     8.2   6.909
  1 1.00    0.00     8.3   6.909
  1 1.00    0.00     8.4   6.909
  1 1.00    0.00     8.4   6.909
  1 1.00    0.00     8.7   6.909
  1 1.00    0.00     8.8   6.909
  1 1.00    0.00     8.9   6.909
  1 1.00    0.00     9.7   7.139
  1 1.00    0.00     9.4   6.909
  1 1.00    0.00     9.4   6.909
  1 1.00    0.00     9.8   6.909
  1 1.00    0.00     9.7   7.139
  1 1.00    0.00     9.2   6.909
  1 1.00    0.00     9.6   6.909
  1 1.00    0.00    10.0   6.909
  1 1.00    0.00     9.7   6.909
  1 1.00    0.00    10.0   6.909
  1 1.00    0.00     9.7   6.909
  1 1.00    0.00     9.8   6.909
  1 1.00    0.00    10.1   6.909
  1 1.00    0.00    10.1   7.139
  1 1.00    0.00    10.3   6.999
  1 1.00    0.00    10.0   6.909
  1 1.00    0.00    10.8   6.999
  1 1.00    0.00    10.0   6.969
  1 1.00    0.00    10.7   7.199
  1 1.00    0.00    10.5   6.909
  1 1.00    0.00    10.3   7.139
  1 1.00    0.00     9.7   6.909
  1 1.00    0.00     9.0   6.909
  1 1.00    0.00    11.1   7.029
  1 1.00    0.00    11.1   7.978
  1 1.00    0.00    10.4   7.559
  1 1.00    0.00    10.0   7.029
  1 1.00    0.00     8.6   6.909
  1 1.00    0.00     8.7   6.909
  1 1.00    0.00     9.0   6.909
  1 1.00    0.00     8.8   6.909
  1 1.00    0.00     8.8   6.909
  1 1.00    0.00     9.1   6.909
  1 1.00    0.00     9.1   6.909
  1 1.00    0.00     9.5   6.909
  1 1.00    0.00     9.0   6.909
  1 1.00    0.00     8.9   6.909
  1 1.00    0.00     9.2   6.909
  1 1.00    0.00     9.7   7.139
  1 1.00    0.00     9.1   6.909
  1 1.00    0.00     8.9   6.909
  1 1.00    0.00     8.8   6.909
  1 1.00    0.00     9.4   6.909
  1 1.00    0.00     9.1   6.909
  1 1.00    0.00     9.3   6.909
  1 1.00    0.00     9.9   6.909
  1 1.00    0.00    10.9   7.149
  1 1.00    0.00     9.9   6.909
  1 1.00    0.00    10.7   6.909
  1 1.00    0.00    11.0   6.999
  1 1.00    0.00    11.7   7.149
  1 1.00    0.00    10.6   6.909
  1 1.00    0.00    10.7   6.909
  1 1.00    0.00    10.8   6.909
  1 1.00    0.00    12.0   7.239
  1 1.00    0.00    11.6   6.909
  1 1.00    0.00    12.2   7.659
  1 1.00    0.00    14.3   7.379
  1 1.00    0.00    14.2   8.669
  1 1.00    0.00    13.9   8.029
  1 1.00    0.00    12.0   7.149
  1 1.00    0.00    12.5   6.909
  1 1.00    0.00    11.3   7.389
  1 1.00    0.00    11.9   7.149
  1 1.00    0.00    10.2   6.909
  1 1.00    0.00    12.7   6.999
  1 1.00    0.00    13.1   8.352
  1 1.00    0.00    13.2   8.299
  1 1.00    0.00    13.3   8.672
  1 1.00    0.00    11.9   7.149
  1 1.00    0.00    11.1   6.909
  1 1.00    0.00    12.6   7.149
  1 1.00    0.00    11.5   6.909
  1 1.00    0.00    12.0   7.659
  1 1.00    0.00    11.5   6.909
  1 1.00    0.00    11.7   8.359
  1 1.00    0.00    10.8   6.909
  1 1.00    0.00    11.0   8.019
  1 1.00    0.00    10.7   7.149
  1 1.00    0.00    10.4   6.909
  1 1.00    0.00    10.5   8.019
  1 1.00    0.00    10.5   8.019
  1 1.00    0.00    10.2   6.909
  1 1.00    0.00    10.3   8.019
  1 1.00    0.00    10.1   8.019
  1 1.00    0.00    10.1   7.149
  1 1.00    0.00     9.7   6.909
  1 1.00    0.00     9.9   8.019
  1 1.00    0.00     9.9   8.019
  1 1.00    0.00     9.8   8.019
  1 1.00    0.00     9.7   8.019
  1 1.00    0.00     9.7   8.019
  1 1.00    0.00     9.8   8.019
  1 1.00    0.00     9.7   8.019
  1 1.00    0.00     9.7   8.019
  1 1.00    0.00     9.7   8.019
  1 1.00    0.00     9.8   8.019
  1 1.00    0.00     9.7   8.019
